,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
1436,0,25000.0,3.0,0,0,0,3,1,0,0.0,0,1,2,0,0.0,50000.0,45.64721953,2,6.0,1,0,8.0,0.0,0,2,1,8,1,1,0,0,1,6.0,47.33333333,0,1,5.0,0,6.0,3.0,6.0,0,6.0,0,1,0
1438,0,33000.0,3.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,66000.0,316.93843285,2,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,1,0.0,77.0,1,1,2.0,0,2.0,0.0,0.0,0,6.0,0,7,0
1442,0,37500.0,2.0,0,1,0,5,1,1,1.0,0,1,5,0,0.0,150000.0,162.140442525,4,6.0,1,0,5.0,0.0,0,1,1,8,2,7,0,0,2,6.0,47.66666667,0,0,6.0,2,4.0,2.0,6.0,0,6.0,0,7,1
1445,0,50000.0,0.0,0,2,0,4,1,0,3.0,0,1,1,0,0.0,100000.0,267.3511295,2,6.0,1,0,5.0,0.0,0,2,1,6,2,7,0,0,1,6.0,63.5,1,0,5.0,0,1.0,0.0,6.0,0,6.0,0,7,0
1447,0,17500.0,1.0,1,1,0,4,0,0,1.0,0,1,2,0,0.0,70000.0,49.2925374,4,6.0,1,0,8.0,0.0,0,1,1,8,2,7,0,1,2,6.0,35.0,0,1,5.0,2,8.0,1.0,6.0,0,6.0,0,7,1
1449,0,50000.0,5.0,1,1,0,3,1,0,1.0,0,1,1,0,0.0,50000.0,1038.656454,1,6.0,1,0,8.0,0.0,0,1,1,6,2,7,0,1,1,6.0,39.5,1,0,4.0,0,4.0,0.0,6.0,0,6.0,0,7,0
1451,0,30000.0,2.0,1,1,0,5,1,1,0.0,0,1,3,0,0.0,150000.0,83.49866714,5,6.0,1,0,7.0,1.0,0,2,1,7,1,7,0,2,2,6.0,34.16666667,0,0,6.0,0,5.0,0.0,6.0,0,6.0,1,7,1
1452,1,3600.0,3.0,0,0,1,1,1,0,3.0,0,1,1,0,0.0,3600.0,350.7817847,1,4.0,1,0,8.0,1.0,0,1,1,5,1,7,0,0,1,4.0,55.0,0,1,4.0,2,6.0,0.0,4.0,0,4.0,0,7,0
1453,0,50000.0,3.0,1,1,0,5,0,1,3.0,0,1,6,1,0.0,150000.0,29.905156783333336,3,6.0,0,0,8.0,0.0,0,0,1,2,2,7,0,1,2,6.0,29.0,0,1,5.0,2,6.0,0.0,3.0,0,6.0,0,7,0
1457,0,15000.0,1.0,0,1,0,3,1,0,3.0,0,1,3,0,0.0,30000.0,388.87777695,2,6.0,0,0,6.0,0.0,1,0,1,1,3,7,0,0,2,5.0,51.5,0,0,5.0,0,4.0,0.0,5.0,0,6.0,0,7,0
1460,0,22500.0,2.0,0,1,0,3,1,0,1.0,0,1,2,0,0.0,45000.0,276.655836,2,4.0,1,0,5.0,0.0,0,2,1,6,1,7,0,0,1,4.0,70.5,1,1,4.0,0,4.0,2.0,4.0,0,4.0,0,7,0
1461,0,28571.42857,2.0,0,1,0,5,1,1,2.0,0,1,1,0,0.0,200000.0,60.30753611428571,7,6.0,1,0,8.0,0.0,0,1,1,8,2,7,0,0,4,4.0,43.66666667,0,0,6.0,2,8.0,0.0,6.0,0,6.0,0,7,1
1462,0,25000.0,1.0,0,1,0,3,1,1,1.0,0,1,4,0,0.0,50000.0,297.09844575,2,6.0,1,0,6.0,0.0,0,2,1,6,1,7,0,0,3,6.0,60.0,1,0,6.0,0,5.0,0.0,6.0,0,6.0,0,7,0
1463,0,40000.0,1.0,0,1,0,5,1,0,3.0,0,1,5,0,0.0,120000.0,279.15891753333335,3,6.0,1,0,7.0,0.0,0,2,1,6,2,7,0,0,2,6.0,67.5,1,0,5.0,0,0.0,4.0,6.0,0,6.0,0,7,0
1465,0,25000.0,2.0,0,1,1,2,1,0,2.0,0,0,5,0,0.0,25000.0,899.1841126,1,6.0,0,1,8.0,0.0,0,0,1,0,2,7,0,0,1,5.0,52.0,0,0,5.0,0,8.0,0.0,5.0,0,6.0,0,7,0
1467,0,30000.0,3.0,0,0,0,4,0,0,2.0,0,0,4,0,0.0,60000.0,232.2495934,2,6.0,1,0,8.0,0.0,0,2,1,6,1,6,0,0,2,6.0,70.5,1,1,7.0,0,7.0,3.0,6.0,0,6.0,0,6,0
1468,0,16666.66667,0.0,1,1,0,3,1,0,3.0,0,1,3,1,0.0,50000.0,304.260851,3,6.0,0,0,7.0,1.0,0,0,1,2,2,7,0,1,5,6.0,34.0,0,0,6.0,2,5.0,0.0,6.0,0,6.0,0,7,0
1469,0,37500.0,3.0,0,1,0,5,1,0,3.0,0,1,4,0,0.0,150000.0,152.68168765,4,6.0,1,0,7.0,1.0,0,1,1,8,1,7,0,0,1,6.0,46.25,0,0,6.0,0,6.0,1.0,6.0,0,6.0,0,7,1
1470,0,25000.0,3.0,1,0,0,4,0,0,1.0,0,1,2,0,0.0,100000.0,54.624042225,4,6.0,1,0,6.0,1.0,0,1,1,8,1,7,0,1,1,6.0,45.75,0,0,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
1472,0,35400.0,2.0,0,3,0,4,1,0,3.0,0,1,5,0,0.0,70800.0,337.5920893,2,6.0,1,0,3.0,1.0,0,2,1,8,1,7,0,0,3,5.0,51.0,0,1,4.0,0,0.0,0.0,5.0,0,6.0,0,7,0
1477,0,66666.66667,2.0,0,1,0,5,1,1,5.0,0,1,2,0,0.0,200000.0,283.81485123333334,3,4.0,0,0,6.0,0.0,1,0,1,1,1,7,0,0,1,4.0,30.0,0,0,6.0,2,6.0,0.0,4.0,0,5.0,0,7,0
1478,0,25000.0,4.0,0,0,0,3,1,0,2.0,0,1,2,0,0.0,50000.0,678.0198585,2,6.0,1,0,8.0,1.0,0,1,1,10,2,7,0,0,2,6.0,48.0,0,0,5.0,0,0.0,2.0,4.0,0,6.0,0,7,0
1479,0,25000.0,3.0,0,1,0,2,1,0,2.0,0,1,1,0,0.0,25000.0,231.30107,1,6.0,0,0,5.0,0.0,0,0,1,11,1,7,0,0,1,6.0,46.0,0,0,3.0,2,3.0,1.0,6.0,0,6.0,0,7,0
1480,0,25000.0,3.0,0,1,0,3,1,0,2.0,0,1,1,0,0.0,50000.0,390.35301525,2,6.0,0,0,8.0,1.0,1,0,1,1,2,7,0,0,2,5.0,53.0,0,1,7.0,0,8.0,2.0,6.0,0,6.0,0,7,0
1482,0,50000.0,0.0,0,2,0,5,1,1,2.0,0,1,5,0,0.0,150000.0,239.32008253333333,3,6.0,0,0,5.0,0.0,1,0,1,1,2,7,0,0,2,6.0,41.5,0,0,5.0,2,1.0,0.0,6.0,0,6.0,0,7,0
1484,0,16666.66667,2.0,0,2,0,4,0,1,1.0,0,1,1,0,0.0,100000.0,58.9334643,6,6.0,1,0,5.0,1.0,0,2,1,8,5,7,0,0,5,6.0,48.25,0,0,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
1487,0,66666.66667,1.0,1,1,0,5,1,1,1.0,0,1,4,0,0.0,200000.0,163.7823991,3,6.0,0,0,8.0,0.0,0,0,1,3,1,7,0,1,2,6.0,30.0,0,1,6.0,2,5.0,0.0,6.0,1,6.0,0,7,0
1488,0,22000.0,5.0,0,1,0,5,1,0,3.0,0,1,1,0,0.0,110000.0,186.799544,5,6.0,0,0,8.0,0.0,0,0,1,9,2,7,0,0,2,6.0,39.75,0,0,6.0,2,7.0,0.0,6.0,0,6.0,0,7,1
1491,0,33333.33333,3.0,0,0,0,4,1,0,2.0,0,1,5,0,0.0,100000.0,201.25018566666665,3,6.0,1,0,1.0,0.0,0,3,1,8,3,7,0,0,1,2.0,75.33333333,0,0,5.0,0,0.0,4.0,2.0,0,6.0,0,7,0
1492,0,50000.0,0.0,0,1,0,5,1,1,4.0,0,1,5,0,0.0,150000.0,281.418789,3,6.0,1,0,8.0,0.0,0,1,1,8,2,6,0,0,3,6.0,41.33333333,0,1,5.0,2,7.0,0.0,6.0,0,6.0,0,6,0
1493,0,66666.66667,3.0,0,1,0,5,0,0,3.0,0,1,2,0,0.0,200000.0,127.97028963333334,3,4.0,1,0,6.0,0.0,0,2,1,8,1,7,0,0,1,4.0,51.66666667,0,1,6.0,0,6.0,0.0,5.0,0,4.0,0,7,0
1495,0,65000.0,1.0,0,1,0,5,0,0,1.0,0,1,3,0,0.0,130000.0,191.02183055,2,6.0,0,0,5.0,0.0,1,0,1,1,2,7,0,0,1,6.0,52.0,0,1,5.0,2,0.0,0.0,6.0,0,6.0,0,7,0
1496,1,18000.0,2.0,0,1,1,3,1,0,2.0,0,1,2,0,0.0,36000.0,254.40043045,2,4.0,1,0,5.0,0.0,0,1,1,5,1,6,0,0,1,4.0,66.0,0,0,4.0,0,3.0,0.0,4.0,0,4.0,0,6,0
1497,0,60000.0,5.0,0,2,0,5,1,0,1.0,0,1,4,0,0.0,120000.0,247.4249845,2,6.0,1,0,0.0,0.0,0,2,1,7,1,7,0,0,2,1.0,58.66666667,0,0,4.0,0,1.0,1.0,0.0,0,6.0,1,7,0
1499,0,30000.0,3.0,0,1,0,5,1,1,2.0,1,1,3,0,0.0,150000.0,86.7831692,5,6.0,1,0,7.0,0.0,0,2,1,8,2,7,0,0,4,6.0,45.75,0,1,5.0,2,4.0,0.0,6.0,0,6.0,0,7,1
1500,0,46666.66667,2.0,1,0,0,5,1,1,3.0,0,0,4,0,0.0,140000.0,263.320214,3,6.0,1,0,8.0,0.0,0,2,1,8,2,7,0,1,2,6.0,40.5,0,1,4.0,2,7.0,1.0,6.0,0,6.0,0,7,0
1501,0,33333.33333,1.0,0,2,0,5,1,1,2.0,0,1,3,0,0.0,200000.0,104.12567596666666,6,6.0,1,0,8.0,1.0,0,1,1,7,4,7,0,0,4,6.0,43.6,0,1,6.0,2,8.0,0.0,6.0,0,6.0,1,7,1
1502,0,35000.0,4.0,0,1,0,5,1,0,1.0,0,1,1,0,0.0,140000.0,142.33183065,4,6.0,1,0,4.0,0.0,0,2,1,8,1,7,0,0,2,6.0,51.0,0,1,5.0,0,1.0,0.0,6.0,0,6.0,0,7,1
1505,0,50000.0,4.0,0,1,0,4,1,0,1.0,0,1,1,0,0.0,100000.0,232.8160614,2,6.0,1,0,8.0,0.0,0,2,1,8,1,7,0,0,1,6.0,48.75,0,0,5.0,0,0.0,1.0,6.0,0,6.0,0,7,0
1506,0,66666.66667,1.0,0,2,0,5,1,0,1.0,0,1,1,0,0.0,200000.0,133.7232262,3,5.0,1,0,4.0,0.0,0,3,1,8,1,7,0,0,1,6.0,67.0,0,0,3.0,2,3.0,0.0,6.0,0,6.0,0,7,0
1509,0,35000.0,1.0,0,1,0,4,1,0,3.0,0,1,4,0,0.0,70000.0,237.3568302,2,6.0,1,0,6.0,0.0,0,2,1,6,1,3,0,0,2,5.0,62.5,1,1,4.0,0,4.0,0.0,2.0,0,6.0,0,3,0
1510,1,45000.0,1.0,0,0,1,3,0,0,1.0,0,0,2,0,0.0,45000.0,334.0336116,1,6.0,1,0,1.0,0.0,0,1,1,5,1,7,0,0,1,4.0,83.0,0,0,5.0,0,1.0,0.0,4.0,0,6.0,0,7,0
1515,0,17500.0,3.0,0,0,0,4,1,1,3.0,0,1,5,0,0.0,70000.0,328.9378675,4,6.0,0,0,6.0,0.0,0,0,1,9,1,7,0,0,3,6.0,41.66666667,0,1,5.0,2,5.0,0.0,6.0,0,6.0,0,7,1
1518,0,60000.0,2.0,0,0,0,5,1,0,0.0,0,1,2,0,0.0,120000.0,211.9864725,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,6.0,75.5,1,1,4.0,0,4.0,0.0,6.0,0,6.0,0,7,0
1519,0,10000.0,4.0,0,2,0,3,1,1,2.0,0,1,2,0,0.0,50000.0,77.69263534000001,5,6.0,1,0,8.0,0.0,0,1,1,8,3,7,0,0,4,6.0,49.66666667,0,0,6.0,0,5.0,0.0,6.0,0,6.0,0,7,1
1520,0,27500.0,1.0,0,1,0,5,1,1,0.0,0,1,4,0,0.0,110000.0,146.74221665,4,6.0,1,0,8.0,0.0,0,1,1,8,3,7,0,0,4,6.0,46.0,0,0,6.0,2,7.0,0.0,6.0,0,6.0,0,7,1
1522,0,26666.66667,1.0,0,1,0,4,0,0,1.0,0,1,1,0,0.0,80000.0,94.16281116666666,3,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,1,6.0,70.5,1,1,4.0,0,3.0,0.0,6.0,0,6.0,0,7,0
1531,0,53333.33333,4.0,0,3,0,5,1,0,0.0,0,1,3,0,0.0,160000.0,402.38645866666667,3,2.0,0,0,8.0,0.0,0,0,1,9,2,7,0,0,2,2.0,41.0,0,0,4.0,2,3.0,0.0,2.0,0,2.0,0,7,0
1536,0,66666.66667,1.0,0,2,0,5,2,1,1.0,0,1,2,0,0.0,200000.0,177.2037024,3,6.0,0,0,5.0,0.0,0,0,1,9,2,7,0,0,3,3.0,36.33333333,0,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
1540,0,33000.0,4.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,66000.0,238.6353538,2,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,0,2,6.0,51.0,0,0,4.0,0,3.0,0.0,6.0,0,6.0,1,7,0
1542,1,40000.0,3.0,0,1,1,3,1,0,1.0,0,1,3,0,0.0,40000.0,439.9731631,1,3.0,1,0,2.0,0.0,0,1,1,5,1,7,0,0,2,3.0,56.0,0,0,3.0,0,1.0,0.0,3.0,0,3.0,0,7,0
1544,0,66666.66667,4.0,0,3,0,5,1,1,2.0,0,1,2,0,0.0,200000.0,162.4258385,3,6.0,1,0,6.0,0.0,0,3,1,8,2,7,0,0,3,6.0,63.66666667,0,1,4.0,0,5.0,1.0,6.0,0,6.0,0,7,0
1545,0,24000.0,4.0,0,1,0,4,1,0,1.0,0,1,3,0,0.0,72000.0,188.4325084666667,3,3.0,1,0,6.0,0.0,0,2,1,8,1,7,0,0,1,6.0,57.66666667,0,0,4.0,2,5.0,2.0,3.0,0,3.0,0,7,0
1547,0,23333.33333,1.0,0,2,0,4,1,1,2.0,0,1,2,0,0.0,70000.0,196.4878291,3,6.0,0,0,4.0,0.0,0,0,1,9,2,7,0,0,2,4.0,37.0,0,1,3.0,2,2.0,1.0,6.0,0,6.0,0,7,0
1550,0,45000.0,5.0,0,1,0,4,0,0,1.0,0,1,3,0,0.0,90000.0,170.7907539,2,6.0,1,0,8.0,0.0,0,1,1,10,1,7,0,0,1,6.0,61.5,0,1,4.0,0,4.0,1.0,6.0,0,6.0,0,7,0
1551,0,48000.0,5.0,0,1,0,4,1,0,4.0,0,1,5,0,0.0,96000.0,711.6549035,2,2.0,1,0,7.0,1.0,0,2,1,6,2,7,0,0,3,2.0,65.0,1,0,5.0,0,2.0,0.0,2.0,0,2.0,0,7,0
1553,0,35000.0,4.0,0,1,0,4,1,0,3.0,0,1,1,0,0.0,70000.0,355.6381648,2,2.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,1.0,62.5,1,1,2.0,0,6.0,1.0,2.0,0,2.0,0,7,0
1554,0,75000.0,1.0,0,1,0,5,1,1,3.0,0,1,4,0,0.0,150000.0,472.91067565,2,6.0,1,0,3.0,0.0,0,1,1,6,1,7,0,0,1,6.0,54.5,1,1,5.0,2,1.0,2.0,5.0,0,6.0,0,7,0
1556,0,40000.0,2.0,0,0,0,4,1,1,2.0,0,1,7,0,0.0,80000.0,505.1134295,2,6.0,1,0,5.0,0.0,0,2,1,6,1,7,0,0,1,6.0,60.5,1,0,5.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1564,0,33333.33333,1.0,0,3,0,4,1,0,1.0,0,1,5,0,0.0,100000.0,162.56591983333334,3,6.0,0,0,1.0,0.0,0,0,1,9,3,7,0,0,2,2.0,42.66666667,0,0,5.0,2,0.0,0.0,4.0,0,6.0,0,7,0
1566,0,33333.33333,1.0,0,2,0,4,1,0,3.0,0,1,4,0,0.0,100000.0,231.9928422,3,6.0,0,0,5.0,0.0,0,0,1,9,1,7,0,0,1,6.0,40.66666667,0,0,4.0,2,4.0,0.0,6.0,0,6.0,0,7,0
1568,0,26666.66667,2.0,0,0,0,4,0,0,0.0,0,1,3,0,0.0,80000.0,85.42913133333333,3,6.0,1,0,8.0,0.0,0,3,1,8,2,7,0,0,4,6.0,59.5,0,0,6.0,2,6.0,0.0,6.0,0,6.0,0,7,0
1569,0,43333.33333,3.0,1,2,0,5,1,1,2.0,0,1,2,1,0.0,130000.0,321.2544344666667,3,6.0,0,0,8.0,0.0,0,0,1,2,2,7,0,1,2,3.0,27.66666667,0,1,5.0,2,8.0,0.0,6.0,0,6.0,0,7,0
1570,0,50000.0,2.0,0,1,1,3,1,0,1.0,0,1,2,0,0.0,50000.0,263.3795489,1,6.0,0,1,8.0,0.0,0,0,1,0,1,7,0,0,1,6.0,28.0,0,0,4.0,2,4.0,1.0,6.0,0,6.0,0,7,0
1574,0,83333.33333,0.0,0,1,0,6,1,1,3.0,1,1,5,0,0.0,250000.0,211.88588466666667,3,6.0,1,0,8.0,0.0,0,1,1,8,2,7,0,0,2,3.0,46.66666667,0,1,5.0,2,6.0,0.0,3.0,0,6.0,0,7,0
1579,0,25000.0,3.0,0,0,0,3,1,0,2.0,0,1,2,0,0.0,50000.0,254.76608985,2,6.0,1,0,8.0,1.0,0,2,1,6,2,7,0,0,0,6.0,62.0,1,1,6.0,0,7.0,0.0,6.0,0,6.0,0,7,0
1589,0,33333.33333,2.0,0,1,0,4,1,1,4.0,0,1,4,0,0.0,100000.0,388.88862866666665,3,6.0,0,0,8.0,1.0,0,0,1,9,2,7,0,0,3,6.0,40.0,0,0,6.0,2,6.0,0.0,6.0,0,6.0,0,7,0
1591,0,50000.0,3.0,0,0,0,4,1,0,4.0,0,1,5,0,0.0,100000.0,644.7162585,2,6.0,1,0,8.0,0.0,0,2,1,6,2,7,0,0,1,4.0,73.5,1,1,3.0,2,7.0,0.0,4.0,0,6.0,0,7,0
1599,0,50000.0,5.0,0,1,0,5,1,1,2.0,0,1,2,0,0.0,150000.0,10.743131286666667,3,6.0,0,0,6.0,0.0,1,0,1,1,2,0,0,0,3,6.0,40.5,0,0,4.0,2,6.0,0.0,6.0,0,6.0,0,0,0
1601,0,10000.0,5.0,1,4,0,4,1,1,3.0,0,2,4,0,0.0,80000.0,116.10279515,8,6.0,1,0,8.0,0.0,0,2,1,7,3,7,0,3,4,6.0,30.75,0,0,6.0,0,4.0,0.0,6.0,0,6.0,1,7,1
1615,0,30000.0,3.0,1,1,0,5,1,1,1.0,0,1,2,0,0.0,150000.0,68.47965778,5,6.0,0,0,5.0,0.0,0,0,1,7,2,7,0,2,1,6.0,27.0,0,1,7.0,1,3.0,0.0,6.0,0,6.0,1,7,1
1618,0,25000.0,3.0,0,1,0,3,0,0,1.0,0,1,1,0,0.0,50000.0,100.566728,2,6.0,0,0,5.0,0.0,0,0,1,9,1,7,0,0,1,4.0,37.66666667,0,0,6.0,2,4.0,0.0,4.0,0,4.0,0,7,0
1629,0,1666.666667,4.0,1,1,0,1,1,0,1.0,0,1,2,0,0.0,10000.0,140.5504806,6,6.0,1,0,7.0,0.0,0,2,1,7,3,7,0,1,2,6.0,43.83333333,0,1,5.0,2,6.0,1.0,6.0,0,6.0,1,7,1
1631,0,26666.66667,3.0,0,2,0,4,1,0,0.0,0,1,2,0,0.0,80000.0,119.9295739,3,0.0,1,0,7.0,0.0,0,2,1,8,2,7,0,0,0,1.0,46.33333333,0,1,5.0,2,5.0,0.0,1.0,0,1.0,0,7,0
1633,0,6666.666667,4.0,1,0,0,2,0,0,2.0,0,1,2,1,0.0,20000.0,162.04289713333333,3,6.0,0,0,3.0,0.0,0,0,1,2,1,7,0,1,1,6.0,31.25,0,0,7.0,0,2.0,0.0,5.0,0,6.0,0,7,0
1635,0,5000.0,2.0,0,1,0,2,1,0,2.0,0,1,4,0,0.0,20000.0,195.1087096,4,6.0,0,0,3.0,0.0,0,0,1,9,2,7,0,0,1,6.0,36.25,0,1,5.0,2,2.0,2.0,1.0,0,6.0,0,7,1
1637,0,30000.0,4.0,1,1,0,4,1,0,5.0,0,1,3,0,0.0,60000.0,476.82432375,2,6.0,1,0,7.0,0.0,0,2,1,7,1,7,0,2,3,6.0,38.54545455,0,1,4.0,0,6.0,2.0,6.0,0,6.0,1,7,0
1643,0,13333.33333,3.0,0,1,0,3,1,0,1.0,0,1,1,0,0.0,40000.0,131.63170406666669,3,6.0,1,0,4.0,0.0,0,1,1,8,1,7,0,0,0,6.0,44.0,0,0,6.0,2,3.0,1.0,6.0,0,6.0,0,7,0
1649,0,16666.66667,2.0,1,1,0,3,0,0,3.0,0,0,2,1,0.0,50000.0,130.63971166666667,3,6.0,0,0,7.0,0.0,0,0,1,2,3,6,0,1,2,6.0,27.0,0,0,5.0,2,5.0,1.0,6.0,0,6.0,0,6,0
1651,0,25000.0,4.0,0,1,0,4,1,0,1.0,0,1,4,0,0.0,100000.0,130.432333225,4,6.0,1,0,8.0,0.0,0,2,1,8,2,7,0,0,2,1.0,56.75,0,0,3.0,2,5.0,1.0,1.0,0,6.0,0,7,1
1653,0,10000.0,2.0,0,0,0,1,0,0,3.0,0,0,1,0,0.0,10000.0,543.5727115,1,6.0,1,0,3.0,0.0,0,1,1,8,1,7,0,0,0,6.0,44.0,0,0,6.0,1,2.0,3.0,6.0,0,6.0,0,7,0
1654,0,30000.0,1.0,0,0,0,4,1,0,1.0,0,0,2,0,0.0,60000.0,270.8024884,2,6.0,1,0,7.0,3.0,0,2,1,6,1,7,0,0,0,6.0,61.5,1,1,4.0,0,5.0,4.0,6.0,0,6.0,0,7,0
1658,0,37500.0,3.0,0,1,0,5,1,1,1.0,0,1,4,0,0.0,150000.0,136.451308725,4,6.0,0,0,7.0,0.0,0,0,1,9,2,7,0,0,3,6.0,34.33333333,0,1,6.0,2,5.0,0.0,6.0,0,6.0,0,7,1
1671,0,12500.0,4.0,0,1,0,3,0,0,1.0,0,1,3,0,0.0,50000.0,77.552965125,4,6.0,1,0,8.0,0.0,0,1,1,8,1,7,0,0,1,6.0,45.25,0,1,6.0,0,5.0,0.0,6.0,0,6.0,0,7,1
1673,0,10000.0,2.0,1,0,0,3,0,0,1.0,0,1,2,1,0.0,40000.0,55.138024725,4,6.0,0,0,4.0,0.0,0,0,1,2,1,7,0,2,1,6.0,25.75,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
1674,0,6000.0,2.0,0,0,0,2,0,0,1.0,0,0,2,0,0.0,12000.0,56.44184,2,6.0,1,0,1.0,0.0,0,2,1,6,1,7,0,0,0,6.0,73.5,1,0,4.0,0,2.0,1.0,6.0,0,6.0,0,7,0
1680,0,12500.0,2.0,0,1,0,3,0,0,1.0,0,1,4,0,0.0,50000.0,92.6276448,4,6.0,1,0,8.0,0.0,0,2,1,8,1,7,0,0,0,6.0,61.0,0,1,4.0,0,8.0,1.0,6.0,0,6.0,0,7,1
1686,0,15000.0,4.0,0,0,0,3,0,0,5.0,0,0,2,0,0.0,30000.0,327.4937597,2,6.0,1,0,7.0,0.0,0,2,1,8,1,7,0,0,0,6.0,50.33333333,0,0,3.0,0,6.0,3.0,6.0,0,6.0,0,7,0
1688,0,20000.0,4.0,0,0,0,4,1,0,2.0,0,1,4,0,0.0,80000.0,247.0284013,4,6.0,1,0,5.0,0.0,0,2,1,7,2,7,0,0,1,6.0,56.2,0,1,6.0,0,3.0,0.0,6.0,0,6.0,1,7,1
1689,0,12000.0,3.0,0,0,0,2,1,0,2.0,0,1,5,0,0.0,24000.0,416.722232,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,65.0,1,1,6.0,0,0.0,0.0,6.0,0,6.0,0,7,0
1691,0,30000.0,3.0,0,1,0,4,1,0,1.0,0,1,2,0,0.0,60000.0,240.51601365,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,55.5,1,1,5.0,2,7.0,0.0,6.0,0,6.0,0,7,0
1698,0,10000.0,2.0,1,0,0,3,0,0,3.0,0,1,2,0,0.0,30000.0,233.22089193333332,3,6.0,0,0,3.0,0.0,0,0,1,7,1,7,0,1,0,6.0,27.0,0,0,7.0,2,1.0,3.0,6.0,0,6.0,1,7,0
1712,0,10800.0,3.0,0,2,0,4,0,0,3.0,0,1,4,0,0.0,54000.0,194.02787526,5,6.0,0,0,3.0,0.0,0,0,1,7,2,7,0,0,2,6.0,32.28571429,0,1,6.0,2,1.0,3.0,6.0,0,6.0,1,7,1
1718,0,20000.0,3.0,0,0,0,3,1,0,2.0,0,0,2,0,0.0,40000.0,228.9595655,2,6.0,0,0,8.0,0.0,0,0,1,9,1,7,0,0,0,6.0,39.0,0,1,7.0,2,7.0,0.0,6.0,0,6.0,0,7,0
1735,0,15000.0,3.0,1,0,0,4,0,0,1.0,0,1,3,0,0.0,60000.0,80.45323965,4,6.0,1,0,4.0,0.0,0,2,1,7,1,7,0,2,0,6.0,37.85714286,0,1,7.0,0,5.0,0.0,6.0,0,6.0,1,7,1
1748,0,26666.66667,4.0,1,0,0,4,0,0,0.0,0,1,3,0,0.0,80000.0,116.8158171,3,6.0,1,0,7.0,0.0,0,2,1,7,2,7,0,2,1,6.0,34.0,0,1,5.0,0,7.0,1.0,6.0,0,6.0,1,7,0
1759,0,33333.33333,4.0,1,1,0,4,1,0,3.0,0,1,5,0,0.0,100000.0,259.04643756666667,3,2.0,0,0,6.0,0.0,0,0,1,3,1,7,0,1,1,2.0,35.0,0,1,5.0,0,5.0,2.0,2.0,1,2.0,0,7,0
1762,0,15000.0,4.0,1,1,0,4,1,1,1.0,0,1,6,1,0.0,60000.0,143.561084575,4,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,2,2,6.0,27.0,0,1,4.0,2,7.0,0.0,6.0,0,6.0,0,7,1
1763,0,33333.33333,1.0,1,0,0,4,1,0,3.0,0,1,5,0,0.0,100000.0,393.6874286666667,3,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,1,0,6.0,45.6,0,1,4.0,2,6.0,1.0,6.0,0,6.0,1,7,0
1764,0,37800.0,4.0,0,0,0,4,1,0,1.0,0,1,4,0,0.0,75600.0,380.5541197,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,74.5,1,1,6.0,0,8.0,0.0,6.0,0,6.0,0,7,0
1765,0,33333.33333,3.0,1,2,0,4,1,1,2.0,0,1,5,1,0.0,100000.0,195.68461593333333,3,5.0,0,0,5.0,0.0,0,0,1,2,1,7,0,1,3,5.0,33.33333333,0,0,7.0,0,7.0,0.0,5.0,0,5.0,0,7,0
1766,0,37500.0,3.0,0,1,0,4,1,0,1.0,0,1,2,0,0.0,75000.0,491.02891435,2,3.0,0,0,8.0,0.0,0,0,1,9,2,7,0,0,2,6.0,41.0,0,0,5.0,2,8.0,0.0,3.0,0,6.0,0,7,0
1769,0,66666.66667,2.0,1,2,0,5,1,1,3.0,0,1,3,1,0.0,200000.0,316.6673042666667,3,6.0,0,0,5.0,1.0,0,0,1,2,2,7,0,1,1,6.0,25.33333333,0,1,5.0,2,5.0,0.0,6.0,0,6.0,0,7,0
