,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
3212,0,40000.0,2.0,0,0,0,4,1,0,1.0,0,1,2,0,1.0,80000.0,238.6007839,2,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,30.0,0,0,6.0,2,4.0,0.0,6.0,0,6.0,0,7,0
3213,1,10000.0,2.0,0,0,1,2,0,0,2.0,0,0,2,0,1.0,20000.0,113.3760758,2,6.0,1,0,3.0,0.0,0,1,0,5,1,6,0,0,0,6.0,60.0,0,0,4.0,1,3.0,1.0,6.0,0,6.0,0,6,1
3214,0,10000.0,3.0,1,0,0,3,1,0,2.0,0,1,3,0,1.0,50000.0,126.64152236,5,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,1,1,6.0,45.4,0,1,6.0,2,3.0,0.0,6.0,0,6.0,1,7,1
3216,0,10000.0,2.0,0,0,0,1,0,0,1.0,0,0,2,0,1.0,10000.0,160.4330455,1,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.0,1,1,6.0,2,6.0,0.0,6.0,0,6.0,0,7,1
3218,0,20000.0,2.0,0,0,0,3,0,0,3.0,0,0,2,0,1.0,40000.0,63.5948725,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,62.0,1,1,5.0,1,2.0,2.0,6.0,0,6.0,0,7,1
3220,0,10000.0,2.0,0,0,1,1,1,0,2.0,0,1,2,0,1.0,10000.0,876.2660283,1,6.0,0,1,4.0,0.0,0,0,0,0,1,7,0,0,0,6.0,47.0,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
3221,1,7200.0,5.0,0,0,1,1,0,0,2.0,0,0,2,0,1.0,7200.0,79.14699217,1,6.0,1,0,7.0,0.0,0,1,0,5,1,7,0,0,0,4.0,68.0,0,0,4.0,0,5.0,1.0,6.0,0,6.0,0,7,1
3222,0,17500.0,3.0,0,0,0,4,1,0,1.0,0,1,3,0,1.0,70000.0,158.440008625,4,6.0,1,0,5.0,0.0,0,2,0,8,1,7,0,0,1,6.0,60.25,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
3223,1,15000.0,1.0,0,0,1,2,0,0,2.0,0,1,4,0,1.0,15000.0,316.1739876,1,6.0,1,0,6.0,0.0,0,1,0,5,1,7,0,0,0,5.0,79.0,0,0,5.0,0,4.0,4.0,5.0,0,6.0,0,7,1
3224,0,5000.0,2.0,1,0,0,2,0,0,2.0,0,1,1,0,1.0,20000.0,55.444715075,4,6.0,1,0,8.0,0.0,0,2,0,4,1,7,1,2,0,6.0,34.25,0,1,6.0,1,4.0,0.0,6.0,0,6.0,0,7,1
3226,0,7500.0,4.0,0,0,0,2,0,0,3.0,0,0,1,0,1.0,15000.0,146.4307323,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,66.0,1,1,0.0,0,4.0,1.0,6.0,0,6.0,0,7,1
3227,0,9000.0,3.0,0,0,0,3,0,0,2.0,0,0,2,0,1.0,36000.0,55.69418645,4,6.0,1,0,8.0,0.0,0,2,0,8,1,7,0,0,1,5.0,62.0,0,0,4.0,1,8.0,1.0,6.0,0,6.0,0,7,1
3228,1,40000.0,0.0,0,0,1,3,0,0,2.0,0,1,2,0,1.0,40000.0,405.3294523,1,6.0,1,0,8.0,0.0,0,1,0,5,1,7,0,0,0,6.0,69.0,0,1,3.0,1,3.0,3.0,6.0,0,6.0,0,7,0
3229,0,10000.0,1.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,50000.0,172.41869216,5,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,0,0,6.0,52.2,0,1,6.0,1,3.0,2.0,6.0,0,6.0,1,7,1
3231,0,9000.0,2.0,0,0,0,2,1,0,2.0,0,1,2,0,1.0,18000.0,382.6779043,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,0,6.0,61.0,1,1,5.0,0,2.0,1.0,4.0,0,6.0,0,7,1
3232,0,2500.0,1.0,1,0,0,1,0,0,4.0,0,1,2,1,1.0,10000.0,107.604371875,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,25.75,0,1,5.0,1,6.0,4.0,6.0,0,6.0,0,7,1
3233,1,2000.0,2.0,0,0,1,0,1,0,3.0,0,1,2,0,1.0,2000.0,737.6040048,1,6.0,1,0,4.0,0.0,0,1,0,5,1,7,0,0,0,6.0,68.0,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
3236,0,40000.0,3.0,0,0,0,4,1,1,3.0,0,1,5,0,1.0,80000.0,262.75545875,2,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,40.33333333,0,0,6.0,0,1.0,0.0,6.0,0,6.0,0,7,0
3238,0,20000.0,2.0,0,0,0,3,1,0,1.0,0,1,2,0,1.0,40000.0,302.9391079,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,72.0,1,1,6.0,0,2.0,1.0,6.0,0,6.0,0,7,1
3240,1,15000.0,2.0,0,0,1,2,0,0,2.0,0,1,1,0,1.0,15000.0,424.297692,1,6.0,1,0,6.0,0.0,0,1,0,5,1,7,0,0,0,6.0,70.0,0,0,3.0,0,2.0,1.0,6.0,0,6.0,0,7,1
3241,0,5000.0,2.0,1,0,0,1,0,0,1.0,0,0,3,1,1.0,10000.0,80.32437315,2,6.0,1,0,4.0,0.0,0,1,0,2,1,7,0,1,0,6.0,39.0,0,0,6.0,1,2.0,1.0,6.0,0,6.0,0,7,1
3243,0,12000.0,3.0,1,1,0,4,1,0,1.0,0,1,3,0,1.0,60000.0,151.58299436,5,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,1,1,6.0,30.4,0,1,6.0,2,3.0,0.0,6.0,0,6.0,1,7,1
3244,1,20000.0,2.0,0,0,1,2,0,0,2.0,0,1,4,0,1.0,20000.0,393.9261151,1,6.0,1,0,7.0,0.0,0,1,0,5,1,7,0,0,0,5.0,59.0,0,1,5.0,1,6.0,2.0,5.0,0,6.0,0,7,1
3249,0,600.0,2.0,0,0,0,0,0,0,1.0,0,1,2,0,1.0,1200.0,96.37326965,2,6.0,1,0,8.0,1.0,0,2,0,6,1,7,0,0,0,6.0,83.0,1,1,7.0,1,8.0,0.0,6.0,0,6.0,0,7,1
3250,0,25000.0,1.0,0,0,0,3,1,0,3.0,0,1,3,0,1.0,50000.0,413.51637275,2,6.0,1,0,1.0,0.0,0,2,0,6,1,7,0,0,1,6.0,60.0,1,1,6.0,0,1.0,2.0,6.0,0,6.0,0,7,0
3251,0,13000.0,2.0,0,0,0,3,1,0,1.0,0,1,4,0,1.0,26000.0,330.3635524,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,0,6.0,73.0,1,1,6.0,0,4.0,2.0,6.0,0,6.0,0,7,1
3252,0,11000.0,2.0,0,0,0,2,1,0,1.0,0,1,2,0,1.0,22000.0,308.40837335,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,1,6.0,76.0,1,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
3257,0,25000.0,1.0,0,0,0,4,1,0,1.0,0,1,2,0,1.0,100000.0,154.128612475,4,6.0,0,0,2.0,0.0,0,0,0,9,1,6,0,0,1,6.0,44.0,0,1,5.0,0,2.0,1.0,6.0,0,6.0,0,6,0
3258,0,17500.0,2.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,35000.0,159.5111089,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,1,6.0,68.0,1,1,5.0,0,2.0,3.0,6.0,0,6.0,0,7,1
3259,0,5000.0,3.0,0,0,0,1,1,0,1.0,0,1,3,0,1.0,10000.0,315.0495042,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,1,6.0,63.0,1,1,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
3260,0,3333.333333,3.0,0,0,0,1,0,0,3.0,0,0,1,0,1.0,10000.0,108.77063166666666,3,6.0,1,0,4.0,0.0,0,3,0,8,1,7,0,0,0,6.0,74.66666667,0,0,6.0,0,1.0,0.0,6.0,0,6.0,0,7,1
3262,0,10000.0,3.0,0,0,0,2,1,0,1.0,0,1,3,0,1.0,20000.0,318.91490115,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.0,1,1,5.0,1,4.0,0.0,6.0,0,6.0,0,7,1
3263,0,10000.0,1.0,1,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,199.1559393,1,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,1,0,6.0,43.09090909,0,1,6.0,1,5.0,0.0,6.0,0,6.0,1,7,1
3264,0,10000.0,2.0,0,0,0,2,1,0,2.0,0,0,2,0,1.0,20000.0,277.82249525,2,6.0,1,0,2.0,0.0,0,2,0,6,1,6,0,0,0,6.0,62.5,1,1,5.0,1,2.0,1.0,6.0,0,6.0,0,6,1
3267,0,44000.0,2.0,0,1,0,4,1,1,2.0,0,1,5,0,1.0,88000.0,334.91666605,2,6.0,0,0,7.0,1.0,0,0,0,9,1,7,0,0,2,5.0,38.0,0,1,6.0,2,5.0,0.0,5.0,0,6.0,0,7,0
3268,0,2500.0,4.0,1,0,0,1,1,0,2.0,0,1,3,0,1.0,10000.0,195.661962825,4,6.0,0,0,7.0,0.0,0,0,0,7,1,7,0,2,0,6.0,23.0,0,1,7.0,1,5.0,0.0,5.0,0,6.0,1,7,1
3272,0,7500.0,3.0,1,0,0,3,0,0,1.0,0,0,2,0,1.0,30000.0,69.072379475,4,5.0,0,0,5.0,0.0,0,0,0,9,1,6,0,1,0,4.0,32.0,0,0,6.0,1,2.0,2.0,4.0,0,6.0,0,6,1
3273,0,8333.333333,3.0,1,0,0,2,1,0,2.0,0,1,3,1,1.0,25000.0,272.45278486666666,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,36.0,0,1,5.0,1,7.0,1.0,6.0,0,6.0,0,7,1
3274,0,12500.0,2.0,1,0,0,3,0,0,3.0,0,0,2,0,1.0,50000.0,76.06585685,4,6.0,1,0,5.0,0.0,0,2,0,7,1,7,0,2,0,4.0,37.0,0,0,6.0,1,4.0,2.0,4.0,0,6.0,1,7,1
3279,0,12500.0,2.0,0,0,0,2,1,0,3.0,0,1,3,0,1.0,25000.0,528.45586,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,1,6.0,65.0,1,0,5.0,2,3.0,1.0,6.0,0,6.0,0,7,1
3280,0,23333.33333,1.0,0,1,0,4,1,1,3.0,0,1,2,0,1.0,70000.0,146.6845595,3,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,44.33333333,0,0,5.0,2,2.0,1.0,6.0,0,6.0,0,7,0
3282,0,50000.0,5.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,50000.0,1113.198262,1,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,45.75,0,1,6.0,1,4.0,2.0,6.0,0,6.0,0,7,0
3283,0,10000.0,2.0,0,1,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,242.91156695,2,6.0,1,0,4.0,1.0,0,2,0,6,1,7,0,0,0,6.0,62.5,1,1,6.0,0,1.0,2.0,6.0,0,6.0,0,7,1
3284,0,10000.0,1.0,1,0,0,3,0,0,3.0,0,1,3,0,1.0,50000.0,78.67225893999999,5,6.0,1,0,3.0,0.0,0,1,0,7,1,7,0,2,0,6.0,26.8,0,1,6.0,2,0.0,0.0,6.0,0,6.0,1,7,1
3285,0,18000.0,2.0,1,1,0,4,1,0,3.0,0,1,2,0,1.0,90000.0,88.83875128,5,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,1,1,4.0,29.2,0,0,6.0,0,4.0,0.0,4.0,0,6.0,1,7,1
3288,0,50000.0,1.0,0,0,1,3,1,0,2.0,0,0,2,0,1.0,50000.0,514.1436189,1,6.0,0,1,3.0,0.0,0,0,0,0,1,7,0,0,0,6.0,50.0,0,1,6.0,1,1.0,1.0,6.0,0,6.0,0,7,0
3293,0,50000.0,2.0,1,0,0,3,0,0,2.0,0,0,2,0,1.0,50000.0,341.536832,1,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,39.66666667,0,0,7.0,0,4.0,2.0,6.0,0,6.0,1,7,0
3295,0,5000.0,2.0,0,1,0,1,1,0,2.0,0,0,2,0,1.0,10000.0,296.54307945,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,62.0,1,1,6.0,1,3.0,0.0,6.0,0,6.0,0,7,1
3296,0,6666.666667,1.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,20000.0,151.54081593333333,3,6.0,0,0,3.0,0.0,0,0,0,9,1,7,0,0,0,6.0,44.66666667,0,1,6.0,0,2.0,2.0,6.0,0,6.0,0,7,1
3299,0,8000.0,1.0,1,0,0,3,0,0,4.0,0,1,2,0,1.0,40000.0,58.94767494,5,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,1,0,6.0,32.6,0,0,6.0,1,6.0,0.0,6.0,0,6.0,1,7,1
3300,0,40000.0,2.0,0,0,0,4,1,0,3.0,0,0,2,0,1.0,80000.0,145.15838415,2,6.0,0,0,3.0,0.0,1,0,0,1,1,7,0,0,0,6.0,44.0,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,0
3301,0,5000.0,1.0,0,0,0,2,0,0,2.0,0,1,2,0,1.0,25000.0,61.757727980000006,5,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,0,0,6.0,55.6,0,0,7.0,1,3.0,1.0,6.0,0,6.0,1,7,1
3302,0,20000.0,1.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,40000.0,109.6798902,2,6.0,0,0,5.0,0.0,1,0,0,1,1,7,0,0,0,6.0,52.5,0,1,7.0,2,5.0,0.0,6.0,0,6.0,0,7,1
3303,0,10000.0,2.0,0,0,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,405.83458935,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,1,6.0,72.5,1,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,1
3305,1,3000.0,2.0,0,0,1,1,1,0,3.0,0,1,2,0,1.0,3000.0,810.8673586,1,6.0,1,0,3.0,0.0,0,1,0,5,1,7,0,0,1,6.0,69.0,0,0,6.0,0,2.0,0.0,6.0,0,6.0,0,7,1
3306,0,16666.66667,2.0,0,1,0,3,0,0,1.0,0,1,3,0,1.0,50000.0,94.18247266666667,3,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,40.33333333,0,0,7.0,0,4.0,0.0,6.0,0,6.0,0,7,1
3307,0,500.0,1.0,1,0,0,1,0,0,2.0,0,1,1,0,1.0,3000.0,29.420224166666667,6,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,0,6.0,31.14285714,0,1,6.0,1,5.0,2.0,6.0,0,6.0,1,7,1
3308,0,20000.0,2.0,1,0,0,4,1,0,2.0,0,1,1,1,1.0,60000.0,219.9526346,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,1,6.0,32.25,0,1,5.0,2,3.0,2.0,6.0,0,6.0,0,7,1
3309,0,15000.0,2.0,0,0,0,3,0,1,1.0,0,1,3,0,1.0,30000.0,156.78459555,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,1,6.0,57.5,1,1,6.0,1,4.0,1.0,6.0,0,6.0,0,7,1
3310,0,25000.0,3.0,1,0,0,4,1,0,2.0,0,1,2,1,1.0,100000.0,136.705032325,4,6.0,0,0,4.0,0.0,0,0,0,2,1,7,0,2,0,6.0,26.0,0,0,4.0,0,3.0,2.0,6.0,0,6.0,0,7,0
3312,0,15000.0,2.0,1,0,0,3,0,0,3.0,0,0,2,0,1.0,30000.0,124.9070095,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,36.83333333,0,0,6.0,1,5.0,1.0,6.0,0,6.0,1,7,1
3313,0,5000.0,2.0,0,0,0,2,0,0,5.0,0,1,2,0,1.0,20000.0,203.165547425,4,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,33.0,0,1,6.0,1,5.0,0.0,6.0,0,6.0,0,7,1
3315,0,0.0,2.0,0,0,0,0,0,0,4.0,0,0,2,0,1.0,0.0,213.95614695,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,57.5,1,0,4.0,1,4.0,1.0,6.0,0,6.0,0,7,1
3323,0,5000.0,3.0,1,0,0,2,1,1,2.0,0,1,2,0,1.0,20000.0,165.218155,4,1.0,1,0,1.0,0.0,0,2,0,8,1,6,0,1,4,1.0,45.0,0,1,5.0,1,2.0,0.0,1.0,0,1.0,0,6,1
3326,0,15000.0,1.0,0,0,0,3,1,0,2.0,0,1,2,0,1.0,30000.0,307.7800297,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,64.5,1,1,6.0,1,3.0,2.0,6.0,0,6.0,0,7,1
3327,0,13333.33333,2.0,1,0,0,3,1,0,2.0,0,1,2,1,1.0,40000.0,131.79923069999998,3,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,1,0,6.0,23.33333333,0,0,4.0,0,2.0,2.0,6.0,0,6.0,0,7,1
3333,0,66666.66667,1.0,0,0,0,5,1,0,2.0,0,1,2,0,1.0,200000.0,285.4548799666667,3,6.0,1,0,2.0,0.0,0,1,0,8,1,7,0,0,1,6.0,58.33333333,0,0,6.0,2,2.0,2.0,6.0,0,6.0,0,7,0
3334,1,20000.0,3.0,0,0,1,2,0,0,3.0,0,1,3,0,1.0,20000.0,302.4342685,1,6.0,1,0,8.0,0.0,0,1,0,5,1,7,0,0,0,6.0,67.0,0,1,6.0,1,6.0,0.0,6.0,0,6.0,0,7,1
3337,0,10000.0,2.0,1,0,0,2,0,0,2.0,0,0,2,1,1.0,20000.0,96.83753625,2,6.0,1,0,3.0,0.0,0,1,0,2,1,7,0,1,0,6.0,39.66666667,0,0,5.0,0,2.0,0.0,6.0,0,6.0,0,7,1
3338,0,10000.0,4.0,0,0,0,3,1,0,4.0,0,1,4,0,1.0,30000.0,548.8914599999999,3,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,3,6.0,40.0,0,0,5.0,0,8.0,0.0,6.0,0,6.0,0,7,1
3341,0,1250.0,1.0,1,0,0,1,0,0,3.0,0,0,2,0,1.0,5000.0,63.38370285,4,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,1,0,6.0,41.5,0,1,6.0,1,7.0,0.0,6.0,0,6.0,0,7,1
3342,0,50000.0,3.0,1,0,0,5,1,0,1.0,0,1,5,1,1.0,150000.0,147.26312223333335,3,6.0,0,0,4.0,0.0,0,0,0,2,1,7,0,1,1,6.0,34.66666667,0,1,6.0,2,1.0,0.0,6.0,0,6.0,0,7,0
3344,0,7333.333333,3.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,22000.0,231.14455753333334,3,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,0,6.0,43.0,0,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,1
3348,0,4000.0,2.0,1,0,0,2,0,0,2.0,0,1,1,0,1.0,20000.0,66.73267328,5,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,1,1,6.0,42.8,0,1,6.0,0,5.0,2.0,6.0,0,6.0,1,7,1
3350,0,13333.33333,2.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,40000.0,200.8095741666667,3,6.0,0,0,5.0,0.0,1,0,0,1,1,7,0,0,1,5.0,38.5,0,1,6.0,2,4.0,2.0,5.0,0,6.0,0,7,1
3351,0,2500.0,2.0,0,0,0,1,1,0,2.0,0,1,2,0,1.0,5000.0,321.29768735,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.5,1,1,6.0,1,3.0,0.0,6.0,0,6.0,0,7,1
3354,0,10000.0,3.0,0,0,0,3,0,0,3.0,0,1,1,0,1.0,30000.0,167.55437373333334,3,6.0,1,0,7.0,0.0,0,2,0,8,1,7,0,0,0,6.0,46.66666667,0,1,5.0,2,7.0,1.0,6.0,0,6.0,0,7,1
3356,0,6666.666667,3.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,20000.0,355.93859066666664,3,6.0,1,0,3.0,0.0,0,2,0,8,1,7,0,0,0,6.0,61.75,0,1,5.0,0,2.0,0.0,6.0,0,6.0,0,7,1
3359,0,10000.0,5.0,1,0,0,3,0,0,4.0,0,1,1,1,1.0,30000.0,151.05956319999999,3,6.0,0,0,6.0,0.0,0,0,0,2,1,7,0,1,0,6.0,36.0,0,1,6.0,1,5.0,0.0,6.0,0,6.0,0,7,1
3367,0,5000.0,0.0,0,0,0,1,0,0,1.0,0,0,2,0,1.0,10000.0,67.6073125,2,6.0,1,0,4.0,0.0,0,1,0,6,1,7,0,0,0,6.0,57.0,1,0,5.0,0,4.0,1.0,6.0,0,6.0,0,7,1
3370,0,20000.0,2.0,0,0,0,4,0,0,2.0,0,1,2,0,1.0,80000.0,57.403996925,4,5.0,1,0,5.0,0.0,0,1,0,7,1,2,0,0,0,6.0,42.6,0,1,5.0,2,3.0,1.0,6.0,0,6.0,1,2,1
3374,0,2000.0,2.0,0,0,0,1,0,0,4.0,0,1,2,0,1.0,4000.0,253.46991705,2,6.0,1,0,7.0,0.0,0,2,0,8,1,7,0,0,0,6.0,51.0,0,1,4.0,0,6.0,0.0,6.0,0,6.0,0,7,1
3375,0,10000.0,2.0,0,0,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,200.19473765,2,6.0,1,0,2.0,0.0,0,2,0,6,1,4,0,0,0,6.0,65.5,1,1,5.0,1,2.0,1.0,6.0,0,6.0,0,4,1
3376,0,2000.0,4.0,1,0,0,1,0,0,1.0,0,1,2,0,1.0,10000.0,69.03082108,5,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,1,0,6.0,43.4,0,1,3.0,1,6.0,1.0,6.0,0,6.0,1,7,1
3379,0,5000.0,2.0,0,0,0,1,1,0,3.0,0,1,2,0,1.0,10000.0,347.81738015,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,68.5,1,1,6.0,0,2.0,0.0,6.0,0,6.0,0,7,1
3380,0,33333.33333,3.0,1,0,0,4,0,0,4.0,0,0,3,0,1.0,100000.0,142.26090666666667,3,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,1,0,6.0,38.4,0,0,6.0,1,1.0,0.0,4.0,0,6.0,1,7,0
3383,0,5000.0,1.0,0,0,0,1,0,0,3.0,0,1,1,0,1.0,10000.0,132.58013125,2,6.0,1,0,8.0,0.0,0,1,0,6,2,7,0,0,0,6.0,52.5,1,0,5.0,1,7.0,1.0,6.0,0,6.0,0,7,1
3385,0,5000.0,2.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,82.7055775,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,60.5,1,0,2.0,1,5.0,1.0,6.0,0,6.0,0,7,1
3386,0,5000.0,1.0,0,0,0,1,0,0,1.0,0,0,3,0,1.0,10000.0,72.9305871,2,6.0,1,0,6.0,0.0,0,2,0,8,1,7,0,0,0,5.0,48.0,0,0,6.0,0,4.0,0.0,4.0,0,6.0,0,7,1
3387,0,13333.33333,1.0,1,0,0,3,0,0,3.0,0,0,2,1,1.0,40000.0,95.05171433333334,3,4.0,0,0,5.0,0.0,0,0,0,2,1,7,0,1,0,4.0,36.0,0,0,6.0,1,4.0,2.0,4.0,0,4.0,0,7,1
3388,0,16666.66667,3.0,1,0,0,3,0,0,1.0,0,1,2,0,1.0,50000.0,142.65814013333332,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,1,0,6.0,31.0,0,0,6.0,1,6.0,1.0,6.0,0,6.0,0,7,1
3390,0,8250.0,2.0,1,0,0,3,0,0,1.0,0,1,2,0,1.0,33000.0,59.7364455,4,5.0,1,0,3.0,0.0,0,2,0,7,1,6,0,1,0,6.0,46.6,0,0,5.0,0,1.0,1.0,6.0,0,6.0,1,6,1
3393,0,5000.0,2.0,0,0,0,1,1,0,1.0,0,1,3,0,1.0,10000.0,195.9879637,2,6.0,0,0,4.0,0.0,0,0,0,9,1,7,0,0,0,6.0,38.5,0,1,7.0,1,3.0,0.0,6.0,0,6.0,0,7,1
3395,0,9000.0,2.0,0,0,0,2,1,0,0.0,0,1,3,0,1.0,18000.0,203.0848993,2,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,39.25,0,0,6.0,1,4.0,2.0,6.0,0,6.0,0,7,1
3396,0,5000.0,3.0,0,0,0,2,0,0,1.0,0,0,4,0,1.0,20000.0,95.4883258,4,6.0,1,0,8.0,0.0,0,3,0,8,1,7,0,0,1,6.0,69.66666667,0,0,6.0,1,6.0,0.0,6.0,0,6.0,0,7,1
3399,0,16000.0,2.0,1,0,0,2,0,0,3.0,0,0,1,0,1.0,16000.0,147.8138783,1,6.0,1,0,4.0,0.0,0,1,0,4,1,7,1,2,0,6.0,24.0,0,0,1.0,0,4.0,1.0,2.0,0,6.0,0,7,1
3400,0,1500.0,3.0,0,0,0,1,1,0,3.0,0,1,2,0,1.0,3000.0,178.006028,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,69.5,1,0,4.0,1,3.0,1.0,4.0,0,6.0,0,7,1
3402,0,20000.0,1.0,0,0,0,3,1,0,1.0,0,1,3,0,1.0,40000.0,177.1859992,2,6.0,0,0,5.0,0.0,0,0,0,11,1,7,0,0,0,6.0,34.0,0,0,6.0,2,3.0,1.0,6.0,0,6.0,0,7,1
3404,0,0.0,3.0,1,0,0,0,0,0,1.0,0,1,2,0,1.0,0.0,225.7276117,1,6.0,1,0,4.0,0.0,0,1,0,7,1,7,0,2,0,6.0,35.75,0,0,6.0,0,3.0,1.0,6.0,0,6.0,1,7,1
3409,0,20000.0,3.0,0,0,1,2,0,0,1.0,0,0,3,0,1.0,20000.0,265.6137949,1,6.0,0,1,3.0,0.0,0,0,0,0,1,7,0,0,0,6.0,40.0,0,0,4.0,0,2.0,0.0,6.0,0,6.0,0,7,1
3411,0,25000.0,2.0,1,0,0,3,0,0,2.0,0,1,2,0,1.0,50000.0,131.19287545,2,5.0,1,0,6.0,1.0,0,2,0,7,1,7,0,2,0,5.0,34.625,0,1,7.0,1,5.0,0.0,5.0,0,5.0,1,7,0
3413,0,2666.666667,2.0,0,0,0,1,1,0,2.0,0,1,2,0,1.0,8000.0,160.2855903,3,6.0,0,0,6.0,0.0,0,0,0,7,1,7,0,0,0,6.0,37.8,0,1,4.0,1,3.0,1.0,5.0,0,6.0,1,7,1
3418,0,15000.0,2.0,1,0,0,2,0,0,2.0,0,1,2,0,1.0,15000.0,66.20368704,1,4.0,1,0,6.0,1.0,0,1,0,7,1,7,0,2,0,4.0,27.6,0,0,6.0,0,4.0,0.0,4.0,0,4.0,1,7,1
