,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,log_en_total_no_vehicle_percap,province_id,prefecture_id,cluster
1967,9549,江西省,上饶市,信州区,-1,66,2,1,4,1,0,0,4,4,0,3,50000,2,40000,7,25000.0,4,625.0,2.0,20.625,1,2.0,15.0,1.0,1,2.167,2666.667,210.0,1.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,81.403595,31.90946979,12.96210938,23.7657875,13.42068,162.16655,0.0,355.7025756,681.3307673,681.3307673,Shangrao,340.6653836,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,0.0,40.7017975,15.954734895,6.48105469,11.88289375,6.71034,81.083275,0.0,177.8512878,340.66538365,6.5255145363119516,5.833831847726617,10.596659732783579,10.819798284210286,10.12667110305036,5.833831847726617,13,39,0
1968,9557,江西省,鹰潭市,余江县,-1,52,3,0,4,1,3,3,2,2,0,2,20000,3,10000,7,6666.666667,2,850.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,434.000385,19.14568188,0.0,6.337543333,1.9683664,26.84136,0.0,0.0,488.2933366,488.2933366,Yingtan,162.7644455,1,9,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0.0,0.0,144.666795,6.38189396,0.0,2.112514444333333,0.6561221333333334,8.94712,0.0,0.0,162.76444553333332,6.192962179972224,5.098429087621926,9.210440366976517,9.90353755128617,8.805025252669136,5.098429087621926,13,40,0
1969,9558,江西省,上饶市,信州区,-1,49,3,0,4,1,3,3,3,4,0,3,30000,4,30000,7,7500.0,2,600.0,3.0,22.5,1,2.0,15.0,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,68.445468,247.8183435,3.626076113,0.0,0.0,15.210104,120.78612,0.0,355.7025756,811.5886872,811.5886872,Shangrao,202.8971718,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17.111367,61.954585875,0.90651902825,0.0,0.0,3.802526,30.19653,0.0,88.9256439,202.8971718,6.700225061724009,5.317615806959446,10.308985993422082,10.308985993422082,8.922791623969637,5.317615806959446,13,39,0
1970,9561,江西省,宜春市,丰城市,-1,58,2,1,4,1,3,0,3,3,0,3,30000,6,30000,7,5000.0,6,966.667,1.964,18.75,1,2.0,22.5,2.0,1,2.5,2666.667,150.0,3.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,18.00292969,0.0,268.5085585,22.21412449,0.0,1.9571825,14.1364496,44.7356,0.0,186.7438522,556.298697,556.298697,Yichun,92.7164495,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3,3.0004882816666663,0.0,44.75142641666667,3.7023540816666665,0.0,0.3261970833333333,2.3560749333333333,7.455933333333333,0.0,31.123975366666667,92.7164495,6.323101356514261,4.540273728799054,10.308985993422082,10.308985993422082,8.517393171418904,4.540273728799054,13,37,0
1971,9573,江西省,鹰潭市,余江县,1,33,3,0,4,3,3,2,2,4,2,4,80000,6,30000,7,13333.33333,4,1375.0,1.775,30.0,1,1.0,37.5,3.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,247.7932844,19.14568188,0.0,13.04788333,2.9525496,83.87925,0.0,249.6464702,616.4651194,616.4651194,Yingtan,102.7441866,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0.0,0.0,41.29888073333333,3.19094698,0.0,2.1746472216666666,0.4920916,13.979875,0.0,41.60774503333334,102.74418656666668,6.425622580105073,4.641928124448526,10.308985993422082,11.289794413577894,9.498097441365623,4.641928124448526,13,40,0
1972,9579,江西省,宜春市,丰城市,-1,39,3,0,4,1,2,2,2,2,0,3,50000,4,70000,7,12500.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,217.6218135,0.0,0.0,0.0,4.920916,20.13102,0.0,0.0,242.6737495,242.6737495,Yichun,60.66843738,1,7,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0.0,0.0,54.405453375,0.0,0.0,0.0,1.230229,5.032755,0.0,0.0,60.668437375,5.495830238374669,4.12177225018716,11.156264806643742,10.819798284210286,9.433563920090563,4.12177225018716,13,37,0
1973,9582,江西省,宜春市,丰城市,1,43,2,1,4,1,0,0,4,4,0,3,40000,4,55000,7,10000.0,5,400.0,1.215,18.75,1,2.0,22.5,1.0,1,2.5,2666.667,210.0,2.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,22.144122,157.0107023,18.51177041,55.305,4.47356,2.23678,60.39306,0.0,355.7025756,675.7775704,675.7775704,Yichun,168.9443926,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5.5360305,39.252675575,4.6279426025,13.82625,1.11839,0.559195,15.098265,0.0,88.9256439,168.9443926,6.517342667080911,5.135471281187677,10.915106645867503,10.596659732783579,9.210440366976517,5.135471281187677,13,37,0
1974,9584,江西省,赣州市,会昌县,1,64,3,1,4,1,0,2,4,4,0,7,0,5,0,7,1999999.6,5,850.0,2.25,22.5,1,2.0,22.5,1.0,1,2.5,2600.0,210.0,1.0,2,0.0,0,0,1,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,38.02526,429.2472275,31.90946979,0.0,23.7657875,4.5630312,120.78612,0.0,83.87925,732.176146,732.176146,Ganzhou,146.4352292,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3,0.0,7.605052000000001,85.8494455,6.381893958,0.0,4.7531575,0.91260624,24.157224,0.0,16.77585,146.4352292,6.597385981339197,4.99338895526887,0.0,0.0,14.508658038524175,4.99338895526887,13,38,0
1975,9604,江西省,宜春市,丰城市,1,69,2,0,4,1,0,0,4,5,0,3,50000,3,0,7,16666.66667,1,0.0,0.033,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,1,0.0,6.0,0.0,0,1,0.5,7,6.0,0,0,0,0,0,0,1,0,0,1,1,0.5,7,6.0,0,0,0,0,0,0,1,0,0,1,1,0.5,7,6.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,9.6720806,12.76378792,0.0,0.0,39.367328,143.15392,0.0,0.0,204.9571165,204.9571165,Yichun,68.31903884,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.0,0.0,3.2240268666666663,4.254595973333333,0.0,0.0,13.122442666666666,47.71797333333333,0.0,0.0,68.31903883333334,5.327667974788617,4.238719599104036,0.0,10.819798284210286,9.721225994142234,4.238719599104036,13,37,1
1976,9605,江西省,鹰潭市,余江县,1,51,3,0,4,1,3,2,4,2,1,3,50000,2,0,7,25000.0,1,0.0,3.0,52.5,1,0.857,22.5,2.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,234.603915,0.0,33.183,0.0,25.499292,67.1034,0.0,83.87925,444.268857,444.268857,Yingtan,222.1344285,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,117.3019575,0.0,16.5915,0.0,12.749646,33.5517,0.0,41.939625,222.1344285,6.098678272760901,5.407774408223752,0.0,10.819798284210286,10.12667110305036,5.407774408223752,13,40,0
1977,9608,江西省,上饶市,信州区,1,66,2,0,4,1,2,0,2,4,1,3,50000,4,30000,7,12500.0,2,0.0,2.0,37.5,1,1.0,52.5,1.0,1,1.5,0.0,210.0,3.0,3,0.0,0,0,1,0.0,0.0,0.0,12000,1,0.0,4,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,4,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,4,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,241.802015,17.83063504,0.0,13.65,68.445468,0.0,0.0,234.0435659,575.7716839,575.7716839,Shangrao,143.942921,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,60.45050375,4.45765876,0.0,3.4125,17.111367,0.0,0.0,58.510891475,143.942920975,6.3574464930528025,4.976340016472409,10.308985993422082,10.819798284210286,9.433563920090563,4.976340016472409,13,39,0
1978,9611,江西省,赣州市,兴国县,1,35,3,0,5,2,3,0,2,2,2,3,30000,2,30000,7,15000.0,1,0.0,3.0,37.5,1,1.0,90.0,0.0,1,2.5,3333.333,210.0,2.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,8.94712,362.7030225,14.80941633,0.0,2.982373333,20.13102,33.5517,0.0,187.2348527,630.3595048,630.3595048,Ganzhou,315.1797524,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,4.47356,181.35151125,7.404708165,0.0,1.4911866665,10.06551,16.77585,0.0,93.61742635,315.1797524,6.447875438495372,5.7563108885695,10.308985993422082,10.308985993422082,9.61587214452889,5.7563108885695,13,38,0
1979,9613,江西省,赣州市,兴国县,1,65,3,0,4,2,0,2,4,3,1,2,18000,2,11000,7,9000.0,1,0.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,12.76378792,0.0,0.0,14.1364496,26.84136,0.0,0.0,221.3158225,221.3158225,Ganzhou,110.6579113,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0.0,0.0,83.7871125,6.38189396,0.0,0.0,7.0682248,13.42068,0.0,0.0,110.65791125,5.404098994775517,4.715439833366571,9.305741456739435,9.798182590890704,9.105090961257085,4.715439833366571,13,38,0
1980,9616,江西省,鹰潭市,余江县,-1,51,2,0,4,1,0,0,3,3,1,1,6000,4,6000,7,1500.0,3,1250.0,2.011,42.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,303.1553995,3.365776438,0.0,0.0,4.920916,114.07578,0.0,0.0,425.517872,425.517872,Yingtan,106.379468,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0.0,0.0,75.788849875,0.8414441095,0.0,0.0,1.230229,28.518945,0.0,0.0,106.379468,6.05565426992249,4.676368990614485,8.699681400989514,8.699681400989514,7.313886831633462,4.676368990614485,13,40,0
1981,9617,江西省,赣州市,兴国县,1,65,3,1,4,2,3,3,3,3,1,3,40000,6,0,7,6666.666667,4,900.0,2.75,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,236.2598875,0.0,0.0,0.0,15.210104,33.5517,0.0,0.0,285.0216915,285.0216915,Ganzhou,47.50361525,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3,0.0,0.0,39.37664791666666,0.0,0.0,0.0,2.535017333333333,5.59195,0.0,0.0,47.50361525,5.656067652349406,3.881638336402491,0.0,10.596659732783579,8.805025252669136,3.881638336402491,13,38,0
1982,9618,江西省,赣州市,兴国县,1,47,3,0,1,1,5,3,4,4,2,3,30000,3,4700,7,10000.0,3,1283.333,2.667,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,12.749646,254.99292,12.76378792,0.0,6.337543333,8.94712,60.39306,0.0,0.0,356.1840773,356.1840773,Ganzhou,118.7280258,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,4.249882,84.99764,4.254595973333333,0.0,2.112514444333333,2.9823733333333333,20.13102,0.0,0.0,118.72802576666668,5.878251271581014,4.785222718548011,8.45553053102413,10.308985993422082,9.210440366976517,4.785222718548011,13,38,0
1983,9623,江西省,赣州市,会昌县,1,51,2,0,4,2,5,3,5,4,2,1,10000,1,6500,7,10000.0,2,375.0,2.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45.294795,0.0,0.0,0.0,38.919972,143.15392,0.0,0.0,227.368687,227.368687,Ganzhou,227.368687,1,9,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.0,0.0,45.294795,0.0,0.0,0.0,38.919972,143.15392,0.0,0.0,227.368687,5.430961371185277,5.430961371185277,8.77971129020447,9.210440366976517,9.210440366976517,5.430961371185277,13,38,0
1984,9624,江西省,宜春市,丰城市,1,51,2,0,4,1,0,2,4,4,1,4,100000,3,30000,7,33333.33333,5,600.0,1.55,50.625,0,0.0,0.0,0.0,0,1.0,0.0,150.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,1,1,1,0,0,0,0,1,0,0.0,7,0.0,0,0,1,1,1,0,0,0,0,1,0,0.0,7,0.0,0,0,1,1,1,0,0,0,0,1,0.0,0.0,413.6512115,14.80941633,0.0,0.0,7.605052,84.99764,0.0,0.0,521.0633198,521.0633198,Yichun,173.6877733,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0.0,0.0,137.88373716666666,4.93647211,0.0,0.0,2.535017333333333,28.33254666666667,0.0,0.0,173.68777326666668,6.25778888282496,5.163000227665428,10.308985993422082,11.51293546492023,10.414343175752132,5.163000227665428,13,37,0
1985,9625,江西省,上饶市,信州区,1,50,3,1,4,2,2,2,3,4,2,5,150000,2,60000,7,75000.0,4,983.333,1.75,28.125,1,2.0,37.5,2.0,1,4.5,3333.333,330.0,1.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,38.02526,140.4782925,19.14568188,0.0,23.48619,48.314448,33.5517,0.0,139.79875,442.8003224,442.8003224,Shangrao,221.4001612,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19.01263,70.23914625,9.57284094,0.0,11.743095,24.157224,16.77585,0.0,69.899375,221.4001612,6.095374736951587,5.404478287196309,11.002116507732017,11.918397239722838,11.225256725762893,5.404478287196309,13,39,0
1986,9626,江西省,上饶市,信州区,1,35,3,0,6,2,1,2,3,2,2,3,40000,5,50000,7,8000.0,1,0.0,2.0,52.5,1,1.0,37.5,3.0,1,6.0,3000.0,330.0,2.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.671034,156.40261,15.9547349,0.0,0.0,55.7405576,44.7356,0.0,139.79875,413.3032865,413.3032865,Shangrao,82.6606573,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0.0,0.1342068,31.280522,3.19094698,0.0,0.0,11.14811152,8.94712,0.0,27.959750000000003,82.6606573,6.026598281709387,4.426768822784527,10.819798284210286,10.596659732783579,8.987321812850125,4.426768822784527,13,39,0
1987,9629,江西省,赣州市,兴国县,-1,29,3,0,5,2,3,3,3,4,0,3,38000,5,20000,7,7600.0,3,1175.0,1.81,37.5,1,3.0,22.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,288.84583,29.71772507,0.0,2.912473958,22.3678,120.78612,0.0,83.87925,548.509199,548.509199,Ganzhou,109.7018398,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3,0.0,0.0,57.769166,5.943545014,0.0,0.5824947916000001,4.47356,24.157224,0.0,16.77585,109.7018398,6.309025514376892,4.706840459269349,9.90353755128617,10.545367754151743,8.936035096566041,4.706840459269349,13,38,0
1988,9630,江西省,上饶市,信州区,-1,39,2,0,4,1,2,0,4,3,0,3,36000,3,15000,7,12000.0,2,850.0,2.5,45.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,429.2472275,14.85886253,0.0,0.223678,13.42068,95.06315,0.0,0.0,552.813598,552.813598,Shangrao,184.2711993,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,0.0,143.08240916666668,4.952954176666666,0.0,0.0745593333333333,4.47356,31.687716666666663,0.0,0.0,184.27119933333333,6.316828164426028,5.221820693976135,9.61587214452889,10.491301994830229,9.392745258631441,5.221820693976135,13,39,0
1989,9631,江西省,赣州市,会昌县,1,37,3,1,5,2,0,0,4,4,2,4,60000,3,0,6,20000.0,6,900.0,1.75,26.25,1,1.0,22.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,33.359976,269.329515,19.14568188,0.0,13.42068,4.217928,48.88962,0.0,71.8965,460.2599009,460.2599009,Ganzhou,153.419967,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0.0,11.119992000000002,89.776505,6.38189396,0.0,4.47356,1.405976,16.29654,0.0,23.9655,153.41996696666666,6.133961660490213,5.039675948961897,0.0,11.002116507732017,9.90353755128617,5.039675948961897,13,38,0
1990,9637,江西省,上饶市,信州区,-1,19,2,1,5,2,0,3,3,4,2,4,100000,4,12200,7,25000.0,2,850.0,2.0,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,270.32096,0.0,0.0,0.0,22.3678,0.0,0.0,0.0,292.68876,292.68876,Shangrao,73.17219,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,67.58024,0.0,0.0,0.0,5.59195,0.0,0.0,0.0,73.17219,5.682520567128358,4.306389282075402,9.409273194575334,11.51293546492023,10.12667110305036,4.306389282075402,13,39,0
1991,9638,江西省,上饶市,信州区,-1,30,2,1,5,2,0,3,3,4,2,4,70000,3,22400,7,23333.33333,3,850.0,2.143,25.0,1,3.0,22.5,0.0,1,1.0,3333.333,150.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,6.855515625,0.0,405.48144,0.0,0.0,0.0,82.1345616,0.0,0.0,399.3470634,893.8185806,893.8185806,Shangrao,297.9395269,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.285171875,0.0,135.16048,0.0,0.0,0.0,27.3781872,0.0,0.0,133.11568780000002,297.93952686666665,6.7966209944875535,5.700241301653087,10.016860879703811,11.156264806643742,10.057681088445051,5.700241301653087,13,39,0
1992,9642,江西省,鹰潭市,余江县,1,41,2,1,4,2,0,3,2,4,2,4,100000,6,15000,2,16666.66667,2,1375.0,0.429,45.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.136393333,0.0,0.0,0.0,3.1954,5.11264,0.0,0.0,15.44443333,15.44443333,Yingtan,2.574072222,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,1.1893988888333331,0.0,0.0,0.0,0.5325666666666666,0.8521066666666667,0.0,0.0,2.574072221666667,2.799987020549289,1.2737056240503215,9.61587214452889,11.51293546492023,9.721225994142234,1.2737056240503215,13,40,0
1993,9645,江西省,赣州市,兴国县,1,21,3,0,5,6,0,0,4,4,0,7,0,3,0,2,3333332.667,1,0.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,47.87835,9.862927027,0.0,0.0,5.1382032,19.1724,0.0,0.0,82.05188023,82.05188023,Ganzhou,27.35062674,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0.0,0.0,15.95945,3.287642342333333,0.0,0.0,1.7127344000000002,6.3908,0.0,0.0,27.350626743333333,4.419465475538129,3.3446491372780156,0.0,0.0,15.019483462390205,3.3446491372780156,13,38,0
1994,9646,江西省,鹰潭市,余江县,-1,33,3,0,4,1,3,0,2,4,0,1,10000,3,20000,7,3333.333333,4,1416.667,2.357,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,604.55486,12.76378792,0.0,0.0,3.0420208,26.84136,0.0,0.0,647.2020287,647.2020287,Yingtan,215.7340096,1,3,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0.0,0.0,201.51828666666665,4.254595973333333,0.0,0.0,1.0140069333333332,8.94712,0.0,0.0,215.73400956666669,6.474202420446455,5.378670839313715,9.90353755128617,9.210440366976517,8.112028038217101,5.378670839313715,13,40,0
1995,9647,江西省,鹰潭市,余江县,-1,46,2,1,5,1,0,3,4,4,2,4,60000,2,0,7,30000.0,1,0.0,3.0,52.5,0,0.0,0.0,0.0,0,3.5,3333.333,300.0,2.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,32.26125,21.473088,507.7842315,15.9547349,19.9098,10.736544,11.1839,95.06315,0.0,0.0,714.3666984,714.3666984,Yingtan,357.1833492,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.130625,10.736544,253.89211575,7.97736745,9.9549,5.368272,5.59195,47.531575,0.0,0.0,357.1833492,6.572795276118861,5.881045003900717,0.0,11.002116507732017,10.308985993422082,5.881045003900717,13,40,0
