,Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,province_id,prefecture_id,cluster
2095,2095,9991,山东省,临沂市,沂水县,1,57,3,0,0,1,0,1,4,4,1,0,1690,2,2700,7,845.0,2,400.0,3.0,18.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.544535,0.0,0.0,0.0,2.23678,0.0,0.0,0.0,102.781315,102.781315,Linyi,51.3906575,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4.642285944894199,3.958728283446358,7.901377353792616,7.43307534889858,6.740519359606223,14,45,3
2096,2096,9992,山东省,济宁市,市中区,1,26,2,1,5,3,0,2,4,5,2,4,80000,2,62400,7,40000.0,4,983.333,1.525,28.125,1,1.0,52.5,0.0,1,1.5,2666.667,330.0,0.0,0,3.5,80,1470,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,5.368272,279.3095798,15.9547349,1513.469388,11.1839,4.920916,20.13102,0.0,195.71825,2046.05606,2046.05606,Jining,1023.02803,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.624157971705438,6.931499178271693,11.041336579870135,11.289794413577894,10.596659732783579,14,41,3
2097,2097,9995,山东省,济宁市,市中区,1,51,2,1,4,1,0,0,4,4,2,7,0,3,50000,7,3333333.0,1,150.0,3.0,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.5,15,2100,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,35.229285,7.252152226,156.8341837,0.0,20.13102,80.52408,0.0,0.0,299.9707209,299.9707209,Jining,99.9902403,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5.707012987260099,4.615023881479144,10.819798284210286,0.0,15.01948356229019,14,41,2
2098,2098,9998,山东省,济宁市,市中区,-1,46,3,1,4,3,0,0,4,5,2,4,62000,3,20000,7,20666.66667,2,1250.0,1.5,45.0,1,1.0,52.5,0.0,1,3.5,3333.333,150.0,0.0,0,4.5,80,2000,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,1.015631944,0.0,132.8088125,9.862927027,826.5306122,34.9496875,48.314448,251.63775,0.0,187.2348527,1491.33909,1492.354722,Jining,497.11303,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,2,7.3081000270592735,6.210827019142828,9.90353755128617,11.034905792929415,9.936325761446557,14,41,3
2099,2099,10007,山东省,济宁市,市中区,-1,56,1,1,4,1,0,0,3,5,2,4,72000,2,35000,7,36000.0,1,0.0,3.0,37.5,1,0.429,37.5,1.0,1,0.0,0.0,0.0,0.0,0,3.5,40,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,331.695,31.90946979,585.5142857,0.931991667,8.499764,33.5517,0.0,210.0390976,1202.141309,1202.141309,Jining,601.0706544,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,7.092691172916742,6.400374804701008,10.463131911491967,11.184435286790631,10.491301994830229,14,41,3
2100,2100,10008,山东省,泰安市,泰山区,-1,44,2,1,4,1,5,3,4,4,2,3,30000,3,32000,7,10000.0,1,0.0,3.0,37.5,1,3.0,37.5,1.0,1,3.5,2666.667,210.0,3.0,2,0.0,0,0,1,0.0,9.0,6.5,5000,1,3.75,0,9.0,0,0,0,0,0,1,0,0,0,0,0.0,19.124469,331.695,15.9547349,0.0,33.2721025,8.8576488,139.79875,4966.9875,299.5102976,5815.200503,848.2130028,Taian,1938.400168,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,8.668402493000146,7.570134012323297,10.373522431293592,10.308985993422082,9.210440366976517,14,44,0
2101,2101,10010,山东省,济宁市,汶上县,-1,52,3,1,1,1,0,0,4,4,0,2,20000,2,18340,7,10000.0,2,1500.0,2.0,63.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,443.112215,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,447.138419,447.138419,Jining,223.5692095,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,6.105102155675423,5.414183942523694,9.816894269951032,9.90353755128617,9.210440366976517,14,41,3
2102,2102,10012,山东省,济宁市,市中区,-1,24,2,1,5,2,0,3,4,4,2,4,60000,1,55000,7,60000.0,2,400.0,3.0,15.0,1,1.0,52.5,2.0,1,0.0,0.0,0.0,0.0,0,3.5,80,1300,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,28.630784,13.42068,15.9547349,1518.367347,6.71034,8.8576488,171.11367,0.0,163.8304961,1926.885701,1926.885701,Jining,1926.885701,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.564179189699449,7.564179189699449,10.915106645867503,11.002116507732017,11.002116507732017,14,41,3
2103,2103,10018,山东省,临沂市,沂水县,-1,32,2,1,5,2,0,0,4,4,2,3,40000,3,20000,7,13333.33333,2,850.0,2.0,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,1,2.75,7.0,6.5,3000,1,0.5,0,9.0,0,0,0,0,0,0,0,0,0,1,0.0,98.865676,181.8336975,29.71772507,0.0,0.559195,2.23678,60.39306,662.265,0.0,1035.871134,373.6061336,Linyi,345.2903779,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6.943962932426607,5.847277665864984,9.90353755128617,10.596659732783579,9.498097441365623,14,45,0
2104,2104,10019,山东省,临沂市,沂水县,1,29,2,0,4,1,0,2,4,4,2,3,40000,3,30000,7,13333.33333,2,0.0,3.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,57.373407,1272.665394,29.71772507,0.0,7.157696,5.815628,120.78612,0.0,0.0,1493.51597,1493.51597,Linyi,497.8386567,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,7.309557667515009,6.2122827101346925,10.308985993422082,10.596659732783579,9.498097441365623,14,45,3
2105,2105,10027,山东省,泰安市,泰山区,1,44,2,1,5,2,0,2,4,4,2,4,100000,3,60000,7,33333.33333,2,1250.0,1.928,26.25,1,0.857,37.5,1.0,1,2.5,3333.333,210.0,2.0,0,3.5,60,2000,1,2.75,7.0,6.5,8000,1,0.0,1,9.0,0,0,0,0,0,1,0,0,0,0,0.0,84.550284,341.0149167,7.977367449,1138.77551,7.455933333,8.8576488,80.52408,0.0,223.1324439,1892.288184,1892.288184,Taian,630.7627281,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5460703762838826,6.448513893275482,11.002116507732017,11.51293546492023,10.414343175752132,14,44,0
2106,2106,10029,山东省,烟台市,莱州市,1,54,3,0,4,1,2,2,2,4,2,5,200000,2,900,7,100000.0,10,1033.333,1.357,24.375,2,1.0,37.5,1.0,2,1.5,3333.333,150.0,2.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.3226125,95.957862,176.1088117,12.76378792,11.061,8.872560667,12.7943816,363.47675,0.0,279.5975,960.6326539,960.9552664,Yantai,480.3163269,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6.868632521087083,6.176524698339149,6.803505257608338,12.206077645517674,11.51293546492023,14,43,3
2107,2107,10030,山东省,临沂市,沂水县,1,40,3,1,4,2,0,0,2,4,1,2,25000,1,10000,7,25000.0,6,700.0,0.542,112.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0.0,5.368272,129.5691291,0.0,0.0,0.0,12.525968,57.03789,0.0,0.0,204.5012591,204.5012591,Linyi,204.5012591,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5.325452160924819,5.325452160924819,9.210440366976517,10.12667110305036,10.12667110305036,14,45,3
2108,2108,10032,山东省,济宁市,汶上县,-1,34,3,0,4,1,0,2,4,5,0,2,20000,4,19000,7,5000.0,3,1175.0,2.667,22.5,1,1.0,22.5,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,12.749646,310.727781,18.51177041,0.0,11.1839,4.026204,80.52408,0.0,234.0435659,671.7669473,671.7669473,Jining,167.9417368,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,6.511398980371108,5.12955390296747,9.852246888342531,9.90353755128617,8.517393171418904,14,41,3
2109,2109,10034,山东省,泰安市,泰山区,1,66,2,1,4,1,0,3,4,5,0,4,72000,2,30000,7,36000.0,1,0.0,0.429,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,32.24026867,15.9547349,0.0,0.0,12.7943816,0.0,0.0,0.0,60.98938516,60.98938516,Taian,30.49469258,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,4.126963163290709,3.4498190421118236,10.308985993422082,11.184435286790631,10.491301994830229,14,44,3
