,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
3246,0,24000.0,3.0,0,0,0,3,0,0,1.0,0,1,2,0,0.0,48000.0,101.7364769,2,6.0,1,0,6.0,0.0,0,2,1,6,1,7,0,0,0,6.0,58.5,1,0,5.0,0,4.0,1.0,4.0,0,6.0,0,7,0
3248,1,14000.0,0.0,0,0,1,2,0,0,1.0,0,0,2,0,0.0,14000.0,165.11131,1,6.0,1,0,8.0,0.0,0,1,1,5,1,7,0,0,0,6.0,85.0,0,0,4.0,0,8.0,1.0,6.0,0,6.0,0,7,0
3249,0,600.0,2.0,0,0,0,0,0,0,1.0,0,1,2,0,1.0,1200.0,96.37326965,2,6.0,1,0,8.0,1.0,0,2,0,6,1,7,0,0,0,6.0,83.0,1,1,7.0,1,8.0,0.0,6.0,0,6.0,0,7,0
3250,0,25000.0,1.0,0,0,0,3,1,0,3.0,0,1,3,0,1.0,50000.0,413.51637275,2,6.0,1,0,1.0,0.0,0,2,0,6,1,7,0,0,1,6.0,60.0,1,1,6.0,0,1.0,2.0,6.0,0,6.0,0,7,0
3251,0,13000.0,2.0,0,0,0,3,1,0,1.0,0,1,4,0,1.0,26000.0,330.3635524,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,0,6.0,73.0,1,1,6.0,0,4.0,2.0,6.0,0,6.0,0,7,0
3252,0,11000.0,2.0,0,0,0,2,1,0,1.0,0,1,2,0,1.0,22000.0,308.40837335,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,1,6.0,76.0,1,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,0
3255,0,33333.33333,3.0,0,0,0,4,1,0,2.0,0,2,3,0,0.0,100000.0,135.95514643333334,3,6.0,1,0,2.0,0.0,0,1,1,8,2,7,0,0,3,6.0,43.66666667,0,0,5.0,0,1.0,0.0,6.0,0,6.0,0,7,1
3257,0,25000.0,1.0,0,0,0,4,1,0,1.0,0,1,2,0,1.0,100000.0,154.128612475,4,6.0,0,0,2.0,0.0,0,0,0,9,1,6,0,0,1,6.0,44.0,0,1,5.0,0,2.0,1.0,6.0,0,6.0,0,6,0
3258,0,17500.0,2.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,35000.0,159.5111089,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,1,6.0,68.0,1,1,5.0,0,2.0,3.0,6.0,0,6.0,0,7,0
3259,0,5000.0,3.0,0,0,0,1,1,0,1.0,0,1,3,0,1.0,10000.0,315.0495042,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,1,6.0,63.0,1,1,6.0,0,4.0,0.0,6.0,0,6.0,0,7,0
3260,0,3333.333333,3.0,0,0,0,1,0,0,3.0,0,0,1,0,1.0,10000.0,108.77063166666666,3,6.0,1,0,4.0,0.0,0,3,0,8,1,7,0,0,0,6.0,74.66666667,0,0,6.0,0,1.0,0.0,6.0,0,6.0,0,7,0
3262,0,10000.0,3.0,0,0,0,2,1,0,1.0,0,1,3,0,1.0,20000.0,318.91490115,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.0,1,1,5.0,1,4.0,0.0,6.0,0,6.0,0,7,0
3263,0,10000.0,1.0,1,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,199.1559393,1,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,1,0,6.0,43.09090909,0,1,6.0,1,5.0,0.0,6.0,0,6.0,1,7,0
3264,0,10000.0,2.0,0,0,0,2,1,0,2.0,0,0,2,0,1.0,20000.0,277.82249525,2,6.0,1,0,2.0,0.0,0,2,0,6,1,6,0,0,0,6.0,62.5,1,1,5.0,1,2.0,1.0,6.0,0,6.0,0,6,0
3265,0,10500.0,5.0,0,0,0,2,1,0,2.0,0,1,2,0,0.0,21000.0,489.35318085,2,6.0,1,0,8.0,0.0,0,1,1,10,1,7,0,0,0,6.0,71.0,0,0,3.0,2,7.0,1.0,6.0,0,6.0,0,7,0
3267,0,44000.0,2.0,0,1,0,4,1,1,2.0,0,1,5,0,1.0,88000.0,334.91666605,2,6.0,0,0,7.0,1.0,0,0,0,9,1,7,0,0,2,5.0,38.0,0,1,6.0,2,5.0,0.0,5.0,0,6.0,0,7,1
3268,0,2500.0,4.0,1,0,0,1,1,0,2.0,0,1,3,0,1.0,10000.0,195.661962825,4,6.0,0,0,7.0,0.0,0,0,0,7,1,7,0,2,0,6.0,23.0,0,1,7.0,1,5.0,0.0,5.0,0,6.0,1,7,0
3270,0,25000.0,2.0,1,1,0,4,1,0,3.0,0,1,3,0,0.0,100000.0,175.259609325,4,6.0,1,0,8.0,0.0,0,2,1,8,1,7,0,1,3,6.0,53.0,0,1,5.0,2,6.0,0.0,6.0,0,6.0,0,7,0
3272,0,7500.0,3.0,1,0,0,3,0,0,1.0,0,0,2,0,1.0,30000.0,69.072379475,4,5.0,0,0,5.0,0.0,0,0,0,9,1,6,0,1,0,4.0,32.0,0,0,6.0,1,2.0,2.0,4.0,0,6.0,0,6,0
3273,0,8333.333333,3.0,1,0,0,2,1,0,2.0,0,1,3,1,1.0,25000.0,272.45278486666666,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,36.0,0,1,5.0,1,7.0,1.0,6.0,0,6.0,0,7,0
3274,0,12500.0,2.0,1,0,0,3,0,0,3.0,0,0,2,0,1.0,50000.0,76.06585685,4,6.0,1,0,5.0,0.0,0,2,0,7,1,7,0,2,0,4.0,37.0,0,0,6.0,1,4.0,2.0,4.0,0,6.0,1,7,0
3275,0,20000.0,3.0,0,1,0,3,0,0,2.0,0,1,3,0,0.0,40000.0,13.075184215,2,6.0,0,0,8.0,0.0,1,0,1,1,1,0,0,0,1,6.0,53.0,0,0,4.0,0,6.0,0.0,6.0,0,6.0,0,0,0
3279,0,12500.0,2.0,0,0,0,2,1,0,3.0,0,1,3,0,1.0,25000.0,528.45586,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,1,6.0,65.0,1,0,5.0,2,3.0,1.0,6.0,0,6.0,0,7,0
3280,0,23333.33333,1.0,0,1,0,4,1,1,3.0,0,1,2,0,1.0,70000.0,146.6845595,3,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,44.33333333,0,0,5.0,2,2.0,1.0,6.0,0,6.0,0,7,0
3282,0,50000.0,5.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,50000.0,1113.198262,1,6.0,1,0,7.0,0.0,0,1,0,8,1,7,0,0,0,6.0,45.75,0,1,6.0,1,4.0,2.0,6.0,0,6.0,0,7,1
3283,0,10000.0,2.0,0,1,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,242.91156695,2,6.0,1,0,4.0,1.0,0,2,0,6,1,7,0,0,0,6.0,62.5,1,1,6.0,0,1.0,2.0,6.0,0,6.0,0,7,0
3284,0,10000.0,1.0,1,0,0,3,0,0,3.0,0,1,3,0,1.0,50000.0,78.67225893999999,5,6.0,1,0,3.0,0.0,0,1,0,7,1,7,0,2,0,6.0,26.8,0,1,6.0,2,0.0,0.0,6.0,0,6.0,1,7,0
3285,0,18000.0,2.0,1,1,0,4,1,0,3.0,0,1,2,0,1.0,90000.0,88.83875128,5,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,1,1,4.0,29.2,0,0,6.0,0,4.0,0.0,4.0,0,6.0,1,7,0
3286,0,20000.0,3.0,0,0,0,3,0,0,1.0,0,1,2,0,0.0,40000.0,244.86433625,2,6.0,1,0,7.0,1.0,0,2,1,6,1,7,0,0,1,6.0,61.5,1,1,6.0,0,6.0,3.0,6.0,0,6.0,0,7,0
3287,1,43200.0,4.0,0,0,1,3,1,0,1.0,0,1,2,0,0.0,43200.0,482.6841188,1,6.0,1,0,8.0,0.0,0,1,1,5,1,7,0,0,1,6.0,67.0,0,1,5.0,0,6.0,0.0,6.0,0,6.0,0,7,1
3288,0,50000.0,1.0,0,0,1,3,1,0,2.0,0,0,2,0,1.0,50000.0,514.1436189,1,6.0,0,1,3.0,0.0,0,0,0,0,1,7,0,0,0,6.0,50.0,0,1,6.0,1,1.0,1.0,6.0,0,6.0,0,7,1
3290,0,30000.0,3.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,60000.0,158.289066,2,6.0,0,0,8.0,0.0,1,0,1,1,2,6,0,0,2,6.0,50.0,0,0,4.0,2,6.0,2.0,6.0,0,6.0,0,6,1
3291,0,13333.33333,4.0,0,0,0,3,1,0,1.0,0,1,2,0,0.0,40000.0,216.03107886666666,3,6.0,0,0,7.0,1.0,0,0,1,9,1,7,0,0,1,5.0,36.33333333,0,1,6.0,0,6.0,0.0,6.0,0,6.0,0,7,0
3292,0,15000.0,3.0,0,0,0,3,1,0,3.0,0,1,2,0,0.0,30000.0,205.2095356,2,6.0,1,0,3.0,0.0,0,2,1,6,1,7,0,0,0,6.0,66.0,1,0,4.0,0,2.0,2.0,6.0,0,6.0,0,7,0
3293,0,50000.0,2.0,1,0,0,3,0,0,2.0,0,0,2,0,1.0,50000.0,341.536832,1,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,39.66666667,0,0,7.0,0,4.0,2.0,6.0,0,6.0,1,7,1
3295,0,5000.0,2.0,0,1,0,1,1,0,2.0,0,0,2,0,1.0,10000.0,296.54307945,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,62.0,1,1,6.0,1,3.0,0.0,6.0,0,6.0,0,7,0
3296,0,6666.666667,1.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,20000.0,151.54081593333333,3,6.0,0,0,3.0,0.0,0,0,0,9,1,7,0,0,0,6.0,44.66666667,0,1,6.0,0,2.0,2.0,6.0,0,6.0,0,7,0
3299,0,8000.0,1.0,1,0,0,3,0,0,4.0,0,1,2,0,1.0,40000.0,58.94767494,5,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,1,0,6.0,32.6,0,0,6.0,1,6.0,0.0,6.0,0,6.0,1,7,0
3300,0,40000.0,2.0,0,0,0,4,1,0,3.0,0,0,2,0,1.0,80000.0,145.15838415,2,6.0,0,0,3.0,0.0,1,0,0,1,1,7,0,0,0,6.0,44.0,0,0,6.0,2,2.0,0.0,6.0,0,6.0,0,7,1
3301,0,5000.0,1.0,0,0,0,2,0,0,2.0,0,1,2,0,1.0,25000.0,61.757727980000006,5,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,0,0,6.0,55.6,0,0,7.0,1,3.0,1.0,6.0,0,6.0,1,7,0
3302,0,20000.0,1.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,40000.0,109.6798902,2,6.0,0,0,5.0,0.0,1,0,0,1,1,7,0,0,0,6.0,52.5,0,1,7.0,2,5.0,0.0,6.0,0,6.0,0,7,0
3303,0,10000.0,2.0,0,0,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,405.83458935,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,1,6.0,72.5,1,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,0
3304,0,16666.66667,4.0,1,0,0,3,1,0,2.0,0,1,2,0,0.0,50000.0,269.85690273333336,3,6.0,1,0,6.0,0.0,0,2,1,4,1,7,1,1,2,5.0,42.0,0,0,5.0,0,6.0,2.0,5.0,0,6.0,0,7,0
3305,1,3000.0,2.0,0,0,1,1,1,0,3.0,0,1,2,0,1.0,3000.0,810.8673586,1,6.0,1,0,3.0,0.0,0,1,0,5,1,7,0,0,1,6.0,69.0,0,0,6.0,0,2.0,0.0,6.0,0,6.0,0,7,0
3306,0,16666.66667,2.0,0,1,0,3,0,0,1.0,0,1,3,0,1.0,50000.0,94.18247266666667,3,6.0,0,0,5.0,0.0,0,0,0,9,1,7,0,0,1,6.0,40.33333333,0,0,7.0,0,4.0,0.0,6.0,0,6.0,0,7,0
3307,0,500.0,1.0,1,0,0,1,0,0,2.0,0,1,1,0,1.0,3000.0,29.420224166666667,6,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,0,6.0,31.14285714,0,1,6.0,1,5.0,2.0,6.0,0,6.0,1,7,0
3308,0,20000.0,2.0,1,0,0,4,1,0,2.0,0,1,1,1,1.0,60000.0,219.9526346,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,1,6.0,32.25,0,1,5.0,2,3.0,2.0,6.0,0,6.0,0,7,0
3309,0,15000.0,2.0,0,0,0,3,0,1,1.0,0,1,3,0,1.0,30000.0,156.78459555,2,6.0,1,0,6.0,0.0,0,2,0,6,1,7,0,0,1,6.0,57.5,1,1,6.0,1,4.0,1.0,6.0,0,6.0,0,7,0
3310,0,25000.0,3.0,1,0,0,4,1,0,2.0,0,1,2,1,1.0,100000.0,136.705032325,4,6.0,0,0,4.0,0.0,0,0,0,2,1,7,0,2,0,6.0,26.0,0,0,4.0,0,3.0,2.0,6.0,0,6.0,0,7,0
3311,0,13333.33333,3.0,1,0,0,3,1,0,2.0,0,1,2,0,0.0,40000.0,302.4588638,3,6.0,1,0,4.0,1.0,0,2,1,4,1,6,1,1,1,6.0,41.66666667,0,0,5.0,0,3.0,0.0,6.0,0,6.0,0,6,0
3312,0,15000.0,2.0,1,0,0,3,0,0,3.0,0,0,2,0,1.0,30000.0,124.9070095,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,2,0,6.0,36.83333333,0,0,6.0,1,5.0,1.0,6.0,0,6.0,1,7,0
3313,0,5000.0,2.0,0,0,0,2,0,0,5.0,0,1,2,0,1.0,20000.0,203.165547425,4,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,33.0,0,1,6.0,1,5.0,0.0,6.0,0,6.0,0,7,0
3315,0,0.0,2.0,0,0,0,0,0,0,4.0,0,0,2,0,1.0,0.0,213.95614695,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,57.5,1,0,4.0,1,4.0,1.0,6.0,0,6.0,0,7,0
3316,0,20000.0,2.0,0,0,0,3,1,0,2.0,0,0,2,0,0.0,40000.0,444.57387065,2,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,0,6.0,60.0,1,0,6.0,0,2.0,1.0,6.0,0,6.0,0,7,0
3318,0,8333.333333,1.0,1,0,0,2,1,0,2.0,0,1,2,1,0.0,25000.0,188.04326083333333,3,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,1,1,6.0,35.33333333,0,1,7.0,2,3.0,0.0,6.0,0,6.0,0,7,0
3323,0,5000.0,3.0,1,0,0,2,1,1,2.0,0,1,2,0,1.0,20000.0,165.218155,4,1.0,1,0,1.0,0.0,0,2,0,8,1,6,0,1,4,1.0,45.0,0,1,5.0,1,2.0,0.0,1.0,0,1.0,0,6,0
3326,0,15000.0,1.0,0,0,0,3,1,0,2.0,0,1,2,0,1.0,30000.0,307.7800297,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,64.5,1,1,6.0,1,3.0,2.0,6.0,0,6.0,0,7,0
3327,0,13333.33333,2.0,1,0,0,3,1,0,2.0,0,1,2,1,1.0,40000.0,131.79923069999998,3,6.0,0,0,3.0,0.0,0,0,0,2,1,7,0,1,0,6.0,23.33333333,0,0,4.0,0,2.0,2.0,6.0,0,6.0,0,7,0
3328,0,20000.0,2.0,0,0,0,3,1,0,1.0,0,1,2,0,0.0,40000.0,234.44697555,2,6.0,1,0,7.0,0.0,0,2,1,6,1,7,0,0,0,6.0,79.0,1,1,4.0,0,6.0,1.0,6.0,0,6.0,0,7,0
3330,0,12500.0,4.0,0,2,0,2,1,0,2.0,0,1,2,0,0.0,25000.0,358.51411005,2,6.0,1,0,8.0,0.0,0,1,1,10,1,7,0,0,2,6.0,44.0,0,0,5.0,0,3.0,3.0,6.0,0,6.0,0,7,0
3331,0,33333.33333,1.0,1,1,0,4,1,0,2.0,0,1,4,1,0.0,100000.0,194.52446896666666,3,6.0,0,0,6.0,0.0,0,0,1,2,1,7,0,1,2,6.0,29.0,0,0,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
3332,0,25000.0,2.0,0,0,0,3,1,0,3.0,0,1,2,0,0.0,50000.0,602.2302605,2,6.0,0,0,3.0,0.0,1,0,1,1,1,7,0,0,0,6.0,51.0,0,1,7.0,2,2.0,0.0,6.0,0,6.0,0,7,0
3333,0,66666.66667,1.0,0,0,0,5,1,0,2.0,0,1,2,0,1.0,200000.0,285.4548799666667,3,6.0,1,0,2.0,0.0,0,1,0,8,1,7,0,0,1,6.0,58.33333333,0,0,6.0,2,2.0,2.0,6.0,0,6.0,0,7,1
3334,1,20000.0,3.0,0,0,1,2,0,0,3.0,0,1,3,0,1.0,20000.0,302.4342685,1,6.0,1,0,8.0,0.0,0,1,0,5,1,7,0,0,0,6.0,67.0,0,1,6.0,1,6.0,0.0,6.0,0,6.0,0,7,0
3335,0,5000.0,3.0,0,1,0,1,1,0,1.0,0,1,1,0,0.0,5000.0,622.4450813,1,6.0,0,0,8.0,0.0,0,0,1,11,1,7,0,0,2,6.0,36.0,0,1,6.0,0,6.0,0.0,6.0,0,6.0,0,7,0
3337,0,10000.0,2.0,1,0,0,2,0,0,2.0,0,0,2,1,1.0,20000.0,96.83753625,2,6.0,1,0,3.0,0.0,0,1,0,2,1,7,0,1,0,6.0,39.66666667,0,0,5.0,0,2.0,0.0,6.0,0,6.0,0,7,0
3338,0,10000.0,4.0,0,0,0,3,1,0,4.0,0,1,4,0,1.0,30000.0,548.8914599999999,3,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,3,6.0,40.0,0,0,5.0,0,8.0,0.0,6.0,0,6.0,0,7,0
3339,0,30000.0,4.0,0,0,0,4,1,0,4.0,0,1,4,0,0.0,60000.0,973.87884,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,3.0,79.5,1,1,6.0,0,8.0,0.0,3.0,0,6.0,0,7,1
3340,1,10000.0,1.0,0,0,1,1,0,0,1.0,1,1,1,0,0.0,10000.0,118.2292389,1,6.0,1,0,3.0,0.0,0,1,1,5,1,7,0,0,0,6.0,59.0,0,0,3.0,0,3.0,1.0,5.0,0,6.0,0,7,0
3341,0,1250.0,1.0,1,0,0,1,0,0,3.0,0,0,2,0,1.0,5000.0,63.38370285,4,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,1,0,6.0,41.5,0,1,6.0,1,7.0,0.0,6.0,0,6.0,0,7,0
3342,0,50000.0,3.0,1,0,0,5,1,0,1.0,0,1,5,1,1.0,150000.0,147.26312223333335,3,6.0,0,0,4.0,0.0,0,0,0,2,1,7,0,1,1,6.0,34.66666667,0,1,6.0,2,1.0,0.0,6.0,0,6.0,0,7,1
3343,0,50000.0,2.0,1,0,0,4,1,0,3.0,0,0,1,1,0.0,100000.0,137.1420153,2,6.0,0,0,5.0,0.0,0,0,1,2,1,5,0,1,0,4.0,31.75,0,0,6.0,0,4.0,2.0,4.0,0,6.0,0,5,1
3344,0,7333.333333,3.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,22000.0,231.14455753333334,3,6.0,1,0,6.0,0.0,0,1,0,8,1,7,0,0,0,6.0,43.0,0,1,6.0,2,3.0,2.0,6.0,0,6.0,0,7,0
3346,0,23333.33333,4.0,1,2,0,4,1,0,1.0,0,1,2,1,0.0,70000.0,228.80591159999997,3,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,1,1,6.0,25.66666667,0,0,5.0,0,4.0,2.0,6.0,0,6.0,0,7,0
3348,0,4000.0,2.0,1,0,0,2,0,0,2.0,0,1,1,0,1.0,20000.0,66.73267328,5,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,1,1,6.0,42.8,0,1,6.0,0,5.0,2.0,6.0,0,6.0,1,7,0
3350,0,13333.33333,2.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,40000.0,200.8095741666667,3,6.0,0,0,5.0,0.0,1,0,0,1,1,7,0,0,1,5.0,38.5,0,1,6.0,2,4.0,2.0,5.0,0,6.0,0,7,0
3351,0,2500.0,2.0,0,0,0,1,1,0,2.0,0,1,2,0,1.0,5000.0,321.29768735,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.5,1,1,6.0,1,3.0,0.0,6.0,0,6.0,0,7,0
3352,0,25000.0,2.0,0,0,0,3,1,0,2.0,0,1,5,0,0.0,50000.0,293.3258185,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,61.0,1,1,3.0,0,4.0,3.0,6.0,0,6.0,0,7,0
3353,0,27000.0,3.0,0,0,0,4,1,0,2.0,0,1,3,0,0.0,54000.0,339.75576615,2,6.0,1,0,8.0,0.0,0,2,1,6,1,6,0,0,0,6.0,62.0,1,1,6.0,0,7.0,0.0,6.0,0,6.0,0,6,0
3354,0,10000.0,3.0,0,0,0,3,0,0,3.0,0,1,1,0,1.0,30000.0,167.55437373333334,3,6.0,1,0,7.0,0.0,0,2,0,8,1,7,0,0,0,6.0,46.66666667,0,1,5.0,2,7.0,1.0,6.0,0,6.0,0,7,0
3355,0,6666.666667,2.0,1,0,0,2,0,0,1.0,0,1,2,0,0.0,20000.0,63.344563066666666,3,3.0,1,0,6.0,0.0,0,2,1,4,1,6,1,1,0,3.0,42.66666667,0,1,5.0,1,1.0,1.0,4.0,0,6.0,0,6,0
3356,0,6666.666667,3.0,0,0,0,2,1,0,2.0,0,1,1,0,1.0,20000.0,355.93859066666664,3,6.0,1,0,3.0,0.0,0,2,0,8,1,7,0,0,0,6.0,61.75,0,1,5.0,0,2.0,0.0,6.0,0,6.0,0,7,0
3357,0,15000.0,2.0,1,1,0,4,1,0,2.0,0,1,2,1,0.0,60000.0,148.748472525,4,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,2,2,6.0,26.25,0,1,5.0,2,4.0,3.0,6.0,0,6.0,0,7,0
3358,0,13333.33333,3.0,0,2,0,3,0,0,2.0,0,1,3,0,0.0,40000.0,138.87165573333334,3,6.0,0,0,7.0,0.0,0,0,1,9,1,7,0,0,2,6.0,32.0,0,0,4.0,0,4.0,2.0,6.0,0,6.0,0,7,0
3359,0,10000.0,5.0,1,0,0,3,0,0,4.0,0,1,1,1,1.0,30000.0,151.05956319999999,3,6.0,0,0,6.0,0.0,0,0,0,2,1,7,0,1,0,6.0,36.0,0,1,6.0,1,5.0,0.0,6.0,0,6.0,0,7,0
3361,0,6000.0,1.0,1,1,0,3,0,0,1.0,0,1,2,0,0.0,30000.0,83.03137596,5,6.0,1,0,5.0,0.0,0,2,1,7,1,7,0,1,1,4.0,46.2,0,1,4.0,2,3.0,0.0,4.0,0,6.0,1,7,0
3364,0,20000.0,4.0,1,1,0,4,1,0,2.0,0,1,3,1,0.0,60000.0,176.7494492666667,3,6.0,0,0,2.0,0.0,0,0,1,2,2,7,0,1,2,6.0,34.33333333,0,1,5.0,2,1.0,0.0,6.0,0,6.0,0,7,0
3366,0,1000.0,1.0,0,0,0,0,0,0,2.0,0,0,2,0,0.0,2000.0,141.432564,2,3.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,6.0,72.0,1,1,3.0,0,3.0,1.0,6.0,0,6.0,0,7,0
3367,0,5000.0,0.0,0,0,0,1,0,0,1.0,0,0,2,0,1.0,10000.0,67.6073125,2,6.0,1,0,4.0,0.0,0,1,0,6,1,7,0,0,0,6.0,57.0,1,0,5.0,0,4.0,1.0,6.0,0,6.0,0,7,0
3368,0,30000.0,4.0,0,1,0,4,1,0,1.0,0,1,1,0,0.0,60000.0,319.55310245,2,6.0,1,0,2.0,0.0,0,2,1,6,2,7,0,0,3,6.0,80.0,1,1,6.0,0,1.0,2.0,6.0,0,6.0,0,7,1
3370,0,20000.0,2.0,0,0,0,4,0,0,2.0,0,1,2,0,1.0,80000.0,57.403996925,4,5.0,1,0,5.0,0.0,0,1,0,7,1,2,0,0,0,6.0,42.6,0,1,5.0,2,3.0,1.0,6.0,0,6.0,1,2,0
3374,0,2000.0,2.0,0,0,0,1,0,0,4.0,0,1,2,0,1.0,4000.0,253.46991705,2,6.0,1,0,7.0,0.0,0,2,0,8,1,7,0,0,0,6.0,51.0,0,1,4.0,0,6.0,0.0,6.0,0,6.0,0,7,0
3375,0,10000.0,2.0,0,0,0,2,1,0,3.0,0,1,2,0,1.0,20000.0,200.19473765,2,6.0,1,0,2.0,0.0,0,2,0,6,1,4,0,0,0,6.0,65.5,1,1,5.0,1,2.0,1.0,6.0,0,6.0,0,4,0
3376,0,2000.0,4.0,1,0,0,1,0,0,1.0,0,1,2,0,1.0,10000.0,69.03082108,5,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,1,0,6.0,43.4,0,1,3.0,1,6.0,1.0,6.0,0,6.0,1,7,0
3379,0,5000.0,2.0,0,0,0,1,1,0,3.0,0,1,2,0,1.0,10000.0,347.81738015,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,68.5,1,1,6.0,0,2.0,0.0,6.0,0,6.0,0,7,0
3380,0,33333.33333,3.0,1,0,0,4,0,0,4.0,0,0,3,0,1.0,100000.0,142.26090666666667,3,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,1,0,6.0,38.4,0,0,6.0,1,1.0,0.0,4.0,0,6.0,1,7,1
3382,0,12500.0,2.0,0,0,0,2,0,0,1.0,0,1,2,0,0.0,25000.0,114.68124915,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,5.0,75.5,1,0,2.0,0,5.0,1.0,6.0,0,6.0,0,7,0
3383,0,5000.0,1.0,0,0,0,1,0,0,3.0,0,1,1,0,1.0,10000.0,132.58013125,2,6.0,1,0,8.0,0.0,0,1,0,6,2,7,0,0,0,6.0,52.5,1,0,5.0,1,7.0,1.0,6.0,0,6.0,0,7,0
3385,0,5000.0,2.0,0,0,0,1,0,0,1.0,0,0,1,0,1.0,10000.0,82.7055775,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,60.5,1,0,2.0,1,5.0,1.0,6.0,0,6.0,0,7,0
3386,0,5000.0,1.0,0,0,0,1,0,0,1.0,0,0,3,0,1.0,10000.0,72.9305871,2,6.0,1,0,6.0,0.0,0,2,0,8,1,7,0,0,0,5.0,48.0,0,0,6.0,0,4.0,0.0,4.0,0,6.0,0,7,0
3387,0,13333.33333,1.0,1,0,0,3,0,0,3.0,0,0,2,1,1.0,40000.0,95.05171433333334,3,4.0,0,0,5.0,0.0,0,0,0,2,1,7,0,1,0,4.0,36.0,0,0,6.0,1,4.0,2.0,4.0,0,4.0,0,7,0
3388,0,16666.66667,3.0,1,0,0,3,0,0,1.0,0,1,2,0,1.0,50000.0,142.65814013333332,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,1,0,6.0,31.0,0,0,6.0,1,6.0,1.0,6.0,0,6.0,0,7,0
3390,0,8250.0,2.0,1,0,0,3,0,0,1.0,0,1,2,0,1.0,33000.0,59.7364455,4,5.0,1,0,3.0,0.0,0,2,0,7,1,6,0,1,0,6.0,46.6,0,0,5.0,0,1.0,1.0,6.0,0,6.0,1,6,0
