id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
2649,2,0,0,0,0,0,0,1,0,0,1,1,1,1,3
2650,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2660,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2663,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2665,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2668,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
2669,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2670,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
2674,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2675,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2678,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2680,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2685,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2686,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2688,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
2689,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2693,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2699,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2710,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2712,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2717,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2721,7,0,0,0,0,0,0,0,0,1,3,0,0,1,3
2722,3,0,0,0,0,0,1,0,0,0,1,2,1,1,3
2723,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2726,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2733,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2737,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2738,8,0,0,0,0,0,0,0,0,0,1,1,1,1,3
2742,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
2746,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2747,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2755,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2756,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2774,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2777,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2779,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2783,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2786,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2793,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2797,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2801,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2805,8,0,0,0,0,0,0,0,0,0,0,3,1,0,3
2809,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2810,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
2812,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2813,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3
2821,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
2824,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2834,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2843,7,0,0,0,0,0,0,0,0,1,0,1,1,0,3
2846,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2851,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3
2853,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2859,7,0,0,0,0,0,0,0,0,1,1,0,0,1,3
2863,8,0,0,0,0,0,0,0,0,0,1,1,1,1,3
2864,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2865,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2866,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2875,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3
2876,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2882,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3
2884,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3
2888,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
2895,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
2896,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6
2910,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2925,10,0,0,0,0,0,0,0,0,0,0,1,1,0,6
2927,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6
2932,7,0,0,0,0,0,0,0,0,1,0,3,1,0,6
2934,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
2941,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6
2951,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
2952,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6
2953,7,0,0,0,0,0,0,0,0,1,0,0,0,0,6
2955,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6
2965,7,0,0,0,0,0,0,0,0,1,2,2,1,1,6
2966,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6
2967,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
2972,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6
2977,7,0,0,0,0,0,0,0,0,1,1,3,1,1,6
2982,7,0,0,0,0,0,0,0,0,1,0,2,1,0,6
2983,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6
2994,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3006,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3008,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3009,10,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3016,2,0,0,0,0,0,0,1,0,0,1,1,1,1,6
3018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3020,7,0,0,0,0,0,0,0,0,1,1,1,1,1,6
3026,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6
3029,7,0,0,0,0,0,0,0,0,1,0,5,1,0,6
3030,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6
3032,7,0,0,0,0,0,0,0,0,1,0,2,1,0,6
3034,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6
3041,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3053,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3058,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3063,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3066,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3067,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3074,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3078,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3084,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3088,7,0,0,0,0,0,0,0,0,1,0,3,1,0,1
3092,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3093,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3097,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3098,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3101,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3102,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3114,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3135,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3136,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3137,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3139,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
3146,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3148,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3153,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3162,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3167,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3169,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3173,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3175,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3197,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3202,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3204,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3213,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3217,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3218,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3242,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1
3250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3251,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3264,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3267,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3274,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3276,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3294,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3306,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3309,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3312,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3313,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3315,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3319,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3327,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3351,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3354,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3360,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3367,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3370,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3372,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3380,7,0,0,0,0,0,0,0,0,1,0,3,1,0,1
3383,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3384,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3387,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3414,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3417,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3419,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3424,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3428,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3431,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3435,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3436,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3452,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3459,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3460,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3472,7,0,0,0,0,0,0,0,0,1,2,0,0,1,1
3473,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3475,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
3477,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3479,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3482,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3483,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3486,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3487,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3490,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3494,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3511,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3513,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3516,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3525,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3532,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3533,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3537,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3544,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3545,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3548,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3559,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3560,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3561,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3566,8,0,0,0,0,0,0,0,0,0,1,2,1,1,1
3567,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3569,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3572,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3579,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3580,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3599,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3603,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3604,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3605,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3615,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3618,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3626,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3635,7,0,0,0,0,0,0,0,0,1,3,2,1,1,1
3640,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3643,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3648,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3657,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3661,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3662,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
3669,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3673,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3680,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3682,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3683,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1
3687,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3693,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3694,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3695,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3698,4,0,0,0,0,0,0,0,1,0,2,1,1,1,1
3704,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3709,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3710,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3712,8,0,0,0,0,0,0,0,0,0,0,3,1,0,1
3718,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3720,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3721,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3722,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3725,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3726,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3727,8,0,0,0,0,0,0,0,0,0,0,3,1,0,1
3731,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3733,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3735,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3738,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3741,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3742,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3745,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3746,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3752,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3753,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3754,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3757,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3759,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3764,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3769,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3770,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3775,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3779,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3787,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3791,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3792,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3796,7,0,0,0,0,0,0,0,0,1,1,3,1,1,1
3798,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
3805,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3814,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3815,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3816,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3827,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
3837,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3839,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3848,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3849,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3850,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
3860,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3861,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3862,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3864,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3866,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3873,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3878,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3881,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3884,8,0,0,0,0,0,0,0,0,0,0,3,1,0,1
3886,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3887,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3888,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3890,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3895,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3896,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
3897,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
3898,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3900,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3904,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3908,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3914,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3916,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3919,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3922,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3926,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3927,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3930,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
3932,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3937,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3942,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3945,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3948,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
3949,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
3959,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3970,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
3971,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3973,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3980,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3986,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3987,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
3988,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3989,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3997,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
3998,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4003,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4013,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4018,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4026,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4028,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4031,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4033,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1
4035,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4036,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4044,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4049,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4050,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4051,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4055,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4057,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4066,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4073,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4079,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4080,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4081,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4083,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4085,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4089,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4091,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4092,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4094,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4095,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4096,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4098,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4105,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4107,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4111,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4113,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4122,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4126,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4129,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4140,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4144,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
4147,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4151,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4152,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4156,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4158,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4167,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4184,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4185,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4188,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4189,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
4191,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4194,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1
4196,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4197,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4198,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
4201,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4203,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4209,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4210,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
4215,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4217,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4218,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4220,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4223,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4238,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4239,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4242,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4243,2,0,0,0,0,0,0,1,0,0,1,2,1,1,1
4248,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4255,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4258,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4259,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4260,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
4264,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4272,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4275,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4277,8,0,0,0,0,0,0,0,0,0,1,2,1,1,1
4279,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4285,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4286,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4287,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4288,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4291,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4295,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4296,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
4298,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4301,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4303,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
