,id,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating
1664,8219,,,170.46756090000002,12.76378792,0.0,,48.761804,20.13102,0.0,234.0435659
1665,8221,,22.144122,76.2932625,11.88709003,0.0,11.1839,1.342068,152.10103999999998,0.0,133.8794663
1666,8226,10.28327344,22.144122,167.076212333,15.9547349,0.0,3.35517,24.60458,33.5517,993.3975,312.0580878
1667,8229,,,223.4323,2.90086089,0.0,6.262984,29.525495999999997,120.78612,0.0,
1668,8234,,22.144122,472.563,12.76378792,0.0,8.897777778,24.60458,,0.0,
1669,8240,,,335.14845,11.88709003,0.0,,24.60458,33.5517,0.0,
1670,8261,,,8.387925,9.572840938,0.0,2.684136,7.605052,44.7356,0.0,168.031278
1671,8269,2.74220625,3.578848,282.892155,12.76378792,0.0,4.175322667,6.71034,,0.0,
1672,8271,0.0,12.749646,50.32755,12.76378792,0.0,1.789424,33.104344,143.15392,0.0,83.87925
1673,8274,0.0,,155.146719,14.80941633,0.0,3.35517,13.6890936,33.5517,0.0,
1674,8277,,,77.0952,,0.0,,2.23678,33.5517,0.0,
1675,8280,,,167.574225,14.85886253,0.0,,11.1839,,0.0,
1676,8285,0.0,36.90687,187.88048825,11.88709003,0.0,11.1839,12.7943816,105.12866,0.0,299.5102976
1677,8286,,,71.2973625,15.9547349,0.0,6.71034,14.762748,40.26204,0.0,
1678,8289,,,438.971593667,0.0,0.0,0.0,31.31492,,0.0,
1679,8294,,5.368272,414.987755,,0.0,,4.026204,,0.0,
1680,8295,,8.94712,274.0906805,9.185478658,0.0,0.0,44.7356,33.5517,0.0,
1681,8298,,,108.969315,14.80941633,0.0,1.789424,23.709868,87.23442,0.0,
1682,8302,,,135.4819375,9.862927027,0.0,7.455933333,23.262511999999997,20.13102,0.0,
1683,8303,,,217.90177500000001,14.85886253,0.0,,22.3678,67.1034,0.0,
1684,8307,2.88046875,,103.431146,15.9547349,0.0,1.342068,14.762748,13.42068,0.0,164.3096
1685,8308,0.0,121.680832,275.573055333,49.69065863,0.0,13.104,63.971908,13.42068,1986.795,
1686,8312,,,632.4495450000001,18.51177041,0.0,,4.026204,,0.0,
1687,8321,,38.02526,237.7528335,14.80941633,0.0,3.35517,55.9195,33.5517,0.0,208.2569476
1688,8324,0.0,,575.313621458,15.9547349,0.0,26.84136,8.8576488,196.83664,0.0,164.3096
1689,8328,7.107556641,,488.874765167,12.76378792,0.0,0.372796667,4.026204,60.39306,0.0,266.7769317
1690,8329,,,100.53225,,0.0,20.384,19.236308,,0.0,
1691,8330,12.443625,15.210104,114.07578000000001,12.76378792,0.0,15.84385833,11.1839,171.11367,0.0,140.4261395
1692,8331,9.254946094,68.445468,447.31451613,12.76378792,0.0,0.0,28.9886688,64.86662,0.0,
1693,8332,0.0,,167.77742800000001,12.76378792,0.0,,50.998584,46.97238,0.0,210.0390976
1694,8335,,,467.60265067,14.80941633,0.0,,4.026204,33.5517,0.0,234.0435659
1695,8343,,,100.544535,12.76378792,0.0,0.0,1.342068,13.42068,0.0,
1696,8346,0.0,,434.41840866999996,12.76378792,0.0,,4.026204,,0.0,
1697,8353,,,105.687855,,0.0,,2.23678,67.1034,0.0,
1698,8354,,,633.6031065,,0.0,2.982373333,29.525495999999997,33.5517,0.0,
1699,8356,,,235.16311,12.76378792,0.0,,82.13456160000001,143.15392,0.0,
1700,8358,,,176.14642500000002,,0.0,,45.630312,26.84136,0.0,
1701,8359,,,38.9844,12.76378792,0.0,0.0,12.973324,,0.0,
1702,8360,,,223.4323,12.76378792,0.0,6.262984,11.1839,174.46884,0.0,
1703,8365,,,20.13102,12.76378792,0.0,,8.8576488,60.39306,0.0,
1704,8366,,13.804128,28.7586,,0.0,,70.4010528,,0.0,
1705,8367,,,316.136578337,9.862927027,0.0,7.474133333,4.026204,,0.0,
1706,8368,,98.865676,243.76227254000003,49.78732874,0.0,0.0,24.157224,,0.0,
1707,8373,,,224.92348666700002,15.9547349,0.0,1.9571825,20.13102,57.03789,0.0,
1708,8382,0.0,,241.387601,31.90946979,0.0,35.672,,13.42068,0.0,
1709,8387,,,188.579736043,,0.0,0.0,4.026204,60.39306,0.0,
1710,8400,,,425.9439275,14.80941633,0.0,0.0,6.71034,,0.0,
1711,8406,,,168.50621666700002,6.754028425,0.0,1.304788333,2.23678,67.1034,0.0,
1712,8407,,156.239083,629.7115825,12.32865878,0.0,52.416,45.630311999999996,73.81374,0.0,
1713,8408,9.678375,22.144122,289.33359,7.252152226,0.0,,12.525967999999999,38.02526,0.0,147.0273683
1714,8414,,98.41832,388.01157850000004,15.9547349,0.0,0.889777778,24.5151088,140.91714000000002,0.0,
1715,8421,7.107556641,14.315392,112.324485,12.76378792,0.0,,6.71034,100.6551,0.0,234.0435659
1716,8429,,5.368272,178.596054,14.80941633,0.0,0.0,20.13102,,5150.95,234.0435659
1717,8433,6.72109375,,183.421063583,12.76378792,0.0,0.372796667,8.8576488,120.78612,0.0,
1718,8435,,,131.410825,11.88709003,0.0,,29.525495999999997,120.78612,0.0,164.3096
1719,8438,,,208.6750575,12.76378792,0.0,46.71333333,22.3678,120.78612,0.0,
1720,8442,,,174.58663191600002,,0.0,6.262984,1.342068,,0.0,
1721,8449,,,209.51385000000002,12.76378792,0.0,3.2032,12.7943816,33.5517,0.0,204.0379805
1722,8457,,14.762748,287.310766167,12.76378792,0.0,0.894712,15.65746,26.84136,0.0,
1723,8460,,,134.05938,,0.0,,8.052408,,0.0,
1724,8462,,,190.11509183,12.76378792,0.0,,25.051935999999998,,0.0,
1725,8463,0.0,0.0,100.544535,14.80941633,0.0,0.0,6.71034,33.5517,0.0,
1726,8464,2.707640625,,192.9155865,12.76378792,0.0,,31.314919999999997,13.42068,0.0,266.7769317
1727,8470,,,167.574225,,0.0,0.149118667,12.078612,80.52408,0.0,
1728,8475,,,78.201305,14.79439054,0.0,6.4307425,4.920916,71.57696,0.0,
1729,8477,,,403.967564,5.943545014,0.0,,4.47356,44.7356,0.0,
1730,8481,0.0,5.27241,21.390864083,12.76378792,10.4465,0.0,2.1089640000000003,54.00226,0.0,20.06087707
1731,8485,,,1026.9589785,11.88709003,0.0,,13.420679999999999,,0.0,
1732,8487,0.0,,155.146719,19.14568188,16.5915,,44.288244,33.5517,0.0,297.5099252
1733,8491,,,283.03217367,19.14568188,0.0,17.472,4.026204,232.62512,0.0,
1734,8496,,98.865676,219.2792875,0.0,0.0,40.26204,8.8576488,80.52408,0.0,
1735,8502,,,234.3976635,14.80941633,0.0,3.35517,8.8576488,60.39306,0.0,
1736,8507,,,174.28456500000001,15.9547349,0.0,0.559195,38.02526,232.62512,0.0,
1737,8508,0.0,12.30229,249.27812,5.943545014,0.0,0.0,39.367328,,0.0,
1738,8509,,,251.7327085,12.76378792,0.0,,2.23678,60.39306,0.0,299.5102976
1739,8510,,,100.544535,12.76378792,0.0,,13.420679999999999,20.13102,0.0,
1740,8518,9.6015625,,100.544535,12.76378792,0.0,5.032755,13.420679999999999,20.13102,0.0,
1741,8519,,14.762748,173.91176833300003,12.76378792,0.0,5.032755,8.052408,20.13102,0.0,234.0435659
1742,8521,,,167.55375,,0.0,0.0,2.23678,20.13102,0.0,
1743,8528,,,55.858075,14.85886253,0.0,35.672,24.60458,,0.0,
1744,8530,,,167.574225,15.9547349,0.0,,2.23678,80.52408,0.0,
1745,8534,,,431.766335,5.943545014,0.0,0.521915333,4.920916,44.7356,0.0,234.0435659
1746,8535,,16.29654,15.1772725,,0.0,0.546,12.653784,25.88274,993.3975,72.01340488
1747,8537,,,44.68646,,0.0,,4.47356,,0.0,
1748,8538,6.855515625,,145.135232667,15.9547349,11.7523125,3.35517,53.235364000000004,120.78612,0.0,
1749,8540,,,14.363505,8.915317521,0.0,1.267508667,1.086436,13.42068,0.0,
1750,8543,,,296.637705,7.977367449,0.0,2.912473958,8.052408,93.94476,0.0,
1751,8544,,,167.574225,,0.0,1.789424,8.052408,33.5517,0.0,
1752,8550,16.94393382,,241.1080035,19.14568188,64.5225,2.982373333,98.865676,60.39306,0.0,399.3470634
1753,8554,,,145.081209,12.76378792,0.0,,20.13102,20.13102,0.0,
1754,8559,5.040820313,,253.7540005,12.76378792,0.0,0.0,7.605052,,0.0,
1755,8560,,,0.0,12.76378792,0.0,1.342068,16.104816,33.5517,0.0,
1756,8567,,,271.005371,11.88709003,0.0,,2.23678,107.36544,0.0,
1757,8577,,186.54745200000002,249.648945,0.0,0.0,0.0,11.1839,,0.0,312.0580878
1758,8580,0.0,10.736544,189.567105,27.622650450000002,0.0,33.5517,24.157224,60.39306,0.0,319.4776507
1759,8587,0.0,35.78848,170.448380375,14.79439054,0.0,15.84385833,24.60458,116.31256,0.0,399.3470634
1760,8591,24.48398438,98.977515,128.61485,14.85886253,0.0,16.77585,20.13102,147.62748,662.265,305.56597020000004
1761,8593,,,67.02969,,0.0,,11.1839,,0.0,
1762,8595,0.0,38.02526,220.57253400000002,23.96752027,0.0,30.576,46.525024,,0.0,214.578
1763,8596,,,756.0668115,0.0,0.0,0.0,44.288244,100.6551,0.0,280.0521301
1764,8602,2.74220625,,293.819192333,15.9547349,0.0,6.337543333,1.9683664,87.23442,0.0,355.7025756
1765,8609,13.406341667,16.328494,239.21693249999998,15.97834685,0.0,11.743095,29.525496000000004,60.39306,1103.775,213.4215454
1766,8620,161.53397647,5.368272,75.491325,0.0,0.0,13.104,145.3907,503.2755,0.0,234.0435659
1767,8652,,12.749646,274.508325,0.0,0.0,0.0,6.71034,,3606.3225,312.0580878
1768,8656,29.684501264,53.235364000000004,362.7030225,14.80941633,0.0,0.0,2.23678,,3642.4575,399.3470634
1769,8661,0.0,46.97238,149.88289983299998,31.90946979,0.0,16.77585,158.6324376,190.1263,1655.6625,355.7025756
1770,8663,2.406791667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1771,8664,0.0,67.10340000000001,9.483015208000001,12.76378792,0.0,0.0,6.71034,,0.0,660.811748
1772,8679,21.76354167,3.578848,560.6580524999999,37.02354082,0.0,16.77585,118.63881119999999,44.7356,662.265,187.2348527
1773,8686,0.0,57.373407,220.57253400000002,15.97834685,0.0,4.0768,1.9683664,,0.0,218.4406615
1774,8690,,,402.17814,14.80941633,0.0,0.0,9.841832,13.42068,0.0,
1775,8698,,51.893296,226.6798625,15.9547349,33.183,24.024,48.314448,,0.0,83.87925
1776,8705,,98.865676,89.7507975,28.084611348000003,0.0,16.38,28.630784,,0.0,312.0580878
1777,8715,,3.578848,125.818875,19.97293356,0.0,0.0,20.13102,,0.0,
1778,8717,0.0,121.680832,393.7408475,37.02354082,0.0,,13.6890936,60.39306,0.0,355.7025756
1779,8729,,16.104816,358.19793100000004,12.76378792,0.0,0.0,44.288244,,0.0,
1780,8735,132.732,5.368272,397.65270999999996,15.9547349,0.0,21.84,32.209632,,0.0,218.4406615
1781,8742,0.0,,118.8289375,18.51177041,0.0,17.89424,69.787536,275.12394,0.0,312.0580878
1782,8748,,68.445468,364.244808958,22.21412449,0.0,,7.605052,40.26204,0.0,312.0580878
1783,8751,,,267.9493635,15.9547349,0.0,0.0,4.5630312,,0.0,355.7025756
1784,8754,,,105.272151833,12.76378792,0.0,1.112222222,24.157224,,0.0,312.0580878
1785,8760,2.707640625,,0.0,12.76378792,16.24584375,0.0,20.13102,,0.0,355.7025756
1786,8764,165.17759999999998,36.90687,316.0401335,37.02354082,0.0,34.9496875,5.815628,171.11367,0.0,179.7061785
1787,8766,7.834875,,549.7238565,15.9547349,0.0,33.2721025,33.8201136,87.23442,0.0,421.20351
1788,8773,17.13878906,,58.715475,15.9547349,0.0,11.1839,4.026204,67.1034,0.0,178.5059551
1789,8774,98.719425,77.392588,152.66980896,,0.0,23.7657875,29.07814,247.16419,0.0,399.3470634
1790,8776,163.72584375,,314.5471875,19.97293356,0.0,0.0,25.946648,,0.0,55.9195
1791,8783,0.0,,43.281693,19.14568188,0.0,21.84,32.0306896,,0.0,312.0580878
1792,8791,,,284.913642,31.9094698,0.0,14.3793,28.9886688,181.17918,0.0,517.7483239000001
1793,8792,145.09429412,19.124469,226.473975,25.52757584,0.0,41.939625,101.997168,95.06315,0.0,167.7585
1794,8799,9.254946094,16.104816,378.85461250000003,0.0,0.0,34.9496875,76.7662896,192.36308,2317.9275,234.0435659
1795,8806,0.0,84.550284,53.15722912499999,18.51177041,0.0,5.032755,11.2733712,33.5517,0.0,399.3470634
1796,8813,0.0,34.781929000000005,57.037890000000004,15.9547349,0.0,8.387925,7.4261096,33.5517,0.0,399.3470634
1797,8820,0.0,15.210104,495.11735000000004,31.90946979,0.0,8.387925,82.13456160000001,93.94476,0.0,355.7025756
1798,8824,,0.0,0.0,15.9547349,0.0,0.0,0.0,,0.0,0.0
1799,8826,316.87716667,22.815156,318.6913275,12.76378792,0.0,26.69333333,24.157224,,0.0,355.7025756
1800,8836,0.0,0.0,152.9398325,31.90946979,0.0,23.48619,57.9773376,33.5517,0.0,213.4215454
1801,8839,,15.210104,239.077475,14.80941633,0.0,2.135466667,4.5630312,20.13102,0.0,
1802,8848,0.0,,130.85163,37.02354082,0.0,11.1839,82.13456160000001,33.5517,0.0,355.7025756
1803,8850,,32.209632,96.720806,31.90946979,0.0,48.048,48.314448,,0.0,391.4365
1804,8859,0.0,22.815156,334.20556867,31.90946979,0.0,33.2721025,120.78612000000001,78.28729999999999,0.0,798.6941268
1805,8861,0.0,,0.0,15.9547349,0.0,0.0,0.0,0.0,0.0,0.0
1806,8865,,,240.2991045,0.0,0.0,0.0,31.31492,247.16419,0.0,268.4136
1807,8871,,,195.408759,14.80941633,0.0,,9.6628896,,0.0,
1808,8873,,3.578848,467.552085,22.33662886,0.0,0.0,24.157224,,0.0,
1809,8874,76.781775,,410.23459749999995,31.90946979,0.0,23.48619,26.841359999999998,80.52408,0.0,421.20351
1810,8891,,19.124469,261.25167250000004,15.9547349,0.0,0.0,93.050048,241.57224,1655.6625,399.3470634
1811,8892,0.0,11.838957,33.152275,14.80941633,0.0,2.669333333,24.157224,,0.0,57.95364488
1812,8894,128.88369375,22.815156,414.70815749999997,19.14568188,0.0,15.65746,8.8576488,13.42068,0.0,268.4136
1813,8902,,15.210104,262.512159,31.90946979,0.0,5.368272,4.026204,60.39306,0.0,249.6464702
1814,8905,24.48398438,12.749646,389.5443825,31.90946979,0.0,6.337543333,13.6890936,33.5517,0.0,312.0580878
1815,8906,9.79359375,,125.818875,6.381893959,0.0,,20.0415488,107.36544,0.0,280.80234
1816,8912,0.0,,171.11367,23.77418006,0.0,12.012,28.9886688,,0.0,83.87925
1817,8917,123.88319999999999,8.94712,147.925717333,15.9547349,0.0,13.58933333,10.736544,44.7356,0.0,355.7025756
1818,8922,,,275.34711749999997,0.0,0.0,0.0,3.0420208,33.5517,0.0,160.066159
1819,8925,,,0.0,,0.0,,11.1839,,0.0,139.79875
1820,8927,,14.762748,160.73866900000002,29.61883266,0.0,1.213333333,20.13102,,0.0,280.0521301
1821,8932,,31.874115,293.1131385,15.9547349,0.0,39.312,17.7152976,,0.0,638.9553014
1822,8937,68.23254375,15.210104,343.90492500000005,15.97834685,0.0,33.2721025,8.94712,174.46884,0.0,299.5102976
1823,8938,,,478.50825749999996,0.0,46.4562,33.5517,53.1458928,80.52408,0.0,268.4136
1824,8950,,0.0,169.436085,0.0,0.0,0.0,31.31492,0.0,0.0,702.00585
1825,8955,,,71.2973625,12.76378792,0.0,,11.1839,171.11367,0.0,
1826,8964,219.3765,5.368272,305.848482333,12.76378792,0.0,29.12,25.051935999999998,,0.0,355.7025756
1827,8965,0.0,14.762748,366.6446875,14.85886253,0.0,14.56,19.7731352,,0.0,218.4406615
1828,8966,,,,,0.0,,4.026204,33.5517,0.0,
1829,8967,0.0,5.368272,173.35045,0.0,0.0,9.319916667,4.920916,38.02526,0.0,218.4406615
1830,8976,,,49.479105433,0.0,0.0,8.94712,44.288244,,0.0,312.0580878
1831,8977,,,267.9493635,0.0,0.0,21.84,9.394476000000001,,0.0,312.0580878
1832,8983,,,80.60067167,0.0,0.0,0.0,22.3678,,0.0,139.79875
1833,8988,,,291.8698965,15.9547349,0.0,19.01263,104.233948,399.26523000000003,0.0,279.5429444
1834,8999,17.13878906,8.94712,180.0308965,12.76378792,0.0,16.016,33.551700000000004,,0.0,312.0580878
1835,9000,0.0,8.94712,125.25968,31.90946979,0.0,26.69333333,82.13456160000001,53.682719999999996,0.0,312.0580878
1836,9002,0.0,28.183428000000003,385.35042,14.80941633,0.0,33.5517,13.420679999999999,161.04816,0.0,83.87925
1837,9003,0.0,5.368272,168.8469965,12.76378792,0.0,11.1839,26.394004,33.5517,0.0,312.0580878
1838,9011,161.10461719,97.07625200000001,125.818875,0.0,0.0,0.0,27.736072,,0.0,391.4365
1839,9023,21.32827083,,0.0,12.76378792,0.0,0.0,0.0,0.0,0.0,0.0
1840,9026,0.0,14.762748,509.3688599999999,14.85886253,0.0,0.485333333,8.8576488,,0.0,
1841,9029,153.56355,,434.30987600000003,31.90946979,0.0,,4.026204,67.1034,0.0,355.7025756
1842,9038,15.12246094,5.368272,265.386386417,31.90946979,0.0,10.06551,8.8576488,33.5517,993.3975,312.0580878
1843,9045,,,244.11023,12.76378792,0.0,,18.1626536,,0.0,
1844,9048,,,167.574225,,0.0,,11.1839,107.36544,0.0,
1845,9052,0.0,5.368272,88.91200500000001,31.90946979,0.0,3.802526,53.1458928,20.13102,0.0,187.2348527
1846,9074,0.0,186.100096,115.0394245,9.572840938,0.0,6.71034,36.235836,116.31256,0.0,249.6464702
1847,9080,,,167.574225,15.9547349,0.0,,14.762748,13.42068,0.0,
1848,9081,,,611.7945015,0.0,0.0,,35.341124,0.0,0.0,355.7025756
1849,9084,,,256.971715,,0.0,,11.1839,,0.0,
1850,9105,,,317.29334000000006,15.9547349,0.0,0.91,4.026204,,0.0,139.79875
1851,9106,,16.104816,259.9957815,31.90946979,0.0,5.59195,7.605052,33.5517,0.0,399.3470634
1852,9112,0.0,20.578376,134.606745,22.21412449,0.0,20.9698125,4.920916,60.39306,1655.6625,218.4406615
1853,9114,,,359.67859200000004,9.862927027,0.0,,3.451032,28.7586,0.0,
1854,9118,,,201.125925,15.9547349,0.0,,9.394476000000001,33.5517,0.0,
1855,9127,,118.101984,331.695,12.76378792,0.0,35.672,19.7731352,,0.0,218.4406615
1856,9138,10.80175781,,316.0565135,37.02354082,0.0,14.2594725,32.209632,143.15392,0.0,355.7025756
1857,9141,0.0,19.124469,259.878255,15.9547349,0.0,1.0192,20.13102,,0.0,218.4406615
1858,9145,0.0,121.680832,1112.289269,12.76378792,0.0,,14.315392000000001,223.678,0.0,163.8304961
1859,9147,,,120.9010075,,0.0,,2.23678,20.13102,0.0,
1860,9149,,,733.0860051669999,,0.0,,15.5679888,60.39306,2317.9275,
1861,9150,,,167.55375,,0.0,,6.71034,26.84136,0.0,
1862,9154,6.481054688,22.815156,2662.25571733,28.71852282,39.8196,0.355911111,118.1914552,,2833.0225,312.0580878
1863,9160,,3.578848,167.574225,12.76378792,0.0,8.897777778,31.31492,26.84136,0.0,178.5059551
1864,9163,,,237.7528335,7.252152226,0.0,,6.71034,33.5517,0.0,163.8304961
1865,9164,,8.94712,62.070645,9.862927027,0.0,,29.525495999999997,67.1034,0.0,
1866,9166,,,402.17814,12.76378792,0.0,0.0,45.630311999999996,33.5517,1655.6625,
1867,9167,,,293.577375,12.76378792,0.0,,8.94712,60.39306,0.0,
1868,9169,,,580.140015,0.0,0.0,,8.052408,,0.0,
1869,9179,,,111.957857375,15.9547349,0.0,,24.60458,116.31256,0.0,355.7025756
1870,9181,0.0,,180.341644167,7.977367449,19.11275735,7.455933333,7.9885,86.2758,0.0,117.0217829
1871,9188,,,381.3926025,19.14568188,0.0,6.337543333,9.841832,304.20208,0.0,
1872,9189,,,215.360145,,0.0,9.506315,48.314448,478.67092,0.0,
1873,9191,,66.432366,241.802015,0.0,0.0,46.71333333,13.6890936,,0.0,234.0435659
1874,9197,0.0,5.368272,413.03057249999995,51.882403350000004,76.70112188,10.06551,46.525024,120.78612,0.0,312.0580878
1875,9199,,,170.44391,12.76378792,0.0,,24.157224,17.89424,0.0,83.87925
1876,9201,,,404.64264749999995,31.90946979,0.0,2.982373333,29.525495999999997,247.16419,0.0,280.80234
1877,9204,,,158.22378,12.76378792,0.0,,3.7961352,34.51032,0.0,
1878,9208,,,71.2973625,29.71772507,0.0,37.37066667,11.631256,,0.0,280.0521301
1879,9209,,,486.05739,14.80941633,0.0,,26.84136,20.13102,0.0,
1880,9214,0.0,,242.1015415,12.76378792,0.0,33.2721025,46.525024,60.39306,0.0,139.79875
1881,9218,0.0,,145.3807355,29.71772507,0.0,16.77585,20.13102,87.23442,0.0,280.80234
1882,9219,,,195.40568775,19.14568188,0.0,,1.9683664,40.26204,0.0,
1883,9222,9.2175,22.144122,507.7842315,14.85886253,0.0,0.0,13.6890936,238.21707,0.0,
1884,9227,,,435.006936,19.14568188,0.0,6.337543333,2.9525496,74.93213,0.0,218.4406615
1885,9229,0.0,16.104816,54.697946333,14.80941633,0.0,,4.920916,17.89424,1214.1525,208.2569476
1886,9230,,,288.065505,12.76378792,0.0,,10.736544,,0.0,
1887,9231,15.92729779,36.90687,1696.9850625,15.9547349,0.0,40.26204,46.525024,197.95503000000002,0.0,858.312
1888,9233,0.0,114.746814,187.9124975,14.80941633,0.0,20.13102,28.183428,0.0,2869.815,
1889,9234,,,71.786715,,0.0,,13.6890936,171.11367,0.0,
1890,9235,0.0,,167.574225,31.9094698,0.0,,11.1839,40.26204,0.0,164.3096
1891,9237,0.0,5.368272,226.72452833300002,14.80941633,52.386125,,4.920916,40.26204,0.0,279.5429444
1892,9240,,,67.1034,11.44363989,0.0,0.559195,38.025259999999996,87.23442,0.0,312.0580878
1893,9245,32.66451563,64.419264,191.7439797,14.80941633,0.0,33.2721025,80.97143600000001,,0.0,982.80819
1894,9250,0.0,,611.7945015,12.76378792,0.0,6.337543333,15.210104,111.839,0.0,140.4261395
1895,9252,,69.899375,370.316529917,12.76378792,0.0,0.782873,120.78612000000001,231.50673,0.0,163.8304961
1896,9253,,,274.8443425,,0.0,,13.420679999999999,33.5517,0.0,
1897,9261,0.0,16.104816,507.7842315,14.80941633,0.0,11.1839,29.07814,60.39306,0.0,312.0580878
1898,9264,,,429.456925625,19.14568188,0.0,,1.9683664,74.93213,0.0,312.0580878
1899,9273,,,200.603585,,0.0,,4.47356,,0.0,
1900,9274,,98.865676,247.2591485,12.76378792,0.0,23.48619,34.893768,,0.0,
1901,9277,6.855515625,28.630784,270.32096,0.0,0.0,,29.525495999999997,,0.0,355.7025756
1902,9280,9.79359375,35.452963,147.78855,31.90946979,0.0,0.0,18.1626536,,5245.56,357.63
1903,9281,10.16636029,68.445468,265.992181,18.51177041,0.0,15.84385833,4.920916,304.20208,0.0,208.2569476
1904,9291,,12.30229,169.0459225,3.454668493,0.0,,118.101984,,0.0,
1905,9297,18.00292969,,249.6077675,,0.0,,4.5630312,60.39306,0.0,
1906,9302,40.3265625,5.368272,217.6218135,15.9547349,0.0,16.77585,16.104816,247.16419,1214.1525,299.5102976
1907,9309,,,250.59944,,0.0,,24.60458,67.1034,0.0,
1908,9319,0.0,,159.843957,,33.183,,8.8576488,53.682719999999996,0.0,
1909,9324,,12.749646,217.6218135,12.76378792,0.0,23.7657875,16.104816,26.84136,0.0,83.87925
1910,9325,,,409.82018350000004,15.9547349,0.0,,31.31492,,0.0,83.87925
1911,9332,,,71.31685166700001,,55.305,,20.13102,60.39306,0.0,
1912,9336,,,62.070645,,0.0,,35.78848,26.84136,0.0,
1913,9339,,,362.7030225,31.90946979,0.0,,64.419264,67.1034,0.0,218.4406615
1914,9341,0.0,,213.27647249999998,15.9547349,0.0,1.192949333,140.91714,46.97238,0.0,234.0435659
1915,9344,0.0,8.94712,427.99402100000003,15.9547349,0.0,32.61970833,22.3678,171.11367,0.0,83.87925
1916,9348,6.099816176,,70.45857,11.88709003,0.0,,9.6628896,44.7356,0.0,
1917,9352,0.0,26.36205,464.5563975,12.76378792,0.0,11.1839,15.977,89.47120000000001,2317.9275,300.85965
1918,9356,0.0,,822.90936,19.14568188,0.0,1.3979875,29.525495999999997,174.46884,0.0,156.1927107
1919,9369,29.16474609,68.445468,393.08390333299997,14.80941633,13.99907813,4.175322667,3.0420208,83.87925,0.0,163.8304961
1920,9371,28.58145117,22.144122,104.6101875,4.351291336,0.0,0.0,16.999528,201.3102,0.0,249.6464702
1921,9372,9.1406875,,457.3517585,15.9547349,0.0,,22.3678,95.06315,0.0,83.87925
1922,9374,0.0,,323.7240825,12.76378792,0.0,23.48619,44.288244,171.11367,0.0,421.20351
1923,9381,34.565625,35.229285,288.359981,31.90946979,0.0,23.48619,8.94712,143.15392,0.0,280.80234
1924,9385,,,267.9493635,31.90946979,0.0,11.1839,4.920916,67.1034,0.0,139.79875
1925,9392,,,507.7842315,,0.0,,8.8576488,95.06315,0.0,
1926,9397,,16.104816,186.77113,,0.0,23.7657875,10.736544,,0.0,83.87925
1927,9403,,,0.0,0.0,0.0,,0.0,0.0,0.0,
1928,9404,,,146.7886875,19.459215769,0.0,31.31492,13.420679999999999,33.5517,0.0,
1929,9412,0.0,16.104816,261.858475667,15.9547349,0.0,6.262984,5.815628,174.46884,0.0,218.4406615
1930,9415,,,331.695,2.70161137,0.0,0.0,20.13102,,0.0,139.79875
1931,9419,0.0,36.90687,466.48875000000004,14.80941633,0.0,0.47531575,13.420679999999999,257.2297,0.0,522.2608522
1932,9423,,,90.8077625,12.76378792,0.0,6.262984,8.94712,247.16419,0.0,
1933,9426,,,402.17814,,0.0,,44.288244,,0.0,
1934,9427,0.0,,412.25322396,6.381893959,0.0,0.0,25.051935999999998,89.4712,0.0,671.034
1935,9430,,,425.61246,19.14568188,0.0,,4.920916,40.26204,0.0,
1936,9432,,5.368272,223.927704,15.9547349,0.0,6.337543333,6.71034,44.7356,0.0,
1937,9433,0.0,,391.22196749999995,0.0,0.0,0.0,28.9886688,,0.0,
1938,9436,156.6975,68.445468,367.2744075,37.02354082,0.0,33.2721025,5.815628,503.2755,7947.18,500.682
1939,9437,,,67.02969,,0.0,,20.13102,,0.0,
1940,9438,2.74220625,22.815156,730.095896833,31.90946979,0.0,9.506315,8.499763999999999,149.86426,0.0,357.63
1941,9439,0.0,,226.835518,9.572840938,0.0,26.84136,20.13102,120.78612,0.0,266.7769317
1942,9440,,13.804128,186.532983,7.429431267,0.0,,15.1845408,46.013760000000005,0.0,187.2348527
1943,9445,0.0,16.104816,436.381946,11.88709003,0.0,33.5517,4.920916,60.39306,0.0,163.8304961
1944,9449,0.0,23.262512,362.7030225,12.76378792,32.00520833,,12.525967999999999,60.39306,2317.9275,312.0580878
1945,9456,,8.94712,258.57786500000003,20.80240755,0.0,10.92,20.13102,60.39306,0.0,312.0580878
1946,9457,50.18416667,,322.555324,12.76378792,0.0,4.175322667,5.815628,120.78612,0.0,
1947,9463,,,100.544535,,0.0,,14.762748,,0.0,
1948,9465,0.0,19.124469,237.3782775,19.14568188,0.0,15.84385833,4.920916,60.39306,0.0,83.87925
1949,9472,0.0,,28.7586,17.83063504,289.2857143,2.55632,18.405504,146.66886,0.0,191.2563805
1950,9474,,10.928268,205.705383,31.90946979,0.0,34.32,4.217928,,0.0,71.8965
1951,9475,,,517.879635,31.90946979,0.0,8.872560667,3.0420208,95.06315,0.0,
1952,9476,8.814234375,,963.4813825,14.80941633,0.0,2.982373333,8.8576488,89.4712,0.0,268.4136
1953,9488,,,0.0,8.414441096,0.0,0.0,3.067584,,0.0,23.9655
1954,9499,0.0,121.680832,,0.0,0.0,,44.7356,,4451.8925,
1955,9503,,,167.574225,14.80941633,0.0,,7.605052,44.7356,0.0,
