id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
7617,浙江省,杭州市,余杭区,-1,74,2,1,-99,1,3,2,4,4,0,3,48000,2,-99,7,24000,2,-99,3,-99,1,1,-99,-99,1,1.5,3000,60,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,14.69039063,0,0,12.76378792,0,0,55.9195,0,0,187.2348527,270.6085312,270.6085312,Hangzhou,135.3042656,1
7619,浙江省,杭州市,江干区,-1,56,1,1,4,2,-99,-99,4,4,0,3,40000,1,53600,7,40000,3,1250,1.476,25,1,1,22.5,2,1,2.5,3333.333,450,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,15.210104,237.6946542,15.9547349,0,2.684136,4.026204,80.52408,0,83.87925,439.9731631,439.9731631,Hangzhou,439.9731631,1
7625,浙江省,宁波市,奉化市,-1,71,1,0,4,1,-99,2,4,4,0,2,10800,2,-99,7,5400,6,-99,1.533,93.75,0,-99,-99,-99,0,2.5,3333.333,-99,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,376.3766825,14.80941633,0,0,8.499764,0,0,0,399.6858628,399.6858628,Ningbo,199.8429314,1
7631,浙江省,杭州市,上城区,1,81,2,1,1,2,-99,2,4,4,0,5,200000,3,-99,7,66666.66667,2,-99,2.5,30,1,3,15,-99,1,1.167,3355.556,200,-99,3,-99,-99,-99,1,2.25,-99,-99,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35.64868125,58.268119,331.695,31.90946979,0,4.270933333,4.026204,0,0,55.9195,521.7379074,521.7379074,Hangzhou,173.9126358,1
7644,浙江省,杭州市,上城区,-1,34,2,1,4,3,-99,2,4,4,2,4,72000,3,46200,7,24000,3,1250,1.143,20,1,2,52.5,3,1,2.5,2600,270,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,14.315392,146.657875,19.14568188,0,50.96,49.656516,0,0,284.5620605,565.2975254,565.2975254,Hangzhou,188.4325085,1
7646,浙江省,湖州市,吴兴区,-1,27,2,0,5,1,3,2,3,3,2,3,30000,1,25000,7,30000,1,-99,2,37.5,1,1,15,-99,1,-99,2666.667,390,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,36.90687,241.802015,0,0,0,53.68272,0,0,55.9195,388.311105,388.311105,Huzhou,388.311105,1
7651,浙江省,杭州市,江干区,1,44,1,1,3,3,-99,2,2,4,2,4,70000,3,35000,7,23333.33333,2,600,2,37.5,1,1,22.5,2,1,1.5,3000,450,1,3,-99,-99,-99,1,2.25,7,6.5,7000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,0,38.248938,254.6817,12.76378792,0,2.982373333,21.473088,44.7356,1655.6625,214.578,2245.125987,589.4634873,Hangzhou,748.3753291,1
7672,浙江省,杭州市,江干区,1,41,1,1,5,1,3,2,2,4,2,5,200000,3,100000,7,66666.66667,0,-99,-99,-99,1,1,52.5,2,1,2.5,3333.333,390,2,2,-99,-99,-99,1,2.25,11,7.5,-99,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,0,38.02526,0,15.9547349,0,15.65746,13.6890936,80.52408,2023.5875,218.4406615,2405.87879,382.29129,Hangzhou,801.9595967,1
7679,浙江省,宁波市,奉化市,-1,72,2,1,4,1,-99,2,2,5,0,7,800000,2,40000,7,400000,2,850,3,30,1,2,22.5,1,1,2.5,2666.667,180,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,18.00292969,0,288.919176,12.76378792,25.92421875,10.67733333,44.288244,0,0,421.20351,821.7791997,821.7791997,Ningbo,410.8895998,1
7689,浙江省,湖州市,吴兴区,1,78,1,1,1,2,-99,3,4,4,0,4,90000,2,50000,7,45000,3,1175,2.333,20,0,-99,-99,-99,0,1.5,3333.333,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,14.69039063,57.373407,120.547245,31.90946979,0,15.84385833,8.052408,107.36544,0,0,355.7822188,355.7822188,Huzhou,177.8911094,1
7690,浙江省,杭州市,江干区,-1,63,2,1,5,1,-99,-99,2,4,0,4,96000,2,85000,7,48000,5,1175,1.533,41.25,1,3,37.5,2,1,1,3333.333,110,1.333,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,4.758534375,121.680832,798.2581804,18.51177041,0,4.47356,23.9782816,176.70562,0,279.5429444,1427.909723,1427.909723,Hangzhou,713.9548616,1
7702,浙江省,杭州市,余杭区,-1,84,2,0,4,3,-99,3,2,4,0,3,40000,2,20000,7,20000,2,400,1.5,45,1,1,37.5,-99,1,4,3333.333,210,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,30.84982031,0,236.78746,0,0,26.84136,4.026204,67.1034,0,312.0580878,677.6663321,677.6663321,Hangzhou,338.8331661,1
7707,浙江省,杭州市,上城区,1,64,1,1,4,1,-99,2,2,4,0,4,70000,2,21000,7,35000,1,-99,2,52.5,1,1,37.5,2,1,2.5,3333.333,150,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,23.04375,14.762748,338.522821,15.9547349,46.0875,4.175322667,63.971908,87.23442,0,139.79875,733.5519546,733.5519546,Hangzhou,366.7759773,1
7709,浙江省,杭州市,上城区,1,55,2,1,1,1,-99,5,3,5,2,5,150000,2,64500,7,75000,4,850,1.81,61.875,1,3,22.5,-99,1,3.5,3333.333,480,2,2,-99,-99,-99,1,2.25,9,6.5,2000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,103.236,31.874115,578.44878,14.80941633,0,40.04,62.62984,0,662.265,214.578,1707.881151,1045.616151,Hangzhou,853.9405757,1
7710,浙江省,宁波市,奉化市,1,60,2,0,4,1,-99,3,1,5,2,4,75000,2,-99,7,37500,2,-99,2.5,52.5,1,0.857,37.5,1,1,2.5,-99,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,507.7842315,12.76378792,0,0,34.893768,0,0,297.5099252,852.9517126,852.9517126,Ningbo,426.4758563,1
7715,浙江省,杭州市,上城区,-1,60,1,1,5,3,3,2,2,4,2,4,80000,2,53000,7,40000,7,1116.667,2.357,37.5,1,1,37.5,1,1,4.5,3333.333,450,1,3,-99,-99,-99,1,2.75,9,7.5,10000,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,1,0.75,0,9,0,0,0,0,0,1,0,0,0,0,0,0,517.1613417,19.97293356,0,57.03789,13.6890936,44.7356,993.3975,357.63,2003.624359,1010.226859,Hangzhou,1001.812179,1
7730,浙江省,杭州市,上城区,-1,65,1,1,4,2,-99,2,4,4,0,5,200000,2,68000,0,100000,4,1175,1.607,73.125,1,2,22.5,-99,1,3.5,2600,150,3,0,2.5,25,360,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,33.16859766,0,0,12.76378792,455.5393586,0,0,0,0,0,501.4717442,501.4717442,Hangzhou,250.7358721,1
7736,浙江省,杭州市,上城区,1,29,2,1,5,4,-99,2,3,4,2,6,400000,4,45000,7,100000,5,-99,1.952,28.125,1,0.857,37.5,-99,1,2.5,3333.333,210,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,82.872699,464.373,12.76378792,0,37.37066667,12.7943816,0,0,139.79875,749.9732852,749.9732852,Hangzhou,187.4933213,1
7740,浙江省,杭州市,江干区,-1,32,3,0,5,4,-99,3,4,5,0,5,200000,4,26000,7,50000,4,-99,1.223,45,1,1,52.5,-99,1,2.5,-99,210,-99,3,-99,-99,-99,1,2.25,7,-99,-99,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,1,3.25,0,9,0,0,0,0,0,1,0,0,0,0,0,3.578848,309.582,0,0,20.384,29.07814,120.78612,4304.7225,312.0580878,5100.189696,795.4671958,Hangzhou,1275.047424,1
7743,浙江省,杭州市,江干区,-1,19,3,0,5,2,-99,2,1,4,0,6,250000,5,33300,7,50000,4,533.333,0.929,31.875,2,1,22.5,2,2,1.5,2644.444,230,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,6.689465074,26.84136,54.08858,0,0,1.342068,53.1458928,0,0,167.7585,309.8658659,309.8658659,Hangzhou,61.97317317,1
7746,浙江省,宁波市,奉化市,-1,51,3,0,4,1,-99,-99,2,4,2,4,75000,3,15420,7,25000,4,-99,1.616,22.5,1,3,37.5,1,1,3.5,3333.333,480,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,76.781775,98.865676,362.7030225,12.76378792,0,0,28.4518416,0,0,139.79875,719.364853,719.364853,Ningbo,239.7882843,1
7747,浙江省,杭州市,江干区,-1,21,1,0,4,2,2,2,3,4,2,5,200000,3,-99,7,66666.66667,4,712.5,2.75,33.75,0,-99,-99,-99,0,1.5,3333.333,210,1,3,-99,-99,-99,1,2.75,9,9.5,-99,1,1.25,0,9,0,0,0,0,0,0,0,0,0,0,1,1.25,0,9,0,0,0,0,0,0,0,0,0,0,1,1.25,0,9,0,0,0,0,0,0,0,0,0,0,0,121.680832,190.685495,19.14568188,0,0,44.7356,0,1655.6625,0,2031.910109,376.2476089,Hangzhou,677.3033696,1
7751,浙江省,杭州市,余杭区,1,51,2,1,6,4,2,3,2,4,2,7,-99,2,50000,7,4999999.5,3,600,1.033,27.5,1,1,360,-99,1,3.5,3400,150,-99,3,-99,-99,-99,1,2.25,-99,6.5,5000,1,1.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,0,0,0,0,0,0,1,0,0,0,0,0,21.473088,99.8907,0,0,16.77585,2.23678,0,0,312.0580878,452.4345058,452.4345058,Hangzhou,226.2172529,1
7753,浙江省,杭州市,上城区,-1,22,1,1,5,2,-99,0,4,3,2,4,100000,3,60000,7,33333.33333,5,1250,1.75,16.875,1,1,37.5,2,1,1.5,3366.667,405,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,36.683192,226.97675,14.80941633,0,6.71034,9.0365912,53.68272,0,139.79875,487.6977595,487.6977595,Hangzhou,162.5659198,1
7758,浙江省,宁波市,奉化市,-1,69,1,0,4,1,-99,2,3,4,0,0,0,1,6710,7,0,3,400,0.7,25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,55.070743,14.80941633,0,0,9.841832,0,0,0,79.72199133,79.72199133,Ningbo,79.72199133,1
7761,浙江省,宁波市,奉化市,-1,24,2,1,5,2,-99,3,4,4,2,4,100000,3,40000,7,33333.33333,4,925,1.964,26.25,1,1,37.5,2,1,2.5,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,7.157696,400.593466,31.90946979,0,26.69333333,11.1839,0,0,218.4406615,695.9785266,695.9785266,Ningbo,231.9928422,1
7762,浙江省,宁波市,奉化市,-1,70,3,0,4,1,-99,-99,4,4,1,1,5000,2,-99,7,2500,1,-99,3,37.5,1,2,22.5,1,1,2.5,-99,210,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,362.7030225,12.76378792,0,0.679466667,8.94712,0,0,421.20351,806.2969071,806.2969071,Ningbo,403.1484535,1
7765,浙江省,杭州市,余杭区,-1,59,4,1,4,2,5,2,4,5,2,4,80000,3,30000,7,26666.66667,3,400,2,17.5,0,-99,-99,-99,0,1,3333.333,127.5,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,33.29821875,0,158.501889,14.80941633,0,6.71034,28.183428,46.97238,0,0,288.4756721,288.4756721,Hangzhou,96.15855736,1
7774,浙江省,宁波市,奉化市,1,35,2,1,4,2,-99,2,4,4,2,5,130000,3,36500,7,43333.33333,2,850,2,45,1,3,22.5,1,1,1.5,3333.333,270,3,2,-99,-99,-99,1,2.25,7,6.5,6500,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,1,1.25,0,9,0,0,0,0,1,0,0,0,0,0,0,31.762276,308.34622,14.80941633,78.34875,37.37066667,72.8295568,120.78612,1655.6625,299.5102976,2619.425803,963.7633034,Ningbo,873.1419345,1
7776,浙江省,杭州市,上城区,-1,28,1,1,5,4,-99,2,3,4,2,3,50000,1,40000,7,50000,2,-99,1.5,30,1,2,22.5,-99,1,1.5,3333.333,450,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,28.630784,132.678,15.9547349,0,0,2.23678,0,0,83.87925,263.3795489,263.3795489,Hangzhou,263.3795489,1
7777,浙江省,杭州市,江干区,-1,67,3,0,4,2,5,-99,3,4,1,7,-99,3,50000,7,3333332.667,2,-99,2.5,37.5,1,1,22.5,1,1,3.167,-99,270,-99,2,-99,-99,-99,1,-99,-99,-99,9998,1,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,36.90687,507.7842315,12.66711781,0,0,1.342068,0,0,421.20351,979.9037973,979.9037973,Hangzhou,326.6345991,1
7789,浙江省,杭州市,余杭区,1,67,2,1,1,1,3,3,4,4,0,4,70000,2,-99,7,35000,2,-99,3,22.5,1,1,37.5,1,1,1.5,-99,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,217.6218135,31.90946979,0,0,11.1839,0,0,234.0435659,494.7587491,494.7587491,Hangzhou,247.3793746,1
7794,浙江省,杭州市,余杭区,-1,27,2,0,5,1,-99,2,4,4,2,5,150000,5,-99,7,30000,2,-99,3,30,1,1,37.5,1,1,1.5,-99,180,1,3,-99,-99,-99,1,2.25,6,-99,10000,1,0.75,0,6,0,0,0,0,0,0,1,0,0,0,1,0.75,0,6,0,0,0,0,0,0,1,0,0,0,1,0.75,0,6,0,0,0,0,0,0,1,0,0,0,0,22.144122,97.461,15.9547349,0,0,68.445468,0,662.265,312.0580878,1178.328413,516.0634127,Hangzhou,235.6656825,1
7804,浙江省,杭州市,上城区,1,58,2,1,1,4,-99,2,4,4,2,6,250000,3,60000,7,83333.33333,5,1175,0.544,54.375,1,0.1,37.5,1,1,2.5,3333.333,480,1.5,3,-99,-99,-99,1,-99,9,7.5,-99,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,152.08875,8.94712,202.067775,37.02354082,0,11.23049958,13.6890936,0,2317.9275,357.63,3100.604279,782.676779,Hangzhou,1033.53476,1
7806,浙江省,杭州市,余杭区,-1,27,0,0,4,2,-99,1,2,4,2,3,30000,4,50000,7,7500,2,600,2.5,15,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,158.501889,0,0,0,4.026204,60.39306,0,0,222.921153,222.921153,Hangzhou,55.73028825,1
7807,浙江省,宁波市,奉化市,-1,39,3,0,5,3,-99,1,4,5,2,4,100000,3,46000,7,33333.33333,5,850,1.428,33.75,1,2,37.5,-99,1,2.167,3355.556,210,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,5.368272,395.975125,31.90946979,0,34.944,16.999528,0,0,266.7769317,751.9733265,751.9733265,Ningbo,250.6577755,1
7810,浙江省,杭州市,余杭区,-1,36,2,0,4,4,-99,2,4,4,2,4,100000,6,44500,7,16666.66667,7,1250,1.607,26.25,0,-99,-99,-99,0,2.5,3333.333,150,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,0,0,1,17.13878906,15.210104,425.61246,31.90946979,0,4.671333333,33.5517,0,0,0,528.0938562,528.0938562,Hangzhou,88.0156427,1
7814,浙江省,宁波市,奉化市,-1,56,3,0,4,1,2,3,4,4,0,3,30000,2,-99,7,15000,4,-99,1.357,30,0,-99,-99,-99,0,2.5,-99,450,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,241.802015,12.76378792,0,1.668333333,24.60458,0,0,0,280.8387163,280.8387163,Ningbo,140.4193581,1
7819,浙江省,杭州市,江干区,1,62,3,1,4,1,-99,3,4,3,0,3,50000,2,65000,7,25000,2,1250,1.05,37.5,1,1,37.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,72.81184896,15.9547349,0,7.157696,7.605052,93.94476,0,312.0580878,509.5321797,509.5321797,Hangzhou,254.7660898,1
7832,浙江省,杭州市,江干区,-1,81,2,1,1,1,-99,2,4,5,0,7,-99,2,8000,7,4999999,1,-99,1,22.5,1,-99,-99,-99,1,1,2666.667,90,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,4.320703125,0,0,14.80941633,0,0,5.815628,0,0,0,24.94574745,24.94574745,Hangzhou,12.47287373,1
7842,浙江省,杭州市,余杭区,-1,41,2,0,4,1,2,2,0,3,0,3,50000,3,-99,7,16666.66667,2,-99,3,30,1,1,22.5,1,1,2.5,3400,150,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,217.6218135,18.51177041,0,0,24.60458,0,0,421.20351,681.9416739,681.9416739,Hangzhou,227.3138913,1
7847,浙江省,宁波市,奉化市,1,81,2,0,4,2,5,3,5,5,0,2,20000,2,-99,7,10000,1,-99,3,22.5,1,1,37.5,1,1,1.5,-99,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,217.6218135,31.90946979,0,0,20.13102,44.7356,0,234.0435659,548.4414691,548.4414691,Ningbo,274.2207346,1
7852,浙江省,杭州市,余杭区,1,81,4,0,4,3,3,2,4,4,1,4,100000,4,250000,7,25000,2,600,0.857,63.75,0,-99,-99,-99,0,4.5,3333.333,270,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,66.432366,204.625512,15.9547349,0,4.47356,0,80.52408,0,0,372.0102529,372.0102529,Hangzhou,93.00256322,1
7865,浙江省,杭州市,余杭区,-1,21,3,0,5,3,-99,2,4,3,2,3,50000,2,20000,7,25000,2,400,0.857,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,88.056605,0,0,0,4.920916,44.7356,0,0,137.713121,137.713121,Hangzhou,68.8565605,1
7867,浙江省,宁波市,奉化市,1,48,3,0,4,3,-99,-99,4,5,2,5,160000,6,31500,7,26666.66667,2,-99,2,37.5,2,1,22.5,1,2,2.5,3333.333,165,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,73.45195313,30.867564,241.802015,14.80941633,0,6.794666667,111.6600576,0,0,468.0871317,947.4728044,947.4728044,Ningbo,157.9121341,1
7876,浙江省,宁波市,奉化市,-1,46,3,0,4,1,3,2,4,3,2,2,23000,2,20300,7,11500,2,150,2.5,63.75,1,1,37.5,1,1,2.5,3666.667,150,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,53.64873047,15.210104,887.263104,28.71852282,31.3395,0,8.8576488,0,0,234.0435659,1259.081176,1259.081176,Ningbo,629.540588,1
7880,浙江省,宁波市,奉化市,1,60,3,1,4,1,-99,0,4,4,2,7,-99,2,50000,7,4999999.5,2,-99,2.5,30,1,0.429,22.5,1,1,-99,3000,-99,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,241.802015,0,0,0,13.42068,0,0,421.20351,676.426205,676.426205,Ningbo,338.2131025,1
7901,浙江省,杭州市,余杭区,1,22,2,1,5,4,-99,2,4,5,2,4,100000,1,50000,7,100000,2,600,0.478,52.5,1,1,37.5,2,1,2.5,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,36.90687,105.1511825,3.626076113,0,11.1839,4.920916,120.78612,0,357.63,640.2050646,640.2050646,Hangzhou,640.2050646,1
7903,浙江省,杭州市,江干区,-1,51,2,1,4,5,2,5,1,3,2,4,100000,3,134600,7,33333.33333,4,1050,2.107,45,1,3,22.5,2,1,2,3355.556,300,2,3,-99,-99,-99,1,2.25,7,9.5,-99,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,1,1.75,1,9,0,0,0,0,0,1,0,0,0,0,0,121.680832,664.0800075,18.51177041,0,11.1839,4.5630312,67.1034,2317.9275,279.5429444,3484.593386,1166.665886,Hangzhou,1161.531129,1
