Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
74,537,北京市,北京市,顺义区,1,21,1,0,5,1,3,3,3,5,2,2,13000,3,42500,1,4333.333333,2,850,2.5,37.5,0,-99,-99,-99,0,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,543,北京市,北京市,西城区,1,34,2,1,5,4,-99,2,2,4,2,6,300000,2,74000,7,150000,5,533.333,0.473,35.625,1,1,52.5,2,1,4,3000,270,2,0,3.5,80,0,1,2.5,11,7.5,20000,1,1.75,0,11,0,0,1,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,551,北京市,北京市,房山区,-1,59,2,1,1,1,5,-99,4,5,0,7,-99,2,37000,7,4999999,3,-99,3,35,0,-99,-99,-99,0,1,3000,60,-99,0,3.5,40,1800,1,2.75,9,-99,-99,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0
77,553,北京市,北京市,朝阳区,-1,53,1,1,5,2,-99,-99,1,2,0,3,36000,3,21200,7,12000,3,1375,2.667,20,1,1,22.5,-99,1,2.5,3333.333,330,-99,0,4.5,25,1206,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
78,563,北京市,北京市,西城区,-1,51,2,1,5,4,-99,3,4,5,2,5,200000,3,60000,7,66666.66667,6,316.667,1.357,28.125,1,1,15,1,1,2.5,2600,480,1,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,566,北京市,北京市,昌平区,-1,63,1,1,4,6,-99,-99,4,5,0,4,79200,2,26000,7,39600,4,233.333,1.678,31.875,0,-99,-99,-99,0,1.5,3333.333,270,3,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
80,572,北京市,北京市,大兴区,-1,28,3,1,5,2,5,5,2,5,2,4,100000,3,50000,7,33333.33333,7,1333.333,1.75,24.375,1,3,22.5,2,1,1.5,2666.667,187.5,2,2,-99,-99,-99,1,2.25,9,8.5,10000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,577,北京市,北京市,朝阳区,-1,60,3,1,4,2,5,2,4,5,0,4,70000,2,40000,7,35000,4,1050,1.75,24.375,1,1,22.5,1,1,1,2666.667,100,1,0,4.5,105,0,1,2.75,9,7.5,1000,1,0.5,0,9,0,0,1,0,0,1,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
82,581,北京市,北京市,顺义区,-1,56,3,1,4,2,2,-99,2,4,0,1,10000,2,39000,7,5000,4,-99,1.508,33.75,0,-99,-99,-99,0,1,3333.333,60,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
83,584,北京市,北京市,西城区,-1,38,1,1,5,0,2,-99,1,5,2,4,60000,3,-99,7,20000,3,-99,0.81,35,1,1,37.5,-99,1,3.5,2666.667,210,-99,0,3.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,585,北京市,北京市,大兴区,1,32,2,1,6,5,2,1,3,4,2,7,500000,3,150000,7,166666.6667,6,1416.667,1.857,31.875,1,3,22.5,2,1,1.5,2844.444,170,2.333,2,-99,-99,-99,1,2.25,9,7.5,15000,1,2.25,1,9,0,0,1,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0
85,587,北京市,北京市,西城区,-1,32,2,0,5,1,2,2,2,4,0,6,400000,3,160000,5,133333.3333,6,1200,1.714,50.625,2,3,18.75,1,2,2.5,2666.667,345,1,0,5.5,80,3000,1,2.75,11,6,4000,1,0.75,1,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,589,北京市,北京市,朝阳区,-1,29,2,1,6,1,-99,-99,2,2,2,4,86000,1,82500,7,86000,1,-99,0.429,180,1,1,90,2,1,2.5,4000,120,-99,0,4.5,60,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,595,北京市,北京市,西城区,-1,24,2,0,5,4,-99,2,4,5,2,4,100000,2,60000,5,50000,3,500,1.095,42.5,1,0.857,52.5,-99,1,1,2666.667,75,1,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,600,北京市,北京市,丰台区,-1,65,1,1,4,4,-99,2,2,4,0,4,80000,2,-99,6,40000,4,833.333,2.25,26.25,0,-99,-99,-99,0,2.5,3400,150,1,0,5.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0
89,608,北京市,北京市,大兴区,1,26,1,0,5,6,-99,-99,3,2,2,4,80000,1,47000,6,80000,6,550,1.857,26.25,2,0.857,37.5,-99,2,2.5,2666.667,150,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90,613,北京市,北京市,西城区,-1,75,2,1,1,1,5,-99,4,5,0,6,400000,1,46360,7,400000,3,375,1.286,30,1,0.429,37.5,1,1,3.5,2666.667,60,1,0,4.5,60,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
91,615,北京市,北京市,昌平区,-1,80,2,1,4,1,2,2,4,4,0,3,42000,1,32400,7,42000,3,600,2.333,20,1,0.857,22.5,3,1,3.5,3333.333,90,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Beijing,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
92,623,北京市,北京市,丰台区,1,76,3,1,4,1,-99,3,4,4,0,4,100000,4,95000,7,25000,3,725,1.176,25,1,0.429,52.5,1,1,1,2888.889,60,1.5,2,-99,-99,-99,1,2.25,9,6.5,0,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
93,629,北京市,北京市,大兴区,1,41,2,0,6,1,5,2,1,2,2,0,0,3,100000,7,0,3,825,3,30,1,1,37.5,2,1,-99,-99,-99,-99,0,2.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,638,北京市,北京市,海淀区,1,35,2,1,5,2,-99,2,4,4,2,5,200000,3,110000,7,66666.66667,6,850,0.882,22.5,1,3,15,-99,1,1,3333.333,60,-99,0,3.5,80,2000,1,2.25,9,6.5,10000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
95,641,北京市,北京市,丰台区,-1,64,1,1,4,1,-99,-99,4,5,0,3,50000,2,16900,7,25000,1,-99,3,37.5,1,1,22.5,-99,1,1.5,3333.333,90,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0
96,642,北京市,北京市,大兴区,-1,44,3,1,5,6,3,5,3,5,2,7,-99,2,132000,7,4999998.5,6,1116.667,1.429,35.625,1,-99,22.5,1,1,1,2666.667,60,1,2,-99,-99,-99,1,0.5,7,8.5,-99,1,4,0,9,0,0,1,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,0
97,644,北京市,北京市,东城区,-1,62,1,1,4,3,-99,2,3,3,0,3,30000,1,31400,7,30000,6,400,1.096,67.5,0,-99,-99,-99,0,2.5,2600,330,4,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98,649,北京市,北京市,西城区,1,53,2,1,5,1,5,-99,3,4,2,5,140000,1,49760,7,140000,5,1375,2.107,35.625,1,1,90,2,1,1,3333.333,60,1,0,4.5,60,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,655,北京市,北京市,东城区,-1,32,2,1,5,4,3,2,2,4,2,4,100000,2,33200,7,50000,10,383.333,1.357,22.5,1,2,15,-99,1,1.875,2650,75,-99,2,-99,-99,-99,1,1.25,7,6,2000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100,660,北京市,北京市,朝阳区,-1,29,2,0,4,1,-99,3,5,5,2,6,250000,4,50000,7,62500,8,600,2.107,26.25,1,1,22.5,-99,1,1.5,3333.333,270,-99,0,3.5,60,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
101,667,北京市,北京市,西城区,1,74,1,1,5,1,5,2,4,5,0,4,60000,2,-99,5,30000,2,-99,1.714,37.5,1,0.857,52.5,-99,1,-99,-99,-99,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
102,669,北京市,北京市,海淀区,1,51,2,1,3,1,-99,5,3,5,2,4,60000,2,65000,7,30000,4,1050,1.275,31.875,0,-99,-99,-99,0,1,2666.667,150,1,0,4.5,60,1521,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,681,北京市,北京市,东城区,1,21,0,1,5,6,3,2,3,5,2,3,44000,1,56000,5,44000,1,150,1,15,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104,682,北京市,北京市,朝阳区,1,42,2,1,5,3,1,2,2,4,2,5,200000,2,-99,7,100000,4,400,0.487,41.25,1,3,37.5,2,1,2.5,3400,150,4,0,3.5,80,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
105,688,北京市,北京市,海淀区,1,73,2,1,1,5,5,2,4,5,0,4,70000,2,46200,7,35000,8,-99,2,26.25,1,0.429,15,2,1,2.167,2600,60,1,0,3.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
106,692,北京市,北京市,西城区,-1,53,2,1,5,3,2,5,1,2,2,4,75000,2,32682,7,37500,6,725,1.714,20.625,1,1,37.5,2,1,1.5,2666.667,90,-99,0,4.5,80,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,0
107,696,北京市,北京市,朝阳区,-1,34,1,0,5,1,-99,3,1,3,2,5,200000,2,72700,6,100000,5,1116.667,1.964,24.375,1,2,22.5,2,1,1.5,3333.333,330,2,0,5.5,40,1460,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,698,北京市,北京市,大兴区,1,43,2,1,5,4,-99,2,3,4,2,5,150000,3,500000,7,50000,3,625,1.333,30,1,1,52.5,-99,1,1,2888.889,210,-99,2,-99,-99,-99,1,2.25,11,6.5,8000,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
109,750,北京市,北京市,西城区,-1,67,1,1,4,5,5,-99,4,4,0,3,40000,1,28000,7,40000,1,-99,3,90,1,0.429,90,2,1,1.5,2666.667,150,1,0,4.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
110,758,北京市,北京市,朝阳区,-1,61,2,1,4,2,3,3,4,3,0,6,400000,2,78000,7,200000,2,600,1.428,37.5,1,2,52.5,1,1,2,2600,90,1,0,3.5,105,-99,1,2.25,11,6.5,-99,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
111,766,北京市,北京市,房山区,1,75,2,1,4,3,-99,5,1,2,0,3,40000,1,75000,7,40000,1,-99,3,90,1,1,90,1,1,2.5,2911.111,100,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
112,769,北京市,北京市,丰台区,-1,34,0,1,5,1,2,2,4,3,2,4,90000,2,50000,7,45000,3,1133.333,0.905,30,1,1,90,-99,1,-99,-99,-99,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,772,北京市,北京市,东城区,-1,41,1,1,4,3,2,5,4,5,2,7,800000,4,146000,7,200000,4,983.333,1.715,20.625,1,0.429,22.5,1,1,3.5,2666.667,350,1,0,3.5,40,1300,1,2.25,9,9.5,7200,1,2.75,1,9,0,0,1,0,0,1,0,0,0,0,Beijing,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
114,777,北京市,北京市,朝阳区,-1,28,2,0,5,4,-99,2,2,4,2,5,200000,2,89000,7,100000,3,925,2,25,1,2,22.5,2,1,1.5,2666.667,90,1,0,3.5,60,2000,1,1.25,7,6.5,7200,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115,778,北京市,北京市,东城区,1,59,0,1,4,1,-99,2,3,4,0,4,60000,2,60000,7,30000,2,150,1.928,26.25,1,1,22.5,-99,1,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
116,790,北京市,北京市,朝阳区,1,63,0,0,4,1,-99,3,4,4,2,3,33600,2,58000,7,16800,1,1500,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
117,793,北京市,北京市,东城区,-1,55,0,1,4,1,3,2,4,4,0,1,6000,1,4000,7,6000,2,150,1.714,22.5,1,0.429,37.5,2,1,1.5,2666.667,90,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,1,1,1,1,0
118,796,北京市,北京市,海淀区,1,88,2,1,4,1,5,2,4,4,0,5,150000,3,60000,7,50000,7,-99,3,37.5,1,0.429,37.5,3,1,3,3333.333,240,3,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
119,801,北京市,北京市,东城区,1,83,2,1,1,1,-99,3,2,4,0,5,140000,2,-99,7,70000,4,-99,2.464,48.75,1,3,52.5,1,1,1.5,-99,90,-99,0,5.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
120,802,北京市,北京市,东城区,1,56,2,1,5,2,-99,3,2,3,0,3,40000,2,50000,7,20000,1,-99,2,52.5,1,1,37.5,2,1,1.5,2666.667,210,1,0,2.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
121,803,北京市,北京市,丰台区,-1,22,2,0,5,2,-99,2,3,5,2,4,100000,2,44100,7,50000,1,-99,2,22.5,1,3,37.5,1,1,2.5,3333.333,150,-99,0,2.5,60,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
122,804,北京市,北京市,东城区,-1,21,1,1,5,6,2,-99,2,4,2,6,400000,2,171000,7,200000,5,1200,0.33,20.625,1,1,22.5,1,1,2.5,2666.667,330,1,0,-99,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,822,北京市,北京市,朝阳区,-1,51,0,0,5,1,-99,1,2,4,2,7,-99,2,15000,7,4999999.5,1,1250,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0
124,823,北京市,北京市,海淀区,-1,65,2,1,4,2,5,-99,4,5,0,5,120000,3,44000,7,40000,5,616.667,1.464,26.25,1,3,15,3,1,2.5,3333.333,210,3,0,5.5,60,-99,1,2.25,-99,-99,4000,1,1.75,0,0,0,0,1,0,0,1,0,0,0,0,Beijing,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,0
125,826,北京市,北京市,丰台区,-1,40,0,0,5,1,2,5,2,3,2,7,-99,2,27000,7,4999999.5,1,1250,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
126,828,北京市,北京市,大兴区,1,69,3,1,4,1,-99,5,4,4,2,2,20000,4,80000,7,5000,2,400,1.214,52.5,1,2,37.5,2,1,3.5,2650,210,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0
127,849,北京市,北京市,昌平区,-1,35,2,1,6,3,-99,-99,2,4,2,5,200000,3,63000,7,66666.66667,3,925,1,27.5,1,1,37.5,2,1,1,3400,60,1,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128,851,北京市,北京市,顺义区,1,19,2,1,5,1,-99,2,2,5,0,4,100000,5,35600,7,20000,7,1033.333,1.75,24.375,1,3,22.5,2,1,3.5,2650,240,2,0,4.5,105,1500,1,2.25,9,6.5,5000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,0
129,852,北京市,北京市,房山区,-1,66,2,1,4,2,-99,2,4,4,0,4,70000,4,50000,5,17500,5,766.667,1.132,37.5,1,1,37.5,1,1,1.5,3000,75,5,0,3.5,80,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130,854,北京市,北京市,西城区,-1,57,1,1,4,2,-99,2,2,4,0,4,57000,2,26800,0,28500,1,-99,3,37.5,1,0.429,22.5,-99,1,1,2666.667,60,1,0,4.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0
131,859,北京市,北京市,大兴区,1,64,3,1,4,1,2,2,1,4,0,3,40000,6,-99,7,6666.666667,1,-99,2,37.5,0,-99,-99,-99,0,2,-99,150,-99,2,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,0
132,880,北京市,北京市,东城区,-1,43,1,1,6,1,-99,2,2,4,2,5,200000,3,200000,7,66666.66667,6,1250,0.882,33.75,1,1,37.5,3,1,2.5,2666.667,150,2,2,-99,-99,-99,1,2.25,11,11,10000,1,1.25,1,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
133,898,北京市,北京市,东城区,1,20,1,1,5,1,-99,2,4,4,0,4,70000,2,30000,7,35000,5,233.333,1.107,24.375,1,1,37.5,-99,1,1.5,2666.667,240,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,907,北京市,北京市,昌平区,1,79,2,1,4,3,-99,-99,4,4,0,4,90000,3,16500,7,30000,3,375,1,27.5,1,1,22.5,1,1,1,3400,90,3,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
135,909,北京市,北京市,东城区,1,83,2,1,4,1,-99,-99,3,5,0,3,46000,1,-99,7,46000,2,-99,3,37.5,1,0.857,-99,1,1,-99,2600,-99,1,0,3.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
136,917,北京市,北京市,房山区,-1,34,2,1,5,2,-99,3,4,4,2,4,80000,3,210000,7,26666.66667,1,-99,3,22.5,1,1,22.5,-99,1,2,4000,150,1,0,3.5,80,1900,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
137,918,北京市,北京市,西城区,1,29,0,0,5,6,5,1,3,5,2,5,200000,9,99250,6,22222.22222,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,0
138,926,北京市,北京市,昌平区,1,78,2,1,4,1,-99,2,2,4,2,4,80000,2,1900,7,40000,1,-99,3,15,1,0.429,22.5,2,1,1.5,3000,60,2.5,0,2.5,80,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Beijing,0,7,0,0,0,0,0,0,0,0,1,0,3,1,0,0
139,933,北京市,北京市,西城区,-1,51,1,1,5,1,2,-99,4,4,0,4,60000,1,45000,7,60000,6,750,1.857,26.25,1,1,37.5,2,1,1.25,3333.333,75,1,1,5.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,936,北京市,北京市,西城区,-1,54,2,1,4,1,5,5,2,4,2,4,80000,3,-99,7,26666.66667,1,-99,3,52.5,1,2,22.5,1,1,2.5,2666.667,210,1,0,4.5,60,1,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
141,948,北京市,北京市,顺义区,1,24,0,0,5,2,3,3,3,4,2,3,40000,1,30000,7,40000,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,2.25,7,8.5,4500,1,0.5,1,9,0,0,0,0,0,0,0,0,0,0,Beijing,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
142,958,北京市,北京市,房山区,-1,28,3,1,5,1,-99,3,4,4,2,3,50000,5,30000,7,10000,2,-99,1.5,52.5,1,1,22.5,-99,1,1.5,3333.333,210,-99,0,4.5,120,2400,1,2.25,7,6.5,5000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,Beijing,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
143,962,北京市,北京市,海淀区,-1,62,1,1,4,3,-99,-99,2,5,0,5,130000,3,245400,7,43333.33333,4,666.667,1.239,26.25,1,2,22.5,3,1,1.25,3333.333,195,2,0,4.5,40,-99,1,2.25,11,6.5,8000,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0
144,975,北京市,北京市,西城区,-1,87,2,1,4,1,-99,3,5,4,0,3,36000,1,-99,7,36000,1,-99,3,52.5,0,-99,-99,-99,0,1,-99,60,1,0,4.5,60,1,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Beijing,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0
145,976,北京市,北京市,东城区,1,36,2,1,5,6,-99,-99,2,4,2,7,1000000,2,170000,6,500000,7,850,0.437,37.5,1,0.857,15,-99,1,3.5,3333.333,150,-99,0,3.5,60,-99,1,2.5,11,7.5,-99,1,0.75,1,11,0,0,0,0,0,1,0,0,0,0,Beijing,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146,980,北京市,北京市,昌平区,-1,46,2,1,5,2,-99,-99,2,4,2,4,80000,3,63000,7,26666.66667,4,1212.5,1.132,26.25,1,0.429,52.5,-99,1,1.5,3000,150,-99,0,4.5,80,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,982,北京市,北京市,顺义区,1,65,3,1,4,1,-99,-99,3,4,0,3,46000,3,8000,7,15333.33333,5,1500,0.89,33.75,1,0.429,37.5,-99,1,2.125,2850,127.5,-99,0,4.5,120,2265,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Beijing,0,8,0,0,0,0,0,0,0,0,0,0,3,1,0,0
