id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
9218,江西省,上饶市,信州区,-1,38,2,1,4,1,-99,2,4,4,2,6,400000,4,30000,7,100000,4,983.333,1.75,22.5,1,0.429,15,3,1,3.5,3333.333,350,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,145.3807355,29.71772507,0,16.77585,20.13102,87.23442,0,280.80234,580.0420906,580.0420906,Shangrao,145.0105226,1
9219,江西省,鹰潭市,余江县,1,56,3,0,4,1,-99,1,1,4,0,2,25000,2,-99,7,12500,3,850,1.367,27.5,0,-99,-99,-99,0,3,3400,240,4,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,195.4056878,19.14568188,0,0,1.9683664,40.26204,0,0,256.781776,256.781776,Yingtan,128.390888,1
9222,江西省,鹰潭市,余江县,1,28,3,0,5,1,-99,-99,4,4,2,4,100000,5,-99,7,20000,1,-99,3,52.5,0,-99,-99,-99,0,1,3333.333,150,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.30725,22.144122,507.7842315,14.85886253,0,0,13.6890936,238.21707,0,0,796.6933796,797.0006296,Yingtan,159.3386759,1
9227,江西省,鹰潭市,余江县,1,51,3,1,4,3,-99,2,3,4,2,5,140000,3,50000,7,46666.66667,4,1116.667,1.715,26.25,1,1,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,435.006936,19.14568188,0,6.337543333,2.9525496,74.93213,0,218.4406615,756.8155023,756.8155023,Yingtan,252.2718341,1
9229,江西省,鹰潭市,余江县,1,25,2,0,5,2,2,3,4,4,2,4,80000,3,70000,7,26666.66667,3,1050,0.857,17.5,1,0.857,37.5,2,1,2.5,2666.667,330,3,2,-99,-99,-99,1,2.25,11,6.5,40000,1,0.75,1,11,0,0,0,0,1,0,0,0,0,0,0,16.104816,54.69794633,14.80941633,0,0,4.920916,17.89424,1214.1525,208.2569476,1530.836782,316.6842823,Yingtan,510.2789274,1
9230,江西省,上饶市,信州区,1,42,0,1,6,1,3,3,5,1,2,2,14000,4,7000,7,3500,2,1250,2,56.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,288.065505,12.76378792,0,0,10.736544,0,0,0,311.5658369,311.5658369,Shangrao,77.89145923,1
9231,江西省,上饶市,信州区,-1,46,3,1,4,1,3,2,3,2,2,4,100000,4,20000,7,25000,3,725,2.667,85,1,1,90,2,1,2.5,3000,120,2.5,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.530909926,36.90687,1696.985063,15.9547349,0,40.26204,46.525024,197.95503,0,858.312,2892.900761,2893.431671,Shangrao,723.2251903,1
9233,江西省,赣州市,兴国县,-1,40,3,0,5,0,-99,3,4,4,2,7,-99,13,-99,7,769230.6923,5,466.667,1.632,73.125,0,-99,-99,-99,0,-99,3333.333,390,1.5,3,-99,-99,-99,1,2.25,6,6.5,-99,1,3.25,0,6,0,0,1,0,1,0,0,0,0,0,0,114.746814,187.9124975,14.80941633,0,20.13102,28.183428,0,2869.815,0,3235.598176,365.7831758,Ganzhou,248.8921674,1
9234,江西省,上饶市,信州区,-1,22,3,0,6,1,-99,3,4,4,0,2,20000,5,-99,7,4000,1,-99,1,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,71.786715,0,0,0,13.6890936,171.11367,0,0,256.5894786,256.5894786,Shangrao,51.31789572,1
9235,江西省,宜春市,丰城市,1,54,2,0,4,1,-99,2,3,4,0,0,0,3,40000,7,0,1,-99,3,37.5,1,1,22.5,3,1,2.5,2666.667,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,167.574225,31.90946979,0,0,11.1839,40.26204,0,164.3096,415.2392348,415.2392348,Yichun,138.4130783,1
9237,江西省,宜春市,丰城市,-1,48,2,0,4,1,-99,-99,3,5,1,4,60000,4,20000,7,15000,5,400,1.607,20.625,1,3,37.5,2,1,2.5,2666.667,270,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,5.368272,226.7245283,14.80941633,52.386125,0,4.920916,40.26204,0,279.5429444,624.0142421,624.0142421,Yichun,156.0035605,1
9240,江西省,赣州市,会昌县,-1,79,2,0,4,1,-99,2,3,4,0,3,50000,5,10000,7,10000,2,1050,1.5,30,1,1,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1034,11.44363989,0,0.559195,38.02526,87.23442,0,312.0580878,516.4240027,516.4240027,Ganzhou,103.2848005,1
9245,江西省,赣州市,会昌县,-1,24,3,1,5,4,3,2,2,3,2,3,50000,4,34000,7,12500,4,1066.667,1.715,26.25,1,3,52.5,2,1,2,4000,150,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1.088817188,64.419264,191.7439797,14.80941633,0,33.2721025,80.971436,0,0,982.80819,1368.024389,1369.113206,Ganzhou,342.0060971,1
9250,江西省,上饶市,信州区,-1,66,3,1,4,1,-99,3,2,5,0,4,70000,2,40000,7,35000,3,600,2.667,47.5,1,1,37.5,-99,1,2.5,3366.667,270,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,611.7945015,12.76378792,0,6.337543333,15.210104,111.839,0,140.4261395,898.3710763,898.3710763,Shangrao,449.1855381,1
9252,江西省,上饶市,信州区,1,55,3,0,4,1,-99,-99,2,4,2,3,30000,6,20000,7,5000,3,725,1.022,50,1,1,90,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,69.899375,370.3165299,12.76378792,0,0.782873,120.78612,231.50673,0,163.8304961,969.8859119,969.8859119,Shangrao,161.647652,1
9253,江西省,赣州市,兴国县,1,75,2,1,1,1,5,2,4,5,0,4,84000,6,-99,7,14000,5,1150,2.357,46.875,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,274.8443425,0,0,0,13.42068,33.5517,0,0,321.8167225,321.8167225,Ganzhou,53.63612042,1
9261,江西省,赣州市,兴国县,-1,18,3,1,5,2,-99,3,4,4,0,7,-99,3,32000,7,3333332.667,2,-99,2.5,45,1,1,90,-99,1,3.5,3333.333,390,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.104816,507.7842315,14.80941633,0,11.1839,29.07814,60.39306,0,312.0580878,951.4116516,951.4116516,Ganzhou,317.1372172,1
9264,江西省,鹰潭市,余江县,1,54,3,0,4,6,-99,-99,4,4,0,0,0,4,20000,7,0,4,1333.333,1.55,26.25,1,1,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,429.4569256,19.14568188,0,0,1.9683664,74.93213,0,312.0580878,837.5611917,837.5611917,Yingtan,209.3902979,1
9273,江西省,鹰潭市,余江县,1,79,1,0,-99,1,5,-99,5,1,0,1,4000,2,4800,7,2000,2,850,1.5,71.25,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,200.603585,0,0,0,4.47356,0,0,0,205.077145,205.077145,Yingtan,102.5385725,1
9274,江西省,上饶市,信州区,-1,27,2,0,4,2,2,2,4,4,0,3,50000,4,35000,7,12500,3,725,2,20,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,98.865676,247.2591485,12.76378792,0,23.48619,34.893768,0,0,0,417.2685704,417.2685704,Shangrao,104.3171426,1
9277,江西省,上饶市,信州区,-1,65,3,1,5,1,-99,3,4,4,0,4,90000,2,17100,7,45000,3,850,1.367,27.5,1,2,22.5,-99,1,1,3333.333,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.228517188,28.630784,270.32096,0,0,0,29.525496,0,0,355.7025756,684.1798156,684.4083328,Shangrao,342.0899078,1
9280,江西省,上饶市,信州区,-1,50,2,1,4,1,-99,2,4,3,0,3,50000,3,50000,7,16666.66667,3,1500,1.81,25,1,1,37.5,-99,1,1,3333.333,150,-99,3,-99,-99,-99,1,-99,9,6.5,50000,1,4,2,9,0,0,0,1,0,0,1,0,0,0,0.326453125,35.452963,147.78855,31.90946979,0,0,18.1626536,0,5245.56,357.63,5836.503636,591.2700895,Shangrao,1945.501212,1
9281,江西省,鹰潭市,余江县,-1,39,2,1,5,1,2,-99,2,4,0,7,-99,5,20000,7,1999999.6,3,1050,2.143,22.5,1,0.857,37.5,2,1,1.5,2666.667,150,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.338878676,68.445468,265.992181,18.51177041,0,15.84385833,4.920916,304.20208,0,208.2569476,886.1732214,886.5121001,Yingtan,177.2346443,1
9291,江西省,鹰潭市,余江县,-1,65,3,0,4,2,-99,2,4,4,2,3,40000,5,-99,7,8000,4,1333.333,1.75,18.75,0,-99,-99,-99,0,2.5,-99,150,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,12.30229,169.0459225,3.454668493,0,0,118.101984,0,0,0,302.904865,302.904865,Yingtan,60.580973,1
9297,江西省,宜春市,丰城市,1,55,2,0,4,1,-99,2,4,4,1,2,20000,2,25000,7,10000,3,500,2.143,22.5,0,-99,-99,-99,0,2.5,2666.667,150,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.600097656,0,249.6077675,0,0,0,4.5630312,60.39306,0,0,314.5638587,315.1639564,Yichun,157.2819294,1
9302,江西省,上饶市,信州区,1,34,4,0,5,6,-99,2,4,4,2,5,200000,6,60000,7,33333.33333,1,-99,3,22.5,1,3,15,1,1,2.5,2666.667,480,1,3,-99,-99,-99,1,2.25,11,6.5,6000,1,0.75,0,11,0,0,0,0,1,0,0,0,0,0,1.34421875,5.368272,217.6218135,15.9547349,0,16.77585,16.104816,247.16419,1214.1525,299.5102976,2032.652474,819.8441927,Shangrao,338.7754123,1
9309,江西省,宜春市,丰城市,1,39,2,1,4,1,3,5,5,2,0,3,50000,6,60000,7,8333.333333,2,400,1.5,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,250.59944,0,0,0,24.60458,67.1034,0,0,342.30742,342.30742,Yichun,57.05123667,1
9319,江西省,宜春市,丰城市,-1,26,2,0,4,3,-99,-99,4,4,0,2,20000,5,20000,7,4000,5,300,1.357,18.75,0,-99,-99,-99,0,2.5,2666.667,210,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,159.843957,0,33.183,0,8.8576488,53.68272,0,0,255.5673258,255.5673258,Yichun,51.11346516,1
9324,江西省,赣州市,兴国县,-1,46,3,0,4,3,-99,3,4,4,0,1,10000,3,-99,7,3333.333333,1,-99,3,22.5,1,1,22.5,1,1,2.167,-99,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,12.749646,217.6218135,12.76378792,0,23.7657875,16.104816,26.84136,0,83.87925,393.7264609,393.7264609,Ganzhou,131.2421536,1
9325,江西省,赣州市,兴国县,-1,75,2,1,4,1,3,3,4,3,0,1,3600,4,16000,7,900,2,850,2.5,45,1,3,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,409.8201835,15.9547349,0,0,31.31492,0,0,83.87925,540.9690884,540.9690884,Ganzhou,135.2422721,1
9332,江西省,宜春市,丰城市,1,81,2,0,4,1,-99,3,4,4,0,2,12000,2,5500,7,6000,3,825,0.843,20,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,71.31685167,0,55.305,0,20.13102,60.39306,0,0,207.1459317,207.1459317,Yichun,103.5729658,1
9336,江西省,赣州市,会昌县,-1,62,3,0,4,1,-99,3,4,4,1,5,130000,2,10000,7,65000,2,925,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,62.070645,0,0,0,35.78848,26.84136,0,0,124.700485,124.700485,Ganzhou,62.3502425,1
9339,江西省,赣州市,会昌县,1,79,3,0,4,1,-99,-99,2,4,0,1,7000,3,6500,7,2333.333333,1,-99,3,37.5,1,1,37.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,362.7030225,31.90946979,0,0,64.419264,67.1034,0,218.4406615,744.5758178,744.5758178,Ganzhou,248.1919393,1
9341,江西省,赣州市,会昌县,-1,20,3,0,5,2,-99,2,3,4,0,4,70000,3,32000,7,23333.33333,3,850,1.619,22.5,1,1,22.5,1,1,3.5,3333.333,270,2,2,-99,-99,-99,1,2.75,11,6.5,2000,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,213.2764725,15.9547349,0,1.192949333,140.91714,46.97238,0,234.0435659,652.3572426,652.3572426,Ganzhou,217.4524142,1
9344,江西省,赣州市,兴国县,-1,47,3,1,4,2,-99,2,3,4,2,3,40000,3,38000,7,13333.33333,3,1175,1.667,42.5,1,3,22.5,1,1,2.5,3333.333,270,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,8.94712,427.994021,15.9547349,0,32.61970833,22.3678,171.11367,0,83.87925,762.8763042,762.8763042,Ganzhou,254.2921014,1
9348,江西省,赣州市,会昌县,-1,79,2,1,4,2,-99,3,2,4,0,3,50000,5,18500,7,10000,1,600,3,52.5,0,-99,-99,-99,0,1.5,2666.667,90,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.203327206,0,70.45857,11.88709003,0,0,9.6628896,44.7356,0,0,136.7441496,136.9474768,Ganzhou,27.34882993,1
9352,江西省,赣州市,兴国县,-1,37,2,0,5,2,-99,3,4,5,1,4,78000,6,47000,5,13000,3,1500,2,47.5,1,3,22.5,1,1,2.5,2666.667,210,3,3,-99,-99,-99,1,2.25,9,6.5,8000,1,1.75,0,9,0,0,0,0,1,0,0,0,0,0,0,26.36205,464.5563975,12.76378792,0,11.1839,15.977,89.4712,2317.9275,300.85965,3239.101485,921.1739854,Ganzhou,539.8502476,1
9356,江西省,上饶市,信州区,1,83,2,1,4,1,-99,3,4,4,0,3,50000,2,10000,7,25000,3,600,1.667,50,1,0.857,90,2,1,2.5,3000,195,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,822.90936,19.14568188,0,1.3979875,29.525496,174.46884,0,156.1927107,1203.640076,1203.640076,Shangrao,601.8200381,1
9369,江西省,鹰潭市,余江县,1,45,2,0,4,1,2,3,2,4,1,3,40000,3,40000,7,13333.33333,8,850,2.008,33.75,1,1,90,2,1,2.5,4000,150,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.972158203,68.445468,393.0839033,14.80941633,13.99907813,4.175322667,3.0420208,83.87925,0,163.8304961,745.2649554,746.2371136,Yingtan,248.4216518,1
9371,江西省,鹰潭市,余江县,-1,22,2,1,5,2,2,2,2,3,1,3,30000,7,15000,7,4285.714286,3,1375,1.667,22.5,1,1,37.5,3,1,3.5,4000,150,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.952715039,22.144122,104.6101875,4.351291336,0,0,16.999528,201.3102,0,249.6464702,599.0617991,600.0145141,Yingtan,85.58025701,1
9372,江西省,赣州市,兴国县,1,50,3,0,4,1,-99,3,4,4,2,4,60000,6,42000,7,10000,3,1250,1.667,47.5,1,3,22.5,1,1,1.5,3333.333,150,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.304689583,0,457.3517585,15.9547349,0,0,22.3678,95.06315,0,83.87925,674.6166934,674.921383,Ganzhou,112.4361156,1
9374,江西省,上饶市,信州区,-1,82,2,1,4,1,-99,-99,4,4,2,2,25000,1,12000,7,25000,4,766.667,1.75,30,1,1,22.5,1,1,2.5,3333.333,270,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,323.7240825,12.76378792,0,23.48619,44.288244,171.11367,0,421.20351,996.5794844,996.5794844,Shangrao,996.5794844,1
9381,江西省,上饶市,信州区,1,59,2,1,4,1,-99,-99,4,4,2,3,40000,2,40000,7,20000,3,1050,2.667,20,1,2,15,1,1,1.5,2666.667,480,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1.1521875,35.229285,288.359981,31.90946979,0,23.48619,8.94712,143.15392,0,280.80234,811.8883058,813.0404933,Shangrao,405.9441529,1
9385,江西省,赣州市,会昌县,1,22,3,1,4,4,2,1,4,4,0,4,90000,3,-99,7,30000,3,600,2,32.5,1,2,37.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,267.9493635,31.90946979,0,11.1839,4.920916,67.1034,0,139.79875,522.8657993,522.8657993,Ganzhou,174.2885998,1
9392,江西省,鹰潭市,余江县,1,54,3,0,4,1,3,0,3,3,1,2,20000,2,-99,7,10000,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,507.7842315,0,0,0,8.8576488,95.06315,0,0,611.7050303,611.7050303,Yingtan,305.8525152,1
9397,江西省,赣州市,兴国县,1,21,2,1,5,1,-99,-99,4,4,2,2,15000,1,14400,7,15000,3,1116.667,2.667,25,1,1,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16.104816,186.77113,0,0,23.7657875,10.736544,0,0,83.87925,321.2575275,321.2575275,Ganzhou,321.2575275,1
9403,江西省,鹰潭市,余江县,-1,38,2,0,4,6,1,1,1,4,1,3,40000,6,32000,0,6666.666667,3,850,2.143,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yingtan,0,1
9404,江西省,赣州市,会昌县,1,67,3,1,4,1,-99,3,4,5,0,4,100000,6,13500,7,16666.66667,1,1250,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,146.7886875,19.45921577,0,31.31492,13.42068,33.5517,0,0,244.5352033,244.5352033,Ganzhou,40.75586721,1
9412,江西省,鹰潭市,余江县,1,22,3,0,1,6,-99,3,4,4,0,4,100000,3,-99,7,33333.33333,3,625,1.143,42.5,1,1,90,2,1,1,2666.667,450,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,16.104816,261.8584757,15.9547349,0,6.262984,5.815628,174.46884,0,218.4406615,698.90614,698.90614,Yingtan,232.9687133,1
9415,江西省,上饶市,信州区,-1,47,1,1,5,0,-99,3,2,3,0,4,60000,2,43000,7,30000,1,-99,3,37.5,1,2,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,331.695,2.70161137,0,0,20.13102,0,0,139.79875,494.3263814,494.3263814,Shangrao,247.1631907,1
9419,江西省,上饶市,信州区,-1,65,2,1,4,1,3,3,3,3,0,2,20000,6,10000,7,3333.333333,3,600,2.667,60,2,1.5,71.25,2,2,2.5,3333.333,330,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,36.90687,466.48875,14.80941633,0,0.47531575,13.42068,257.2297,0,522.2608522,1311.591584,1311.591584,Shangrao,218.5985974,1
9423,江西省,鹰潭市,余江县,1,70,3,1,1,2,-99,-99,4,4,2,4,100000,2,-99,7,50000,3,725,0.952,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,90.8077625,12.76378792,0,6.262984,8.94712,247.16419,0,0,365.9458444,365.9458444,Yingtan,182.9729222,1
9426,江西省,鹰潭市,余江县,-1,69,2,0,4,1,-99,1,4,4,1,1,10000,5,-99,7,2000,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,402.17814,0,0,0,44.288244,0,0,0,446.466384,446.466384,Yingtan,89.2932768,1
9427,江西省,宜春市,丰城市,-1,48,3,0,4,1,3,-99,3,3,0,4,100000,3,70000,7,33333.33333,2,-99,1.55,63.75,1,1,180,-99,1,2.5,2666.667,330,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,412.253224,6.381893959,0,0,25.051936,89.4712,0,671.034,1204.192254,1204.192254,Yichun,401.397418,1
9430,江西省,鹰潭市,余江县,-1,52,3,0,4,1,2,2,3,3,1,3,30000,4,10000,7,7500,2,1250,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,425.61246,19.14568188,0,0,4.920916,40.26204,0,0,489.9410979,489.9410979,Yingtan,122.4852745,1
9432,江西省,鹰潭市,余江县,-1,52,2,1,5,2,2,3,3,4,2,4,80000,2,20000,7,40000,3,1175,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,5.368272,223.927704,15.9547349,0,6.337543333,6.71034,44.7356,0,0,303.0341942,303.0341942,Yingtan,151.5170971,1
9433,江西省,上饶市,信州区,1,85,2,1,4,1,-99,3,3,4,0,3,50000,3,56000,7,16666.66667,3,850,1.81,27.5,0,-99,-99,-99,0,2.5,3333.333,210,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,391.2219675,0,0,0,28.9886688,0,0,0,420.2106363,420.2106363,Shangrao,140.0702121,1
9436,江西省,上饶市,信州区,1,29,2,1,5,1,2,3,3,4,2,4,96000,4,30000,7,24000,6,1116.667,2.25,45,1,1,52.5,1,1,2.5,3333.333,480,1,3,-99,-99,-99,1,2.25,13.5,11,7000,1,4,1,13.5,0,0,0,0,0,0,1,0,0,0,5.22325,68.445468,367.2744075,37.02354082,0,33.2721025,5.815628,503.2755,7947.18,500.682,9462.968647,1521.011897,Shangrao,2365.742162,1
9437,江西省,宜春市,丰城市,-1,74,3,1,4,1,3,3,2,2,2,3,30000,4,30000,7,7500,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,67.02969,0,0,0,20.13102,0,0,0,87.16071,87.16071,Yichun,21.7901775,1
9438,江西省,上饶市,信州区,1,48,3,1,5,1,2,-99,4,4,2,3,40000,4,30000,7,10000,4,833.333,2.107,60,1,1,37.5,1,1,1.75,3333.333,255,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.091406875,22.815156,730.0958968,31.90946979,0,9.506315,8.499764,149.86426,0,357.63,1310.320862,1310.412269,Shangrao,327.5802154,1
9439,江西省,赣州市,会昌县,-1,45,4,0,4,1,-99,-99,2,5,1,4,90000,5,47500,7,18000,3,850,1.81,52.5,1,2,37.5,1,1,2.5,2666.667,330,1,3,-99,-99,-99,1,2.25,-99,7.5,-99,1,1.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,226.835518,9.572840938,0,26.84136,20.13102,120.78612,0,266.7769317,670.9437906,670.9437906,Ganzhou,134.1887581,1
9440,江西省,赣州市,会昌县,1,28,3,0,5,3,-99,3,4,4,2,5,120000,4,31000,6,30000,1,-99,3,22.5,1,1,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,13.804128,186.532983,7.429431267,0,0,15.1845408,46.01376,0,187.2348527,456.1996958,456.1996958,Ganzhou,114.0499239,1
9445,江西省,上饶市,信州区,-1,40,3,0,6,2,2,-99,2,4,2,5,120000,4,60000,7,30000,2,1250,2,52.5,1,1,52.5,2,1,2.5,3333.333,270,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,16.104816,436.381946,11.88709003,0,33.5517,4.920916,60.39306,0,163.8304961,727.0700241,727.0700241,Shangrao,181.767506,1
9449,江西省,赣州市,会昌县,-1,37,2,0,5,2,2,2,1,2,2,5,120000,4,-99,7,30000,1,-99,3,37.5,1,1,22.5,1,1,2.5,2666.667,330,-99,2,-99,-99,-99,1,2.75,7,7.5,10000,1,1.75,1,9,0,0,1,0,1,0,0,0,0,0,0,23.262512,362.7030225,12.76378792,32.00520833,0,12.525968,60.39306,2317.9275,312.0580878,3133.639147,815.7116466,Ganzhou,783.4097866,1
