id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap
16960,陕西省,铜川市,宜君县,1,51,3,0,4,1,-99,5,2,3,1,4,60000,2,49400,7,30000.0,2,600.0,3.0,90.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,402.17814,0.0,0.0,4.7531575,2.9525496,139.79875,0.0,0.0,549.6825971,549.6825971,Tongchuan,274.8412986,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0.0,0.0,201.08907,0.0,0.0,2.37657875,1.4762748,69.899375,0.0,0.0,274.84129855
16961,陕西省,延安市,志丹县,-1,31,2,1,4,1,2,3,4,4,2,3,36000,3,25000,7,12000.0,2,150.0,0.928,15.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,3.5,80,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,46.46278,48.22949548,2040.816327,3.131492,1.342068,20.13102,0.0,0.0,2160.113182,2160.113182,Yanan,720.0377273,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0.0,0.0,15.487593333333335,16.076498493333332,680.272109,1.0438306666666668,0.44735600000000003,6.7103399999999995,0.0,0.0,720.0377273333334
16966,陕西省,汉中市,城固县,-1,59,3,0,4,1,3,3,2,4,1,4,100000,7,15000,7,14285.71429,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,0.0,0.0,1.9571825,38.02526,44.7356,0.0,0.0,252.2922675,252.2922675,Hanzhong,36.0417525,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6,0.0,0.0,23.939175000000002,0.0,0.0,0.2795975,5.432180000000001,6.3908,0.0,0.0,36.0417525
16972,陕西省,铜川市,宜君县,1,44,5,1,4,2,-99,2,4,4,2,5,140000,2,75000,7,70000.0,2,-99.0,3.0,90.0,1,1.0,90.0,-99.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,1,2.25,7.0,7.5,7000,1,4.0,0,9.0,1,0,0,0,0,0,0,0,0,0,1,4.0,0,9.0,1,0,0,0,0,0,0,0,0,0,1,4.0,0,9.0,1,0,0,0,0,0,0,0,0,0,0.0,5.368272,738.37764,25.52757584,0.0,0.0,20.13102,0.0,5298.12,312.0580878,6399.582596,1101.462596,Tongchuan,3199.791298,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,2.684136,369.18882,12.76378792,0.0,0.0,10.06551,0.0,2649.06,156.0290439,550.731298
16977,陕西省,延安市,志丹县,1,39,2,1,1,1,2,2,2,3,2,4,80000,3,30000,7,26666.66667,1,1250.0,3.0,37.5,1,0.857,52.5,-99.0,1,2.5,3333.333,150.0,-99.0,0,2.5,80,2700,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,15.23447917,0.0,104.8490625,12.32865878,1084.548105,22.3678,20.13102,95.06315,0.0,178.5059551,1533.028231,1533.028231,Yanan,511.0094102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5.078159723333333,0.0,34.9496875,4.109552926666667,361.51603500000004,7.455933333333333,6.7103399999999995,31.687716666666663,0.0,59.501985033333334,511.00941033333334
16983,陕西省,铜川市,宜君县,1,56,3,0,4,3,-99,3,4,4,1,2,25000,3,19350,7,8333.333333,4,150.0,1.286,31.875,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,1,-99.0,20.0,6.5,2500,1,0.5,2,20.0,0,1,0,1,0,0,0,0,0,1,1,0.5,2,20.0,0,1,0,1,0,0,0,0,0,1,1,0.5,2,20.0,0,1,0,1,0,0,0,0,0,1,0.0,14.762748,236.840695,11.88709003,0.0,5.368272,4.5630312,0.0,1457.1,0.0,1730.521836,273.4218362,Tongchuan,576.8406121,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0.0,4.920916,78.94689833333334,3.962363343333333,0.0,1.7894240000000001,1.5210104,0.0,485.7,0.0,91.14061206666666
16988,陕西省,延安市,宜川县,1,41,2,0,4,1,-99,-99,4,5,1,4,100000,1,40500,3,100000.0,2,600.0,1.55,52.5,1,0.1,15.0,1.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,172.601715,0.0,0.0,12.8128,9.5862,107.84475,0.0,23.9655,326.810965,326.810965,Yanan,326.810965,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6,0.0,0.0,172.601715,0.0,0.0,12.8128,9.5862,107.84475,0.0,23.9655,326.810965
16989,陕西省,汉中市,城固县,-1,28,3,0,4,2,-99,3,4,5,0,4,60000,5,23000,6,12000.0,2,950.0,2.5,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,127.01715,15.9547349,0.0,3.578848,4.217928,69.02064,0.0,0.0,219.7893009,219.7893009,Hanzhong,43.95786018,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,6,0.0,0.0,25.40343,3.19094698,0.0,0.7157696,0.8435855999999999,13.804128,0.0,0.0,43.95786018
16993,陕西省,铜川市,宜君县,1,79,1,0,-99,1,-99,2,4,2,1,0,0,1,0,7,0.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,0.0,0.0,0.0,11.1839,0.0,0.0,0.0,178.758125,178.758125,Tongchuan,178.758125,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6,0.0,0.0,167.574225,0.0,0.0,0.0,11.1839,0.0,0.0,0.0,178.758125
16994,陕西省,延安市,志丹县,-1,44,3,0,4,4,2,3,4,4,2,5,120000,4,-99,7,30000.0,1,-99.0,2.0,52.5,1,0.857,22.5,-99.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,120,3200,1,-99.0,-99.0,-99.0,-99,1,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,309.582,0.0,2522.44898,0.91,11.1839,0.0,0.0,214.578,3058.70288,3058.70288,Yanan,764.6757199,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,77.3955,0.0,630.612245,0.2275,2.795975,0.0,0.0,53.6445,764.67572
17001,陕西省,延安市,志丹县,-1,31,3,1,5,0,-99,3,2,4,2,4,80000,2,50000,7,40000.0,1,-99.0,3.0,37.5,1,1.0,22.5,-99.0,1,1.5,3400.0,90.0,2.0,0,3.5,105,3600,1,2.75,-99.0,6.5,10000,1,3.75,0,0.0,0,0,0,0,0,1,0,0,0,0,1,3.75,0,0.0,0,0,0,0,0,1,0,0,0,0,1,3.75,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,22.815156,331.695,31.90946979,1992.857143,8.1536,4.026204,95.06315,0.0,187.2348527,2673.754575,2673.754575,Yanan,1336.877288,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0.0,11.407578,165.8475,15.954734895,996.4285715,4.0768,2.013102,47.531575,0.0,93.61742635,1336.8772875
17011,陕西省,汉中市,城固县,1,53,3,0,4,1,-99,3,4,4,0,3,50000,7,30000,7,7142.857143,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,0.0,0.0,2.23678,17.89424,44.7356,0.0,0.0,232.440845,232.440845,Hanzhong,33.205835,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6,0.0,0.0,23.939175000000002,0.0,0.0,0.31954,2.55632,6.3908,0.0,0.0,33.205835
17012,陕西省,延安市,志丹县,-1,59,0,0,4,1,-99,-99,4,4,0,2,14400,2,25200,7,7200.0,1,850.0,3.0,52.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,99.8163075,0.0,0.0,0.0,4.026204,120.78612,0.0,0.0,224.6286315,224.6286315,Yanan,112.3143158,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6,0.0,0.0,49.90815375,0.0,0.0,0.0,2.013102,60.39306,0.0,0.0,112.31431575
17019,陕西省,延安市,志丹县,-1,35,2,1,5,2,3,-99,4,4,2,4,70000,2,70000,7,35000.0,2,150.0,2.0,30.0,1,2.0,15.0,1.0,1,3.5,2600.0,60.0,1.0,0,3.5,80,2500,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,6.633719531,16.104816,336.727755,14.85886253,2040.816327,2.982373333,4.026204,26.84136,0.0,55.9195,2504.910917,2504.910917,Yanan,1252.455458,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3.3168597655,8.052408,168.3638775,7.429431265,1020.4081635,1.4911866665,2.013102,13.42068,0.0,27.95975,1252.4554585
17021,陕西省,铜川市,宜君县,-1,53,0,0,4,1,2,-99,2,2,0,2,20000,2,50000,7,10000.0,1,-99.0,3.0,90.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,402.17814,2.70161137,0.0,0.0,2.23678,0.0,0.0,0.0,407.1165314,407.1165314,Tongchuan,203.5582657,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0.0,0.0,201.08907,1.350805685,0.0,0.0,1.11839,0.0,0.0,0.0,203.5582657
17025,陕西省,汉中市,城固县,-1,44,3,0,4,1,-99,3,4,4,0,2,20000,3,12000,7,6666.666667,1,1500.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,125.818875,0.0,0.0,0.931991667,4.920916,80.52408,0.0,0.0,212.1958627,212.1958627,Hanzhong,70.73195422,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,6,0.0,0.0,41.939625,0.0,0.0,0.310663889,1.6403053333333333,26.841359999999998,0.0,0.0,70.73195423333333
17031,陕西省,铜川市,宜君县,-1,56,1,0,4,1,3,3,3,3,1,1,10000,1,1100,7,10000.0,2,-99.0,1.928,198.75,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,167.574225,0.0,0.0,0.372796667,13.42068,87.23442,0.0,0.0,268.6021217,268.6021217,Tongchuan,268.6021217,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6,0.0,0.0,167.574225,0.0,0.0,0.372796667,13.42068,87.23442,0.0,0.0,268.6021217
17036,陕西省,延安市,志丹县,-1,59,3,1,4,1,2,-99,2,2,0,3,36000,3,30000,7,12000.0,2,-99.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,3.5,120,2800,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,398.034,0.0,3061.22449,0.0,1.342068,0.0,0.0,0.0,3460.600558,3460.600558,Yanan,1153.533519,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0.0,0.0,132.678,0.0,1020.4081633333334,0.0,0.44735600000000003,0.0,0.0,0.0,1153.5335193333333
17042,陕西省,铜川市,宜君县,1,40,3,0,5,4,2,2,2,4,2,4,55000,5,78000,7,11000.0,3,1250.0,2.286,95.0,0,-99.0,-99.0,-99.0,0,2.5,3400.0,150.0,-99.0,2,-99.0,-99,-99,1,2.25,7.0,6.5,10000,1,1.25,0,9.0,0,1,0,0,0,0,0,0,0,0,1,1.25,0,9.0,0,1,0,0,0,0,0,0,0,0,1,1.25,0,9.0,0,1,0,0,0,0,0,0,0,0,0.0,1.006551,32.61970833,0.0,0.0,0.0,3.0420208,0.0,1655.6625,0.0,1692.33078,36.66828013,Tongchuan,338.466156,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0.0,0.2013102,6.523941666000001,0.0,0.0,0.0,0.60840416,0.0,331.1325,0.0,7.333656026
17044,陕西省,延安市,宜川县,1,55,1,0,4,1,-99,-99,4,3,1,3,40000,2,31000,7,20000.0,1,-99.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,111.71615,9.862927027,0.0,0.0,2.23678,33.5517,0.0,0.0,157.367557,157.367557,Yanan,78.68377851,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,6,0.0,0.0,55.858075,4.9314635135,0.0,0.0,1.11839,16.77585,0.0,0.0,78.6837785
17046,陕西省,汉中市,城固县,1,41,3,0,4,1,-99,3,2,3,1,1,3000,3,4750,7,1000.0,2,400.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,134.08395,0.0,0.0,0.0,8.94712,40.26204,0.0,0.0,183.29311,183.29311,Hanzhong,61.09770333,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0.0,0.0,44.694649999999996,0.0,0.0,0.0,2.9823733333333333,13.420679999999999,0.0,0.0,61.097703333333335
17047,陕西省,延安市,宜川县,1,55,3,0,4,1,-99,-99,2,4,1,3,30000,2,9200,7,15000.0,2,1375.0,2.0,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,125.818875,12.76378792,0.0,0.0,4.920916,44.7356,0.0,0.0,188.2391789,188.2391789,Yanan,94.11958946,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6,0.0,0.0,62.9094375,6.38189396,0.0,0.0,2.460458,22.3678,0.0,0.0,94.11958945
17051,陕西省,延安市,志丹县,-1,31,1,0,5,5,2,-99,4,3,2,5,200000,4,-99,7,50000.0,1,400.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,3.5,3333.333,150.0,-99.0,3,-99.0,-99,-99,1,1.25,-99.0,6.5,13000,1,1.25,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.25,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.25,0,0.0,0,0,0,0,0,0,0,0,0,0,21.32827083,66.432366,20.13102,12.76378792,0.0,1.789424,13.6890936,0.0,0.0,0.0,136.1339624,136.1339624,Yanan,34.03349059,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,6,5.3320677075,16.6080915,5.032755,3.19094698,0.0,0.447356,3.4222734,0.0,0.0,0.0,34.0334906
17055,陕西省,延安市,志丹县,-1,59,3,0,4,2,-99,-99,3,3,0,3,30000,3,30000,7,10000.0,1,-99.0,3.0,22.5,1,0.429,37.5,1.0,1,-99.0,-99.0,-99.0,-99.0,0,3.5,105,1600,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,199.017,12.76378792,1339.285714,0.559195,4.5630312,80.52408,0.0,357.63,1994.342808,1994.342808,Yanan,664.7809361,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,6,0.0,0.0,66.339,4.254595973333333,446.42857133333337,0.18639833333333333,1.5210104,26.841359999999998,0.0,119.21,664.780936
17059,陕西省,延安市,宜川县,-1,73,2,1,4,1,2,2,3,4,0,3,50000,4,12200,7,12500.0,5,-99.0,2.0,26.25,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,312.80522,0.0,0.0,11.1839,2.23678,120.78612,0.0,0.0,447.01202,447.01202,Yanan,111.753005,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,6,0.0,0.0,78.201305,0.0,0.0,2.795975,0.559195,30.19653,0.0,0.0,111.753005
17062,陕西省,延安市,志丹县,-1,17,2,0,2,1,-99,-99,2,4,1,3,30000,3,-99,7,10000.0,1,-99.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,3.5,80,2800,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,221.13,0.0,2040.816327,0.0,145.838056,0.0,0.0,0.0,2407.784383,2407.784383,Yanan,802.5947942,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0.0,0.0,73.71,0.0,680.272109,0.0,48.61268533333333,0.0,0.0,0.0,802.5947943333334
17063,陕西省,延安市,志丹县,-1,57,0,1,4,1,3,3,3,2,2,2,20000,3,14100,7,6666.666667,1,1250.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,104.8490625,0.0,0.0,0.0,5.815628,171.11367,0.0,0.0,281.7783605,281.7783605,Yanan,93.92612017,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,6,0.0,0.0,34.9496875,0.0,0.0,0.0,1.9385426666666667,57.037890000000004,0.0,0.0,93.92612016666668
17066,陕西省,汉中市,城固县,-1,50,1,0,4,2,-99,2,3,4,0,1,3000,3,6800,7,1000.0,2,1500.0,3.0,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,201.3102,12.76378792,0.0,8.493333333,4.026204,80.52408,0.0,0.0,307.1176053,307.1176053,Hanzhong,102.3725351,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0.0,0.0,67.10340000000001,4.254595973333333,0.0,2.8311111110000002,1.342068,26.841359999999998,0.0,0.0,102.3725351
17070,陕西省,铜川市,宜君县,-1,69,2,0,4,1,-99,2,4,4,1,3,30000,4,20000,7,7500.0,1,-99.0,3.0,90.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,402.17814,0.0,0.0,6.262984,4.920916,40.26204,0.0,0.0,453.62408,453.62408,Tongchuan,113.40602,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0.0,0.0,100.544535,0.0,0.0,1.565746,1.230229,10.06551,0.0,0.0,113.40602
17074,陕西省,汉中市,城固县,-1,69,2,0,4,1,-99,3,4,4,0,3,40000,5,40000,7,8000.0,3,1175.0,1.667,32.5,0,-99.0,-99.0,-99.0,0,2.5,-99.0,90.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,240.3230375,15.9547349,0.0,4.47356,45.630312,60.39306,0.0,0.0,366.7747044,366.7747044,Hanzhong,73.35494088,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,6,0.0,0.0,48.0646075,3.19094698,0.0,0.894712,9.1260624,12.078612,0.0,0.0,73.35494088
17076,陕西省,延安市,宜川县,-1,51,2,0,4,1,2,2,4,4,0,3,50000,2,-99,7,25000.0,2,-99.0,1.928,26.25,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,0,4.5,40,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1311.953353,0.0,4.026204,0.0,0.0,0.0,1315.979557,1315.979557,Yanan,657.9897784,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,655.9766765,0.0,2.013102,0.0,0.0,0.0,657.9897785
17078,陕西省,延安市,志丹县,1,56,2,1,4,1,3,-99,4,4,0,4,60000,8,40000,7,7500.0,1,-99.0,3.0,52.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,136.4454,15.9547349,0.0,8.872560667,44.288244,171.11367,0.0,0.0,376.6746096,376.6746096,Yanan,47.0843262,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0.0,0.0,17.055675,1.9943418625,0.0,1.109070083375,5.5360305,21.38920875,0.0,0.0,47.0843262
17080,陕西省,延安市,宜川县,1,51,2,0,4,1,-99,3,3,3,1,0,2000,1,1500,7,2000.0,2,1500.0,1.5,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,181.566385,0.0,0.0,0.0,2.23678,80.52408,0.0,0.0,264.327245,264.327245,Yanan,264.327245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,181.566385,0.0,0.0,0.0,2.23678,80.52408,0.0,0.0,264.327245
