id,type,use
10707,cooking,6.71034
10707,freezing,11.44363989
10707,heating,0
10707,laundry,3.35517
10707,television,20.13102
10707,lighting,8.8576488
10707,ac,0
10707,vehicle,0
10709,cooking,20.13102
10709,cooking,241.802015
10709,freezing,6.381893959
10709,heating,0
10709,heating,0
10709,heating,0
10709,laundry,15.84385833
10709,television,26.84136
10709,lighting,2.23678
10709,waterheating,83.87925
10709,vehicle,0
10713,cooking,331.695
10713,freezing,12.76378792
10713,heating,0
10713,laundry,5.368272
10713,television,44.7356
10713,lighting,24.60458
10713,vehicle,0
10720,cooking,217.6218135
10720,cooking,22.3678
10720,freezing,15.9547349
10720,heating,0
10720,laundry,7.455933333
10720,television,60.39306
10720,lighting,20.13102
10720,ac,0
10720,vehicle,0
10728,cooking,362.7030225
10728,cooking,42.7784175
10728,freezing,0
10728,heating,0
10728,laundry,2.982373333
10728,television,20.13102
10728,lighting,4.026204
10728,vehicle,0
10730,cooking,55.858075
10730,cooking,72.5406045
10730,freezing,19.14568188
10730,heating,0
10730,laundry,11.1839
10730,television,80.52408
10730,computer,14.762748
10730,lighting,2.23678
10730,vehicle,0
10737,cooking,4.654839583
10737,cooking,41.939625
10737,heating,0
10737,heating,0
10737,heating,0
10737,laundry,9.319916667
10737,television,40.26204
10737,television,95.06315
10737,lighting,6.71034
10737,lighting,4.47356
10737,waterheating,223.1324439
10737,ac,23.69185547
10737,vehicle,0
10741,cooking,362.7030225
10741,cooking,75.491325
10741,freezing,31.90946979
10741,heating,0
10741,laundry,7.82873
10741,television,60.39306
10741,lighting,4.920916
10741,vehicle,0
10742,cooking,100.544535
10742,heating,0
10742,television,13.42068
10742,lighting,6.71034
10742,lighting,0
10742,vehicle,0
10755,cooking,362.7030225
10755,freezing,7.252152226
10755,heating,0
10755,laundry,2.23678
10755,television,33.5517
10755,lighting,8.8576488
10755,ac,10.28327344
10755,vehicle,0
10756,cooking,111.71615
10756,cooking,492.25176
10756,heating,0
10756,television,13.42068
10756,vehicle,0
10757,cooking,145.081209
10757,cooking,13.979875
10757,freezing,7.404708164
10757,heating,0
10757,laundry,1.342068
10757,television,20.13102
10757,lighting,9.841832
10757,waterheating,160.066159
10757,ac,9.1406875
10757,vehicle,0
10761,cooking,32.24026867
10761,cooking,8.872560667
10761,freezing,14.85886253
10761,heating,0
10761,laundry,3.35517
10761,television,44.7356
10761,computer,19.124469
10761,lighting,8.8576488
10761,waterheating,234.0435659
10761,ac,0
10761,vehicle,0
10763,cooking,100.544535
10763,heating,0
10763,laundry,2.23678
10763,lighting,6.71034
10763,lighting,1.342068
10763,vehicle,0
10766,cooking,9.506315
10766,cooking,217.6218135
10766,freezing,12.76378792
10766,heating,0
10766,laundry,5.368272
10766,television,33.5517
10766,lighting,44.288244
10766,vehicle,0
10768,cooking,234.603915
10768,freezing,7.977367449
10768,heating,0
10768,laundry,2.23678
10768,television,20.13102
10768,lighting,6.71034
10768,lighting,1.342068
10768,vehicle,0
10771,cooking,69.899375
10771,cooking,17.6904
10771,freezing,31.90946979
10771,heating,0
10771,laundry,2.982373333
10771,television,60.39306
10771,computer,5.368272
10771,lighting,3.0420208
10771,waterheating,234.0435659
10771,vehicle,0
10777,cooking,362.7030225
10777,cooking,71.2973625
10777,freezing,14.80941633
10777,heating,0
10777,laundry,2.23678
10777,television,60.39306
10777,computer,31.874115
10777,lighting,4.5630312
10777,waterheating,156.1927107
10777,vehicle,0
10778,cooking,132.678
10778,cooking,23.7657875
10778,cooking,42.7784175
10778,freezing,0
10778,heating,0
10778,laundry,1.3979875
10778,television,40.26204
10778,lighting,6.71034
10778,lighting,1.342068
10778,waterheating,210.0390976
10778,vehicle,0
10780,cooking,362.7030225
10780,freezing,2.90086089
10780,heating,0
10780,heating,0
10780,heating,0
10780,laundry,0.97859125
10780,television,33.5517
10780,lighting,4.920916
10780,vehicle,0
10782,cooking,362.7030225
10782,freezing,31.90946979
10782,heating,0
10782,laundry,5.032755
10782,television,33.5517
10782,lighting,2.9525496
10782,vehicle,0
10789,cooking,199.017
10789,freezing,12.76378792
10789,heating,0
10789,laundry,29.89653333
10789,television,20.13102
10789,computer,36.90687
10789,lighting,11.1839
10789,lighting,1.342068
10789,vehicle,0
10790,cooking,362.7030225
10790,heating,0
10790,laundry,5.368272
10790,television,20.13102
10790,lighting,4.920916
10790,vehicle,0
10791,cooking,62.9094375
10791,cooking,362.7030225
10791,freezing,7.252152226
10791,heating,0
10791,television,20.13102
10791,lighting,11.1839
10791,vehicle,662.265
10799,cooking,167.7585
10799,cooking,217.6218135
10799,freezing,31.90946979
10799,heating,0
10799,laundry,5.032755
10799,television,33.5517
10799,computer,22.144122
10799,lighting,2.23678
10799,waterheating,234.0435659
10799,ac,4.264533984
10799,vehicle,0
10802,cooking,30.19653
10802,cooking,22.3678
10802,cooking,13.42068
10802,freezing,7.977367449
10802,heating,0
10802,laundry,9.506315
10802,television,40.26204
10802,computer,1.677585
10802,lighting,4.920916
10802,vehicle,0
10806,cooking,104.8490625
10806,cooking,120.9010075
10806,freezing,7.252152226
10806,heating,0
10806,laundry,2.982373333
10806,television,60.39306
10806,lighting,4.920916
10806,waterheating,210.0390976
10806,vehicle,0
10813,cooking,167.55375
10813,heating,0
10813,television,40.26204
10813,lighting,6.71034
10813,lighting,1.342068
10813,vehicle,0
10815,cooking,362.7030225
10815,freezing,31.90946979
10815,heating,0
10815,laundry,0.671034
10815,television,87.23442
10815,lighting,6.71034
10815,lighting,4.920916
10815,vehicle,0
10816,cooking,46.97238
10816,cooking,217.6218135
10816,freezing,6.381893959
10816,heating,0
10816,laundry,2.23678
10816,television,80.52408
10816,lighting,7.605052
10816,ac,0
10816,vehicle,0
10818,cooking,30.19653
10818,freezing,7.429431267
10818,heating,0
10818,laundry,0.69899375
10818,television,60.39306
10818,lighting,4.920916
10818,vehicle,0
10821,cooking,217.6218135
10821,freezing,37.02354082
10821,heating,0
10821,laundry,3.131492
10821,television,107.36544
10821,lighting,1.342068
10821,vehicle,0
10822,cooking,167.574225
10822,freezing,0
10822,heating,0
10822,laundry,0
10822,television,60.39306
10822,lighting,8.8576488
10822,vehicle,0
10828,cooking,507.7842315
10828,cooking,176.146425
10828,heating,0
10828,laundry,7.157696
10828,television,44.7356
10828,lighting,7.605052
10828,vehicle,0
10833,cooking,199.017
10833,cooking,10.06551
10833,cooking,4.47356
10833,freezing,12.76378792
10833,heating,0
10833,laundry,5.59195
10833,laundry,2.982373333
10833,television,33.5517
10833,computer,57.373407
10833,lighting,44.288244
10833,lighting,4.920916
10833,waterheating,163.8304961
10833,ac,11.52865257
10833,vehicle,0
10836,cooking,125.818875
10836,freezing,12.76378792
10836,heating,0
10836,laundry,2.23678
10836,television,67.1034
10836,lighting,22.815156
10836,waterheating,83.87925
10836,vehicle,0
10842,cooking,199.017
10842,cooking,62.9094375
10842,freezing,19.14568188
10842,heating,0
10842,laundry,15.65746
10842,television,33.5517
10842,computer,22.815156
10842,computer,5.368272
10842,lighting,4.026204
10842,ac,11.84592773
10842,vehicle,0
10843,cooking,145.081209
10843,cooking,6.71034
10843,cooking,4.654839583
10843,freezing,14.79439054
10843,heating,0
10843,laundry,1.304788333
10843,television,40.26204
10843,lighting,11.1839
10843,vehicle,0
10845,cooking,199.017
10845,cooking,41.939625
10845,freezing,14.80941633
10845,heating,0
10845,laundry,1.342068
10845,television,20.13102
10845,lighting,2.9525496
10845,ac,0
10845,vehicle,0
10847,cooking,100.544535
10847,cooking,100.544535
10847,heating,0
10847,lighting,4.026204
10847,vehicle,0
10856,cooking,50.32755
10856,cooking,507.7842315
10856,heating,0
10856,laundry,5.368272
10856,television,116.31256
10856,lighting,8.8576488
10856,ac,0
10856,vehicle,0
10861,cooking,100.53225
10861,heating,0
10861,television,13.42068
10861,lighting,0.894712
10861,vehicle,0
10862,cooking,167.55375
10862,cooking,217.6218135
10862,cooking,5.032755
10862,heating,0
10862,laundry,1.342068
10862,lighting,4.920916
10862,vehicle,0
10865,cooking,176.146425
10865,freezing,24.65731757
10865,heating,0
10865,laundry,7.455933333
10865,television,33.5517
10865,computer,22.144122
10865,lighting,20.13102
10865,lighting,2.23678
10865,waterheating,195.71825
10865,ac,10.28327344
10865,vehicle,0
10868,cooking,28.518945
10868,cooking,217.6218135
10868,freezing,15.9547349
10868,heating,0
10868,laundry,6.71034
10868,television,33.5517
10868,computer,16.104816
10868,lighting,2.23678
10868,waterheating,223.1324439
10868,ac,0
10868,ac,9.678375
10868,vehicle,0
10869,cooking,338.522821
10869,freezing,0
10869,heating,0
10869,laundry,0.931991667
10869,television,67.1034
10869,lighting,24.60458
10869,waterheating,139.79875
10869,ac,0
10869,ac,0
10869,vehicle,0
10871,cooking,62.9094375
10871,freezing,15.9547349
10871,heating,0
10871,heating,0
10871,heating,0
10871,laundry,1.3979875
10871,television,107.36544
10871,lighting,11.1839
10871,lighting,8.8576488
10871,waterheating,266.7769317
10871,ac,0
10871,ac,0
10871,vehicle,0
10873,cooking,167.574225
10873,freezing,2.90086089
10873,heating,0
10873,laundry,1.789424
10873,television,60.39306
10873,lighting,11.1839
10873,lighting,0.894712
10873,vehicle,0
10874,cooking,69.899375
10874,cooking,217.6218135
10874,freezing,29.71772507
10874,heating,0
10874,laundry,7.455933333
10874,television,33.5517
10874,lighting,2.23678
10874,vehicle,0
10881,cooking,20.13102
10881,cooking,217.6218135
10881,heating,0
10881,laundry,2.982373333
10881,television,116.31256
10881,lighting,12.7943816
10881,vehicle,0
10883,cooking,50.32755
10883,cooking,145.081209
10883,cooking,33.5517
10883,freezing,6.754028425
10883,heating,0
10883,heating,0
10883,heating,0
10883,laundry,4.47356
10883,television,26.84136
10883,computer,36.90687
10883,lighting,4.920916
10883,waterheating,163.8304961
10883,vehicle,0
10884,cooking,221.13
10884,cooking,4.47356
10884,freezing,31.90946979
10884,heating,0
10884,laundry,11.1839
10884,television,67.1034
10884,computer,22.144122
10884,lighting,4.920916
10884,waterheating,55.9195
10884,vehicle,0
10886,cooking,72.5406045
10886,cooking,0
10886,freezing,10.13369425
10886,heating,0
10886,laundry,5.368272
10886,television,87.23442
10886,television,87.23442
10886,lighting,11.1839
10886,lighting,8.8576488
10886,vehicle,0
10887,cooking,167.55375
10887,heating,0
10887,television,33.5517
10887,lighting,6.71034
10887,vehicle,0
10897,cooking,362.7030225
10897,freezing,12.76378792
10897,heating,0
10897,laundry,4.175322667
10897,television,120.78612
10897,lighting,4.920916
10897,waterheating,210.0390976
10897,ac,0
10897,vehicle,0
10899,cooking,0
10899,freezing,2.70161137
10899,heating,0
10899,laundry,3.35517
10899,television,67.1034
10899,lighting,14.762748
10899,lighting,1.342068
10899,vehicle,0
10900,cooking,145.081209
10900,cooking,75.491325
10900,freezing,19.14568188
10900,heating,0
10900,laundry,17.89424
10900,television,87.23442
10900,computer,5.368272
10900,lighting,11.1839
10900,ac,35.67714706
10900,vehicle,0
10910,cooking,217.6218135
10910,cooking,62.9094375
10910,freezing,14.80941633
10910,heating,0
10910,laundry,2.23678
10910,television,33.5517
10910,computer,15.210104
10910,lighting,2.23678
10910,vehicle,0
10911,cooking,464.373
10911,freezing,29.71772507
10911,heating,0
10911,heating,0
10911,heating,0
10911,laundry,2.23678
10911,television,20.13102
10911,lighting,4.47356
10911,lighting,2.9525496
10911,ac,11.20182292
10911,vehicle,0
10914,cooking,150.98265
10914,cooking,82.903548
10914,cooking,2.393625
10914,cooking,0
10914,freezing,2.90086089
10914,heating,0
10914,laundry,6.135168
10914,television,74.77236
10914,computer,58.667544
10914,lighting,19.555848
10914,vehicle,0
10922,cooking,104.8490625
10922,freezing,14.80941633
10922,heating,0
10922,laundry,5.368272
10922,television,44.7356
10922,computer,5.368272
10922,lighting,24.60458
10922,vehicle,0
10923,cooking,167.55375
10923,heating,0
10923,television,13.42068
10923,lighting,9.841832
10923,vehicle,0
10932,cooking,217.6218135
10932,cooking,75.491325
10932,freezing,31.90946979
10932,heating,0
10932,laundry,33.5517
10932,television,80.52408
10932,computer,23.262512
10932,lighting,20.13102
10932,lighting,4.026204
10932,waterheating,355.7025756
10932,ac,0
10932,vehicle,0
10933,cooking,145.081209
10933,heating,0
10933,lighting,4.026204
10933,vehicle,0
10939,cooking,234.603915
10939,cooking,6.71034
10939,freezing,15.9547349
10939,heating,0
10939,laundry,1.342068
10939,television,20.13102
10939,television,13.42068
10939,television,13.42068
10939,lighting,4.920916
10939,waterheating,140.4261395
10939,ac,2.74220625
10939,vehicle,0
10947,cooking,217.6218135
10947,cooking,41.939625
10947,freezing,18.51177041
10947,heating,0
10947,laundry,2.23678
10947,television,33.5517
10947,lighting,2.9525496
10947,ac,0
10947,vehicle,0
10950,cooking,50.32755
10950,cooking,100.544535
10950,heating,0
10950,laundry,0.931991667
10950,television,44.7356
10950,computer,98.865676
10950,lighting,8.8576488
10950,vehicle,0
10951,cooking,50.32755
10951,cooking,27.95975
10951,freezing,7.404708164
10951,heating,0
10951,laundry,2.23678
10951,television,33.5517
10951,computer,36.90687
10951,lighting,2.9525496
10951,ac,9.1406875
10951,vehicle,0
10952,cooking,362.7030225
10952,cooking,20.9698125
10952,freezing,6.754028425
10952,heating,0
10952,laundry,1.342068
10952,television,33.5517
10952,lighting,2.23678
10952,vehicle,0
10954,cooking,11.17025
10954,cooking,507.7842315
10954,cooking,0
10954,cooking,6.262984
10954,heating,0
10954,laundry,7.157696
10954,lighting,20.13102
10954,lighting,12.7943816
10954,waterheating,223.1324439
10954,vehicle,0
10957,cooking,217.6218135
10957,cooking,217.6218135
10957,cooking,4.47356
10957,freezing,3.626076113
10957,heating,0
10957,laundry,7.455933333
10957,television,60.39306
10957,lighting,4.920916
10957,ac,6.689465074
10957,vehicle,0
10960,cooking,100.53225
10960,cooking,145.081209
10960,freezing,14.80941633
10960,heating,0
10960,laundry,1.342068
10960,television,87.23442
10960,television,13.42068
10960,lighting,4.47356
10960,lighting,1.342068
10960,ac,1.684754167
10960,vehicle,0
10961,cooking,33.5517
10961,cooking,67.02969
10961,cooking,48.360403
10961,heating,0
10961,laundry,4.47356
10961,television,26.84136
10961,computer,36.90687
10961,lighting,11.1839
10961,vehicle,0
10964,cooking,402.129
10964,heating,0
10964,television,20.13102
10964,lighting,0.894712
10964,vehicle,0
10966,cooking,24.44481
10966,cooking,186.532983
10966,freezing,12.32865878
10966,heating,0
10966,laundry,6.3908
10966,television,28.7586
10966,television,28.7586
10966,computer,49.177206
10966,lighting,3.9111696
10966,waterheating,114.7538283
10966,ac,11.52865257
10966,ac,4.013679044
10966,vehicle,5245.56
10969,cooking,119.695875
10969,freezing,7.429431267
10969,heating,0
10969,laundry,0.69899375
10969,television,23.9655
10969,lighting,4.7931
10969,lighting,1.5977
10969,vehicle,0
10971,cooking,46.97238
10971,freezing,29.71772507
10971,heating,0
10971,laundry,7.118222222
10971,television,116.31256
10971,lighting,4.47356
10971,lighting,1.342068
10971,waterheating,280.0521301
10971,ac,0
10971,vehicle,0
10984,cooking,62.9094375
10984,cooking,20.13102
10984,freezing,14.85886253
10984,heating,0
10984,laundry,7.455933333
10984,television,116.31256
10984,computer,68.445468
10984,lighting,4.026204
10984,ac,0
10984,vehicle,0
10986,cooking,362.7030225
10986,cooking,125.818875
10986,cooking,104.8490625
10986,freezing,15.9547349
10986,heating,0
10986,laundry,2.23678
10986,television,87.23442
10986,lighting,20.13102
10986,ac,24.48398438
10986,vehicle,0
10989,cooking,96.720806
10989,cooking,96.720806
10989,freezing,9.255885205
10989,heating,0
10989,television,13.42068
10989,lighting,1.342068
10989,vehicle,0
10991,cooking,362.7030225
10991,heating,0
10991,television,13.42068
10991,lighting,1.342068
10991,vehicle,0
10992,cooking,215.360145
10992,cooking,19.3441612
10992,heating,0
10992,laundry,11.743095
10992,television,87.23442
10992,television,13.42068
10992,lighting,6.71034
10992,lighting,1.342068
10992,vehicle,0
11001,cooking,104.8490625
11001,cooking,19.01263
11001,freezing,12.76378792
11001,heating,0
11001,laundry,0
11001,television,60.39306
11001,computer,0
11001,lighting,24.60458
11001,lighting,11.1839
11001,waterheating,139.79875
11001,vehicle,0
11002,cooking,62.9094375
11002,freezing,7.252152226
11002,heating,0
11002,laundry,1.342068
11002,television,60.39306
11002,lighting,2.23678
11002,vehicle,0
11010,cooking,217.6218135
11010,cooking,102.55245
11010,freezing,0
11010,heating,0
11010,laundry,7.455933333
11010,television,60.39306
11010,television,80.52408
11010,lighting,4.026204
11010,ac,0
11010,vehicle,0
11012,cooking,20.13102
11012,heating,0
11012,television,44.7356
11012,lighting,63.971908
11012,vehicle,0
11013,cooking,125.818875
11013,cooking,217.6218135
11013,freezing,11.44363989
11013,heating,0
11013,laundry,15.65746
11013,television,174.46884
11013,computer,38.02526
11013,lighting,44.288244
11013,lighting,5.815628
11013,vehicle,0
11015,cooking,167.574225
11015,heating,0
11015,laundry,2.23678
11015,television,20.13102
11015,lighting,4.920916
11015,vehicle,0
11017,cooking,241.802015
11017,freezing,14.79439054
11017,heating,0
11017,laundry,11.1839
11017,television,44.7356
11017,computer,8.94712
11017,lighting,44.288244
11017,waterheating,196.0364911
11017,ac,0
11017,ac,0
11017,vehicle,0
11018,cooking,100.544535
11018,heating,0
11018,lighting,11.1839
11018,lighting,1.342068
11018,vehicle,0
11026,cooking,145.081209
11026,cooking,111.71615
11026,heating,0
11026,laundry,0
11026,television,20.13102
11026,lighting,4.5630312
11026,ac,3.9174375
11026,vehicle,0
11028,cooking,402.17814
11028,heating,0
11028,lighting,6.71034
11028,vehicle,0
11038,cooking,167.55375
11038,heating,0
11038,television,33.5517
11038,lighting,2.23678
11038,vehicle,0
11043,cooking,580.324836
11043,cooking,35.749168
11043,freezing,2.90086089
11043,heating,0
11043,laundry,2.795975
11043,television,95.06315
11043,lighting,11.1839
11043,lighting,2.23678
11043,vehicle,0
11044,cooking,52.13420333
11044,cooking,83.87925
11044,freezing,14.85886253
11044,heating,0
11044,laundry,5.368272
11044,television,60.39306
11044,lighting,38.02526
11044,vehicle,0
11045,cooking,362.7030225
11045,cooking,20.9698125
11045,freezing,37.02354082
11045,heating,0
11045,television,20.13102
11045,lighting,11.1839
11045,vehicle,0
11048,cooking,217.6218135
11048,cooking,217.6218135
11048,freezing,7.252152226
11048,heating,0
11048,laundry,5.59195
11048,television,60.39306
11048,television,60.39306
11048,television,60.39306
11048,computer,98.865676
11048,lighting,8.8576488
11048,ac,22.582875
11048,ac,22.582875
11048,vehicle,0
11051,cooking,100.53225
11051,freezing,12.76378792
11051,heating,0
11051,television,80.52408
11051,lighting,24.60458
11051,lighting,2.9525496
11051,vehicle,0
11054,cooking,362.7030225
11054,cooking,104.8490625
11054,freezing,0
11054,heating,0
11054,laundry,17.89424
11054,television,60.39306
11054,lighting,11.1839
11054,lighting,2.9525496
11054,waterheating,312.0580878
11054,vehicle,0
11057,cooking,78.201305
11057,cooking,145.081209
11057,freezing,7.977367449
11057,heating,0
11057,laundry,26.84136
11057,television,20.13102
11057,computer,31.874115
11057,lighting,1.9683664
11057,vehicle,0
11062,cooking,234.57525
11062,freezing,15.9547349
11062,heating,0
11062,laundry,33.5517
11062,television,33.5517
11062,lighting,2.23678
11062,vehicle,0
11067,cooking,30.19653
11067,cooking,145.081209
11067,freezing,31.90946979
11067,heating,0
11067,laundry,3.131492
11067,television,143.15392
11067,lighting,19.7731352
11067,ac,0
11067,vehicle,0
11071,cooking,217.6218135
11071,cooking,22.3678
11071,freezing,15.9547349
11071,heating,0
11071,laundry,9.506315
11071,television,95.06315
11071,lighting,11.1839
11071,waterheating,218.4406615
11071,vehicle,0
11075,cooking,217.6218135
11075,cooking,41.939625
11075,freezing,19.14568188
11075,heating,0
11075,laundry,7.455933333
11075,television,60.39306
11075,computer,22.815156
11075,lighting,4.026204
11075,ac,0
11075,vehicle,0
11078,cooking,67.02969
11078,cooking,75.491325
11078,cooking,217.6218135
11078,freezing,15.9547349
11078,heating,0
11078,laundry,7.455933333
11078,television,44.7356
11078,computer,0
11078,computer,0
11078,computer,0
11078,computer,0
11078,computer,0
11078,lighting,2.23678
11078,waterheating,268.4136
11078,ac,0
11078,ac,0
11078,vehicle,0
11080,cooking,22.3405
11080,cooking,125.818875
11080,heating,0
11080,laundry,2.982373333
11080,television,33.5517
11080,computer,8.94712
11080,lighting,2.23678
11080,vehicle,0
11083,cooking,30.19653
11083,cooking,0
11083,cooking,35.749168
11083,freezing,6.381893959
11083,heating,0
11083,laundry,2.982373333
11083,television,26.84136
11083,computer,14.315392
11083,lighting,14.762748
11083,lighting,1.342068
11083,vehicle,0
11085,cooking,580.324836
11085,cooking,11.1839
11085,freezing,8.414441096
11085,heating,0
11085,laundry,14.315392
11085,television,80.52408
11085,lighting,4.920916
11085,vehicle,0
11091,cooking,125.818875
11091,freezing,14.80941633
11091,heating,0
11091,laundry,2.23678
11091,television,33.5517
11091,lighting,6.71034
11091,vehicle,0
11095,cooking,0
11095,cooking,0
11095,heating,0
11095,lighting,24.60458
11095,vehicle,0
11100,cooking,362.7030225
11100,cooking,41.939625
11100,freezing,12.76378792
11100,heating,0
11100,laundry,5.368272
11100,television,33.5517
11100,television,20.13102
11100,computer,22.815156
11100,lighting,4.5630312
11100,waterheating,312.0580878
11100,vehicle,0
11103,cooking,167.574225
11103,freezing,12.76378792
11103,heating,0
11103,laundry,7.82873
11103,television,60.39306
11103,lighting,1.342068
11103,waterheating,234.0435659
11103,vehicle,0
11104,cooking,167.574225
11104,heating,0
11104,television,33.5517
11104,lighting,1.342068
11104,vehicle,0
11105,cooking,167.574225
11105,cooking,5.958194667
11105,freezing,14.80941633
11105,heating,0
11105,laundry,11.1839
11105,lighting,14.762748
11105,vehicle,0
11107,cooking,145.081209
11107,freezing,12.76378792
11107,heating,0
11107,laundry,1.342068
11107,television,60.39306
11107,lighting,6.71034
11107,lighting,2.23678
11107,waterheating,223.1324439
11107,vehicle,0
11115,cooking,167.55375
11115,freezing,7.252152226
11115,heating,0
11115,television,33.5517
11115,lighting,2.23678
11115,vehicle,0
11121,cooking,0
11121,cooking,145.081209
11121,freezing,22.33662886
11121,heating,0
11121,laundry,2.772675208
11121,lighting,1.342068
11121,vehicle,0
11125,cooking,72.5406045
11125,freezing,11.88709003
11125,heating,0
11125,laundry,2.982373333
11125,television,33.5517
11125,computer,3.578848
11125,lighting,2.23678
11125,vehicle,0
11133,cooking,217.6218135
11133,cooking,217.6218135
11133,freezing,9.255885205
11133,heating,0
11133,laundry,0.41939625
11133,television,60.39306
11133,lighting,6.71034
11133,vehicle,0
11135,cooking,100.544535
11135,heating,0
11135,television,44.7356
11135,lighting,1.342068
11135,vehicle,0
11140,cooking,100.544535
11140,cooking,75.491325
11140,freezing,3.626076113
11140,heating,0
11140,laundry,7.455933333
11140,television,60.39306
11140,lighting,13.6890936
11140,vehicle,0
11141,cooking,100.53225
11141,heating,0
11141,television,20.13102
11141,lighting,1.342068
11141,vehicle,0
11145,cooking,75.491325
11145,cooking,1.789424
11145,cooking,217.6218135
11145,freezing,0
11145,heating,0
11145,laundry,7.455933333
11145,television,80.52408
11145,lighting,4.920916
11145,vehicle,0
11150,cooking,362.7030225
11150,freezing,31.90946979
11150,heating,0
11150,laundry,1.342068
11150,television,33.5517
11150,computer,14.762748
11150,lighting,20.13102
11150,waterheating,83.87925
11150,vehicle,0
11153,cooking,362.7030225
11153,cooking,50.32755
11153,freezing,31.90946979
11153,heating,0
11153,laundry,1.789424
11153,television,33.5517
11153,television,44.7356
11153,computer,98.865676
11153,lighting,1.342068
11153,waterheating,312.0580878
11153,ac,47.00925
11153,vehicle,0
11156,cooking,167.574225
11156,cooking,362.7030225
11156,freezing,19.14568188
11156,heating,0
11156,television,60.39306
11156,lighting,2.23678
11156,vehicle,0
11159,cooking,176.146425
11159,freezing,6.381893959
11159,heating,0
11159,television,20.13102
11159,lighting,1.342068
11159,vehicle,0
11160,cooking,111.71615
11160,heating,0
11160,television,13.42068
11160,lighting,11.1839
11160,lighting,2.23678
11160,vehicle,0
11161,cooking,100.544535
11161,cooking,100.544535
11161,heating,0
11161,laundry,0.1677585
11161,television,20.13102
11161,lighting,2.23678
11161,vehicle,0
11162,cooking,167.55375
11162,heating,0
11162,television,13.42068
11162,lighting,6.71034
11162,vehicle,0
11165,cooking,14.89548667
11165,cooking,217.6218135
11165,heating,0
11165,laundry,2.982373333
11165,television,80.52408
11165,computer,66.432366
11165,lighting,4.920916
11165,ac,0
11165,vehicle,0
11173,cooking,167.574225
11173,freezing,12.76378792
11173,heating,0
11173,laundry,0
11173,television,107.36544
11173,lighting,14.762748
11173,lighting,6.71034
11173,lighting,1.342068
11173,vehicle,0
11185,cooking,78.201305
11185,cooking,125.818875
11185,heating,0
11185,laundry,6.337543333
11185,television,247.16419
11185,lighting,1.9683664
11185,vehicle,0
11189,cooking,362.7030225
11189,heating,0
11189,laundry,0.931991667
11189,television,60.39306
11189,lighting,38.02526
11189,lighting,4.920916
11189,waterheating,156.1927107
11189,ac,9.678375
11189,vehicle,0
11198,cooking,167.55375
11198,heating,0
11198,lighting,4.5630312
11198,vehicle,0
11199,cooking,167.55375
11199,freezing,7.429431267
11199,heating,0
11199,laundry,0.69899375
11199,television,60.39306
11199,lighting,24.60458
11199,lighting,2.9525496
11199,vehicle,0
11209,cooking,167.574225
11209,heating,0
11209,lighting,0.894712
11209,vehicle,0
11220,cooking,47.87835
11220,freezing,6.381893959
11220,heating,0
11220,laundry,1.91724
11220,television,5.75172
11220,lighting,1.91724
11220,lighting,1.91724
11220,ac,5.41528125
11220,vehicle,0
11223,cooking,217.6218135
11223,cooking,104.8490625
11223,freezing,22.33662886
11223,heating,0
11223,laundry,11.1839
11223,television,60.39306
11223,computer,36.90687
11223,lighting,2.23678
11223,ac,4.264533984
11223,vehicle,0
11225,cooking,217.6218135
11225,cooking,5.032755
11225,freezing,2.90086089
11225,heating,0
11225,laundry,3.131492
11225,television,33.5517
11225,lighting,1.342068
11225,vehicle,0
11229,cooking,62.9094375
11229,cooking,32.487
11229,cooking,13.42068
11229,freezing,0
11229,heating,0
11229,laundry,4.47356
11229,television,87.23442
11229,lighting,44.288244
11229,lighting,8.8576488
11229,vehicle,0
11234,cooking,234.603915
11234,cooking,362.7030225
11234,cooking,42.7784175
11234,cooking,0
11234,freezing,14.80941633
11234,heating,0
11234,laundry,5.368272
11234,television,33.5517
11234,television,107.36544
11234,computer,98.865676
11234,lighting,11.1839
11234,lighting,11.1839
11234,lighting,1.342068
11234,waterheating,164.3096
11234,ac,93.3271875
11234,vehicle,0
11237,cooking,362.7030225
11237,cooking,33.5517
11237,freezing,31.90946979
11237,heating,0
11237,laundry,3.336666667
11237,lighting,20.13102
11237,lighting,11.1839
11237,lighting,8.94712
11237,ac,0
11237,vehicle,0
11238,cooking,95.7567
11238,cooking,3.83448
11238,cooking,62.177661
11238,cooking,17.974125
11238,freezing,37.02354082
11238,heating,0
11238,laundry,0
11238,television,34.51032
11238,lighting,19.1724
11238,waterheating,200.6087707
11238,ac,13.549725
11238,ac,3.87135
11238,vehicle,0
11242,cooking,167.574225
11242,freezing,18.51177041
11242,heating,0
11242,laundry,6.262984
11242,television,33.5517
11242,television,33.5517
11242,lighting,6.71034
11242,lighting,0.894712
11242,waterheating,163.8304961
11242,vehicle,0
11245,cooking,217.6218135
11245,cooking,41.939625
11245,cooking,6.71034
11245,freezing,12.32865878
11245,heating,55.305
11245,heating,0
11245,heating,0
11245,laundry,2.982373333
11245,television,60.39306
11245,lighting,3.0420208
11245,vehicle,0
11248,cooking,234.603915
11248,cooking,0
11248,freezing,14.80941633
11248,heating,0
11248,computer,22.144122
11248,lighting,4.920916
11248,vehicle,0
11250,cooking,155.4441525
11250,freezing,14.80941633
11250,heating,0
11250,laundry,8.008
11250,television,5.75172
11250,computer,13.660335
