id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren
6629,5,1,1,0,0,0,0,0,0,0,0,1,1,0
6630,7,0,0,0,0,0,0,0,0,1,1,0,0,1
6631,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6636,8,0,0,0,0,0,0,0,0,0,0,1,1,0
6637,7,0,0,0,0,0,0,0,0,1,2,3,1,1
6640,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6649,7,0,0,0,0,0,0,0,0,1,2,2,1,1
6659,7,0,0,0,0,0,0,0,0,1,1,2,1,1
6661,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6662,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6676,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6684,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6691,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6692,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6695,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6702,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6703,7,0,0,0,0,0,0,0,0,1,2,0,0,1
6709,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6712,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6717,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6719,7,0,0,0,0,0,0,0,0,1,1,1,1,1
6728,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6729,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6731,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6736,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6737,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6741,7,0,0,0,0,0,0,0,0,1,2,2,1,1
6743,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6746,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6755,2,0,0,0,0,0,0,1,0,0,2,0,0,1
6756,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6767,8,0,0,0,0,0,0,0,0,0,1,3,1,1
6770,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6775,10,0,0,0,0,0,0,0,0,0,0,1,1,0
6776,8,0,0,0,0,0,0,0,0,0,1,2,1,1
6782,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6783,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6784,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6787,11,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6794,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6799,7,0,0,0,0,0,0,0,0,1,0,1,1,0
6801,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6803,8,0,0,0,0,0,0,0,0,0,0,3,1,0
6805,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6815,7,0,0,0,0,0,0,0,0,1,2,2,1,1
6820,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,8,0,0,0,0,0,0,0,0,0,0,1,1,0
6838,2,0,0,0,0,0,0,1,0,0,2,0,0,1
6841,3,0,0,0,0,0,1,0,0,0,1,0,0,1
6856,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6866,7,0,0,0,0,0,0,0,0,1,1,2,1,1
6869,5,1,1,0,0,0,0,0,0,0,0,1,1,0
6873,7,0,0,0,0,0,0,0,0,1,2,2,1,1
6874,7,0,0,0,0,0,0,0,0,1,1,0,0,1
6884,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6885,4,0,0,0,0,0,0,0,1,0,1,1,1,1
6897,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6905,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6912,7,0,0,0,0,0,0,0,0,1,1,2,1,1
6919,7,0,0,0,0,0,0,0,0,1,1,1,1,1
6924,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6936,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6940,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6941,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6955,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6956,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6957,7,0,0,0,0,0,0,0,0,1,2,2,1,1
6961,3,0,0,0,0,0,1,0,0,0,2,0,0,1
6962,7,0,0,0,0,0,0,0,0,1,0,2,1,0
6964,8,0,0,0,0,0,0,0,0,0,1,1,1,1
6966,6,0,0,0,1,0,0,0,0,0,0,2,1,0
6969,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6970,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6974,8,0,0,0,0,0,0,0,0,0,0,2,1,0
6977,6,0,0,0,1,0,0,0,0,0,0,1,1,0
6978,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6979,2,0,0,0,0,0,0,1,0,0,1,0,0,1
6981,7,0,0,0,0,0,0,0,0,1,1,2,1,1
6985,7,0,0,0,0,0,0,0,0,1,0,2,1,0
6988,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,8,0,0,0,0,0,0,0,0,0,0,1,1,0
6992,2,0,0,0,0,0,0,1,0,0,2,0,0,1
6999,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7000,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7005,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7009,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7013,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7016,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7017,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7021,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7028,7,0,0,0,0,0,0,0,0,1,1,0,0,1
7031,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7045,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7046,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7062,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7071,8,0,0,0,0,0,0,0,0,0,1,1,1,1
7077,7,0,0,0,0,0,0,0,0,1,0,3,1,0
7087,6,0,0,0,1,0,0,0,0,0,1,1,1,1
7102,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7108,7,0,0,0,0,0,0,0,0,1,2,2,1,1
7109,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7112,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7119,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7127,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7131,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7135,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7140,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7142,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7144,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7145,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7146,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7147,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7149,3,0,0,0,0,0,1,0,0,0,2,0,0,1
7152,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7162,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7165,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7172,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7178,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7183,8,0,0,0,0,0,0,0,0,0,1,1,1,1
7191,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7193,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7198,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7205,9,0,0,0,0,0,0,0,0,0,1,0,0,1
7213,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7214,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7216,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7222,10,0,0,0,0,0,0,0,0,0,0,1,1,0
7234,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7249,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7252,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7271,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7279,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7281,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7286,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7293,3,0,0,0,0,0,1,0,0,0,1,0,0,1
7295,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7302,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,8,0,0,0,0,0,0,0,0,0,0,3,1,0
7318,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7319,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7324,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7329,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7330,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7332,7,0,0,0,0,0,0,0,0,1,0,2,1,0
7340,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7346,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7349,8,0,0,0,0,0,0,0,0,0,1,2,1,1
7355,7,0,0,0,0,0,0,0,0,1,0,1,1,0
7357,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7361,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7370,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7373,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7378,8,0,0,0,0,0,0,0,0,0,0,3,1,0
7382,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7404,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7417,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7419,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7425,11,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7435,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7438,7,0,0,0,0,0,0,0,0,1,0,2,1,0
7440,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7454,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7459,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7460,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7470,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7482,7,0,0,0,0,0,0,0,0,1,2,2,1,1
7496,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7498,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7512,2,0,0,0,0,0,0,1,0,0,1,1,1,1
7515,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,7,0,0,0,0,0,0,0,0,1,0,6,1,0
7538,7,0,0,0,0,0,0,0,0,1,0,3,1,0
7539,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7541,8,0,0,0,0,0,0,0,0,0,0,4,1,0
7546,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,3,0,0,0,0,0,1,0,0,0,1,0,0,1
7555,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7557,6,0,0,0,1,0,0,0,0,0,0,1,1,0
7589,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,7,0,0,0,0,0,0,0,0,1,0,2,1,0
7600,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7601,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7611,7,0,0,0,0,0,0,0,0,1,0,2,1,0
7617,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7619,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7625,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7631,8,0,0,0,0,0,0,0,0,0,0,3,1,0
7644,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7646,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7651,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7679,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7689,10,0,0,0,0,0,0,0,0,0,0,1,1,0
7690,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7702,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7707,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7709,6,0,0,0,1,0,0,0,0,0,0,1,1,0
7710,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7715,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7730,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7736,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7740,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7747,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7751,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7753,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7761,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,7,0,0,0,0,0,0,0,0,1,1,2,1,1
7765,8,0,0,0,0,0,0,0,0,0,0,3,1,0
7774,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7776,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7777,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7789,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7794,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7806,7,0,0,0,0,0,0,0,0,1,2,0,0,1
7807,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7810,7,0,0,0,0,0,0,0,0,1,2,2,1,1
7814,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7819,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7832,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7842,2,0,0,0,0,0,0,1,0,0,1,0,0,1
7847,7,0,0,0,0,0,0,0,0,1,0,2,1,0
7852,8,0,0,0,0,0,0,0,0,0,0,2,1,0
7865,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7867,7,0,0,0,0,0,0,0,0,1,1,2,1,1
7876,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7880,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7901,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7903,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7905,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7908,8,0,0,0,0,0,0,0,0,0,0,1,1,0
7916,9,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7920,5,1,1,0,0,0,0,0,0,0,0,1,1,0
7929,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7940,2,0,0,0,0,0,0,1,0,0,2,0,0,1
7951,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7962,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7963,7,0,0,0,0,0,0,0,0,1,0,1,1,0
7972,7,0,0,0,0,0,0,0,0,1,3,2,1,1
7980,6,0,0,0,1,0,0,0,0,0,0,2,1,0
7995,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8005,7,0,0,0,0,0,0,0,0,1,1,0,0,1
8012,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8020,8,0,0,0,0,0,0,0,0,0,0,3,1,0
8028,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8045,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8049,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8053,7,0,0,0,0,0,0,0,0,1,3,1,1,1
8063,7,0,0,0,0,0,0,0,0,1,1,1,1,1
8067,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8074,10,0,0,0,0,0,0,0,0,0,0,1,1,0
8077,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8079,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8080,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8082,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8094,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8095,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8100,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8103,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8104,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8105,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8112,5,1,1,0,0,0,0,0,0,0,0,1,1,0
8116,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8118,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8121,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8128,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8130,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8131,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8132,9,0,0,0,0,0,0,0,0,0,1,0,0,1
8135,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8143,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8145,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8149,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8152,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8158,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8159,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8161,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8163,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8164,4,0,0,0,0,0,0,0,1,0,1,2,1,1
8171,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8183,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8184,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8187,3,0,0,0,0,0,1,0,0,0,1,0,0,1
8194,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8195,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8199,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8200,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8202,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8203,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8206,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8209,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8214,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8217,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8218,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8219,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8226,7,0,0,0,0,0,0,0,0,1,1,0,0,1
8229,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8240,8,0,0,0,0,0,0,0,0,0,0,3,1,0
8261,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8269,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8271,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8274,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8277,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8280,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8285,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8286,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8289,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8294,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8295,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8298,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8303,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8307,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8308,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8312,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8321,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8324,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8328,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8329,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8330,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8331,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8332,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8335,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8343,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8346,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8353,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8354,7,0,0,0,0,0,0,0,0,1,1,0,0,1
8356,7,0,0,0,0,0,0,0,0,1,4,1,1,1
8358,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8359,10,0,0,0,0,0,0,0,0,0,0,1,1,0
8360,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8365,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8367,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8368,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,6,0,0,0,1,0,0,0,0,0,0,1,1,0
8382,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8387,7,0,0,0,0,0,0,0,0,1,0,1,1,0
8400,4,0,0,0,0,0,0,0,1,0,1,2,1,1
8406,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8407,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8408,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8421,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8429,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8442,4,0,0,0,0,0,0,0,1,0,1,2,1,1
8449,8,0,0,0,0,0,0,0,0,0,0,3,1,0
8457,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8460,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8462,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8463,8,0,0,0,0,0,0,0,0,0,1,1,1,1
8464,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8470,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8475,8,0,0,0,0,0,0,0,0,0,2,2,1,1
8477,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8481,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8485,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8487,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8491,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8496,7,0,0,0,0,0,0,0,0,1,2,1,1,1
8502,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8507,5,1,1,0,0,0,0,0,0,0,0,1,1,0
8508,7,0,0,0,0,0,0,0,0,1,0,3,1,0
8509,7,0,0,0,0,0,0,0,0,1,1,1,1,1
8510,10,0,0,0,0,0,0,0,0,0,0,1,1,0
8518,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8519,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8521,8,0,0,0,0,0,0,0,0,0,0,3,1,0
8528,9,0,0,0,0,0,0,0,0,0,1,0,0,1
8530,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8534,7,0,0,0,0,0,0,0,0,1,1,0,0,1
8535,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8537,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8538,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8540,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8543,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8544,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8550,8,0,0,0,0,0,0,0,0,0,2,1,1,1
8554,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8559,7,0,0,0,0,0,0,0,0,1,1,3,1,1
8560,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8577,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8580,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8587,3,0,0,0,0,0,1,0,0,0,1,0,0,1
8591,7,0,0,0,0,0,0,0,0,1,3,0,0,1
8593,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8595,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8596,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8602,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8609,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8620,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8656,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8661,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8663,2,0,0,0,0,0,0,1,0,0,2,0,0,1
8664,7,0,0,0,0,0,0,0,0,1,1,2,1,1
8679,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8686,2,0,0,0,0,0,0,1,0,0,1,1,1,1
8690,7,0,0,0,0,0,0,0,0,1,2,2,1,1
8698,8,0,0,0,0,0,0,0,0,0,0,2,1,0
8705,3,0,0,0,0,0,1,0,0,0,1,0,0,1
8715,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8717,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8729,7,0,0,0,0,0,0,0,0,1,2,0,0,1
8735,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8742,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8751,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8754,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8760,6,0,0,0,1,0,0,0,0,0,0,2,1,0
8764,7,0,0,0,0,0,0,0,0,1,1,0,0,1
8766,8,0,0,0,0,0,0,0,0,0,0,1,1,0
8773,2,0,0,0,0,0,0,1,0,0,1,1,1,1
8774,9,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,7,0,0,0,0,0,0,0,0,1,0,2,1,0
8783,2,0,0,0,0,0,0,1,0,0,1,0,0,1
8791,7,0,0,0,0,0,0,0,0,1,2,1,1,1
