Unnamed: 0_x,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total,en_total_no_vehicle,en_total_percap
3067,14631,广西壮族自治区,柳州市,柳北区,1,58,2,0,4,1,2,-99,4,4,1,1,10000,2,25000,7,5000,2,1250,3,37.5,1,2,37.5,3,1,2.5,2666.667,240,2.5,3,-99,-99,-99,1,2.75,6,6.5,1000,1,0.5,0,6,0,0,0,0,1,0,0,0,0,0,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,1,2,1,1,7,0,0,467.552085,15.9547349,0,34.9496875,81.866148,251.63775,441.51,702.00585,0,0,233.7760425,7.97736745,0,17.47484375,40.933074,125.818875,220.755,351.002925,1995.476255,1553.966255,997.7381277
3068,14639,广西壮族自治区,柳州市,三江侗族自治县,1,73,2,0,4,1,-99,2,4,4,0,7,-99,1,-99,7,9999998,4,400,2.025,26.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0,0,398.6167185,0,0,0,4.026204,116.31256,0,0,0,0,398.6167185,0,0,0,4.026204,116.31256,0,0,518.9554825,518.9554825,518.9554825
3069,14640,广西壮族自治区,柳州市,三江侗族自治县,1,47,3,0,4,1,-99,-99,2,2,2,0,1200,2,-99,7,600,2,-99,2.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,100.544535,19.14568188,0,2.184,20.13102,0,0,0,0,0,50.2722675,9.57284094,0,1.092,10.06551,0,0,0,142.0052369,142.0052369,71.00261844
3070,14642,广西壮族自治区,柳州市,三江侗族自治县,1,63,3,0,4,3,-99,-99,2,4,1,0,0,2,4000,7,0,3,850,2.286,72.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0,0,562.8484225,0,0,0,29.07814,0,0,0,0,0,281.4242113,0,0,0,14.53907,0,0,0,591.9265625,591.9265625,295.9632812
3071,14646,广西壮族自治区,崇左市,大新县,-1,81,3,0,4,1,2,3,3,2,0,7,-99,3,-99,7,3333332.667,2,150,2.5,22.5,1,3,37.5,-99,1,1,-99,60,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,7,0,0,227.6873235,14.80941633,0,8.387925,38.02526,93.94476,0,399.3470634,0,0,75.8957745,4.93647211,0,2.795975,12.67508667,31.31492,0,133.1156878,782.2017482,782.2017482,260.7339161
3072,14657,广西壮族自治区,崇左市,大新县,1,37,3,0,4,1,5,-99,2,3,1,2,20000,5,43000,7,4000,6,-99,1.508,27.5,1,1,37.5,-99,1,6,-99,480,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongzuo,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,273.4798885,12.76378792,0,3.882666667,7.605052,0,0,702.00585,0,0,54.6959777,2.552757584,0,0.776533333,1.5210104,0,0,140.40117,999.7372451,999.7372451,199.947449
3073,14671,广西壮族自治区,玉林市,玉州区,-1,60,1,1,4,1,-99,-99,4,4,0,7,-99,6,-99,7,1666666.333,3,-99,2,55,1,0.033,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Yulin,1,7,0,0,0,0,0,0,0,0,1,4,2,1,1,7,0,0,641.8436115,0,0,0,14.315392,0,0,280.80234,0,0,106.9739353,0,0,0,2.385898667,0,0,46.80039,936.9613435,936.9613435,156.1602239
3074,14679,广西壮族自治区,崇左市,大新县,1,34,3,0,5,3,-99,-99,2,3,1,2,25000,3,40000,7,8333.333333,4,825,1.775,22.5,1,3,15,1,1,5.5,4000,450,2,3,-99,-99,-99,1,1.25,7,7.5,10000,1,2.25,0,9,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,2,0,0,0,0,0,0,1,0,0,1,1,1,1,7,0,20.578376,239.5003179,19.14568188,0,11.743095,27.3781872,33.5517,2980.1925,299.5102976,0,6.859458667,79.83343929,6.38189396,0,3.914365,9.1260624,11.1839,993.3975,99.83676587,3631.600156,651.4076556,1210.533385
3075,14687,广西壮族自治区,柳州市,柳北区,-1,34,2,0,5,2,-99,2,4,4,2,3,30000,4,15000,7,7500,2,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,212.110899,25.52757584,0,0,26.84136,120.78612,0,0,0,0,53.02772475,6.38189396,0,0,6.71034,30.19653,0,0,385.2659548,385.2659548,96.31648871
3076,14688,广西壮族自治区,崇左市,大新县,-1,56,3,0,4,1,-99,-99,4,4,1,1,4000,4,11300,7,1000,2,400,3,22.5,1,1,37.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,237.7528335,12.76378792,0,6.71034,8.8576488,33.5517,0,312.0580878,0,0,59.43820838,3.19094698,0,1.677585,2.2144122,8.387925,0,78.01452195,611.694398,611.694398,152.9235995
3077,14696,广西壮族自治区,柳州市,三江侗族自治县,1,27,2,0,4,1,2,2,3,2,1,0,2000,2,14000,7,1000,3,400,1.952,25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,183.9772783,12.76378792,0,0.667333333,2.23678,0,0,0,0,0,91.98863917,6.38189396,0,0.333666667,1.11839,0,0,0,199.6451796,199.6451796,99.82258979
3078,14698,广西壮族自治区,崇左市,大新县,1,34,3,1,4,1,3,3,3,3,0,7,-99,2,-99,4,4999999,2,1375,1.214,26.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Chongzuo,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,42.49882,0,0,0,11.6568192,99.69648,0,0,0,0,21.24941,0,0,0,5.8284096,49.84824,0,0,153.8521192,153.8521192,76.9260596
3079,14702,广西壮族自治区,柳州市,柳北区,1,24,3,1,5,4,-99,-99,3,4,2,7,-99,1,50000,7,9999998,2,400,3,22.5,1,2,15,1,1,2,2666.667,300,1,3,-99,-99,-99,1,2.75,9,6,-99,1,0,0,9,0,0,0,0,1,0,0,0,0,0,Liuzhou,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,82.872699,237.7528335,5.801721781,0,28.518945,16.104816,0,0,280.80234,0,82.872699,237.7528335,5.801721781,0,28.518945,16.104816,0,0,280.80234,651.8533553,651.8533553,651.8533553
3080,14707,广西壮族自治区,柳州市,三江侗族自治县,1,49,3,1,4,6,-99,2,4,4,1,3,30000,2,20000,2,15000,4,-99,0.687,48.75,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,48.62312433,0,0,0,2.811952,0,0,0,0,0,24.31156217,0,0,0,1.405976,0,0,0,51.43507633,51.43507633,25.71753817
3081,14713,广西壮族自治区,柳州市,柳北区,1,39,2,1,4,3,-99,2,3,3,2,3,35000,4,15500,7,8750,4,-99,1.714,20.625,1,3,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,38.9844,0,0,0,30.420208,0,0,214.578,0,0,9.7461,0,0,0,7.605052,0,0,53.6445,283.982608,283.982608,70.995652
3082,14720,广西壮族自治区,玉林市,玉州区,1,33,2,0,5,1,-99,3,4,5,2,0,0,3,28000,7,0,3,-99,3,25,1,3,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yulin,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,362.7030225,0,0,0,9.841832,0,0,399.3470634,0,0,120.9010075,0,0,0,3.280610667,0,0,133.1156878,771.8919179,771.8919179,257.297306
3083,14721,广西壮族自治区,柳州市,三江侗族自治县,1,45,2,0,4,1,-99,2,4,3,1,1,6000,3,6000,7,2000,3,625,1.678,25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,176.9966608,0,0,0,24.157224,0,0,0,0,0,58.99888692,0,0,0,8.052408,0,0,0,201.1538848,201.1538848,67.05129492
3084,14735,广西壮族自治区,崇左市,大新县,-1,33,3,0,4,2,3,2,0,4,0,1,6000,3,25000,7,2000,5,150,1.667,39.375,1,1,300,3,1,-99,-99,330,1,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,2,0,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,7,0,0,580.324836,12.76378792,0,24.91377778,10.736544,0,0,249.6464702,0,0,193.441612,4.254595973,0,8.304592593,3.578848,0,0,83.21549007,878.3854159,878.3854159,292.7951386
3085,14741,广西壮族自治区,柳州市,三江侗族自治县,1,36,3,0,4,1,2,-99,3,3,1,1,7000,5,5900,7,1400,3,-99,2,20,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,7,0,0,100.544535,12.76378792,0,0,106.470728,0,0,0,0,0,20.108907,2.552757584,0,0,21.2941456,0,0,0,219.7790509,219.7790509,43.95581018
3086,14751,广西壮族自治区,柳州市,三江侗族自治县,1,61,2,1,4,1,-99,2,4,3,0,3,40000,3,11600,7,13333.33333,3,-99,1.476,20,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0,0,145.081209,12.76378792,0,0,5.815628,0,0,0,0,0,48.360403,4.254595973,0,0,1.938542667,0,0,0,163.6606249,163.6606249,54.55354164
3087,14752,广西壮族自治区,柳州市,三江侗族自治县,1,29,3,0,4,6,-99,2,4,3,1,3,50000,4,18000,2,12500,4,-99,1.775,41.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,100.8105258,0,0,0,7.285512,0,0,0,0,0,25.20263146,0,0,0,1.821378,0,0,0,108.0960378,108.0960378,27.02400946
3088,14756,广西壮族自治区,崇左市,大新县,1,64,3,0,4,1,-99,-99,4,4,1,1,8000,2,10800,7,4000,3,600,2.333,37.5,1,1,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,396.2547225,47.86420469,0,5.032755,1.342068,0,0,421.20351,0,0,198.1273613,23.93210235,0,2.5163775,0.671034,0,0,210.601755,871.6972602,871.6972602,435.8486301
3089,14762,广西壮族自治区,柳州市,三江侗族自治县,-1,53,3,0,-99,6,-99,2,4,2,0,7,-99,4,-99,7,2499999.5,2,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,0,3,1,0,7,0,0,335.14845,0,0,0,19.236308,0,0,0,0,0,83.7871125,0,0,0,4.809077,0,0,0,354.384758,354.384758,88.5961895
3090,14775,广西壮族自治区,柳州市,三江侗族自治县,1,49,3,0,4,1,5,1,5,4,0,7,-99,3,4000,7,3333332.667,2,-99,2.5,22.5,1,1,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,7,0,0,100.544535,0,0,0,15.210104,0,0,83.87925,0,0,33.514845,0,0,0,5.070034667,0,0,27.95975,199.633889,199.633889,66.54462967
3091,14777,广西壮族自治区,玉林市,玉州区,-1,50,3,0,4,1,2,3,2,2,2,1,6000,7,35000,7,857.1428571,2,850,1.5,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yulin,1,7,0,0,0,0,0,0,0,0,1,5,0,0,1,7,0,0,180.1683975,18.51177041,0,0,100.6551,214.73088,0,0,0,0,25.7383425,2.64453863,0,0,14.3793,30.67584,0,0,514.0661479,514.0661479,73.43802113
3092,14778,广西壮族自治区,崇左市,大新县,1,55,3,0,4,1,-99,3,4,4,1,1,8000,2,25000,7,4000,2,-99,2.5,30,1,2,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongzuo,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,167.574225,0,0,0,8.94712,0,0,266.7769317,0,0,83.7871125,0,0,0,4.47356,0,0,133.3884659,443.2982767,443.2982767,221.6491384
3093,14781,广西壮族自治区,柳州市,三江侗族自治县,1,80,1,0,-99,1,-99,2,4,5,0,0,600,1,500,7,600,3,-99,2.333,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Liuzhou,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,435.692985,0,0,0,11.1839,0,0,0,0,0,435.692985,0,0,0,11.1839,0,0,0,446.876885,446.876885,446.876885
3094,14784,广西壮族自治区,崇左市,大新县,-1,57,3,0,4,1,-99,-99,4,4,0,0,2000,3,-99,7,666.6666667,3,1250,2.033,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,1,Chongzuo,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,62.9094375,11.88709003,0,0,28.9886688,80.52408,0,0,0,0,20.9698125,3.962363343,0,0,9.6628896,26.84136,0,0,184.3092763,184.3092763,61.43642544
3095,14785,广西壮族自治区,玉林市,玉州区,-1,64,1,0,4,1,3,3,4,3,0,2,11000,1,8000,7,11000,3,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Yulin,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0,0,502.722675,0,0,0,4.47356,0,0,0,0,0,502.722675,0,0,0,4.47356,0,0,0,507.196235,507.196235,507.196235
3096,14805,广西壮族自治区,玉林市,玉州区,1,61,3,1,4,1,-99,2,3,5,2,4,66000,2,15000,7,33000,3,1333.333,2.333,25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Yulin,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,195.71825,12.76378792,0,0.149118667,1.9683664,100.6551,0,0,0,0,97.859125,6.38189396,0,0.074559334,0.9841832,50.32755,0,0,311.254623,311.254623,155.6273115
3097,14813,广西壮族自治区,柳州市,三江侗族自治县,-1,44,3,0,4,3,-99,2,4,4,2,3,30000,3,-99,7,10000,3,1375,1.7,37.5,1,3,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Liuzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,161.6933879,0,0,0,28.183428,0,0,702.00585,0,0,53.89779597,0,0,0,9.394476,0,0,234.00195,891.8826659,891.8826659,297.294222
3098,14821,广西壮族自治区,崇左市,大新县,1,72,3,0,4,1,5,2,5,5,0,4,97200,2,-99,7,48600,5,850,1.267,22.5,1,1,15,1,1,3.25,2666.667,105,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongzuo,1,4,0,0,0,0,0,0,0,1,0,2,1,1,1,7,1.792291667,0,246.1407585,10.13369425,0,0,14.2259208,26.84136,0,280.80234,0.896145834,0,123.0703793,5.066847125,0,0,7.1129604,13.42068,0,140.40117,579.9363652,579.9363652,289.9681826
3099,14828,广西壮族自治区,崇左市,大新县,1,39,2,0,4,2,-99,-99,3,2,1,7,-99,2,9000,7,4999999,2,1500,1.516,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongzuo,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,3.578848,235.4427075,11.88709003,0,0,20.3994336,0,0,0,0,1.789424,117.7213538,5.943545015,0,0,10.1997168,0,0,0,271.3080791,271.3080791,135.6540396
3100,14832,广西壮族自治区,玉林市,玉州区,1,68,3,0,4,1,-99,-99,3,4,0,3,48000,3,30000,7,16000,3,600,2.333,32.5,1,2,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Yulin,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0,36.90687,448.7576275,0,0,0,8.94712,0,0,280.80234,0,12.30229,149.5858758,0,0,0,2.982373333,0,0,93.60078,775.4139575,775.4139575,258.4713192
3101,14858,广西壮族自治区,柳州市,三江侗族自治县,1,64,4,0,4,1,-99,-99,4,4,1,7,-99,1,5000,7,9999998,4,-99,2.107,18.75,1,1,15,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Liuzhou,1,7,0,0,0,0,0,0,0,0,1,0,3,1,0,7,0,0,67.0215,0,0,0,31.0465064,0,0,55.9195,0,0,67.0215,0,0,0,31.0465064,0,0,55.9195,153.9875064,153.9875064,153.9875064
3102,14862,广西壮族自治区,崇左市,大新县,1,62,3,1,4,4,-99,2,4,4,0,3,36000,2,14400,7,18000,2,625,2,37.5,1,1,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,1,0,0,Chongzuo,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,14.762748,57.3174875,15.9547349,0,11.1839,13.6890936,33.5517,0,312.0580878,0,7.381374,28.65874375,7.97736745,0,5.59195,6.8445468,16.77585,0,156.0290439,458.5177518,458.5177518,229.2588759
3103,14870,广西壮族自治区,玉林市,玉州区,-1,32,1,0,5,2,-99,3,4,3,2,4,60000,3,35000,0,20000,1,-99,2,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yulin,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,14889,广西壮族自治区,玉林市,玉州区,1,32,1,0,5,6,-99,2,4,4,0,7,-99,1,-99,7,9999998,1,-99,0.429,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yulin,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,7,0,0,45.13637613,0,0,0,11.1839,0,0,0,0,0,45.13637613,0,0,0,11.1839,0,0,0,56.32027613,56.32027613,56.32027613
3105,14924,重庆市,重庆市,城口县,-1,40,3,0,4,6,5,2,4,5,1,2,20000,3,16000,6,6666.666667,2,150,0.928,30,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,1,0,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,50.75421,31.9094698,0,5.368272,34.51032,11.50344,0,200.6087707,0,0,16.91807,10.63648993,0,1.789424,11.50344,3.83448,0,66.86959023,334.6544825,334.6544825,111.5514942
3106,14928,重庆市,重庆市,城口县,-1,57,3,0,4,2,-99,-99,3,4,2,4,80000,4,32000,7,20000,3,600,2.667,42.5,1,2,37.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,4,0,0,0,0,0,0,0,1,0,2,2,1,1,7,0,35.78848,591.6634815,31.9094698,13.2732,15.84385833,68.445468,333.28022,0,266.7769317,0,8.94712,147.9158704,7.97736745,3.3183,3.960964583,17.111367,83.320055,0,66.69423293,1356.981109,1356.981109,339.2452773
3107,14935,重庆市,重庆市,城口县,1,40,3,0,6,2,-99,-99,4,3,2,3,50000,4,35000,3,12500,3,850,2,17.5,1,1,90,3,1,-99,-99,-99,-99,1,1.5,25,300,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongqing,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,7,0,0,78.474201,14.85886253,91.70862245,25.163775,6.902064,125.09991,0,80.24350829,0,0,19.61855025,3.714715633,22.92715561,6.29094375,1.725516,31.2749775,0,20.06087707,422.4509433,422.4509433,105.6127358
3108,14942,重庆市,重庆市,涪陵区,-1,44,3,0,4,1,2,3,3,3,1,1,10000,3,14000,7,3333.333333,2,-99,1.714,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,0,167.574225,14.80941633,0,0.622844444,0.894712,20.13102,0,0,0,0,55.858075,4.93647211,0,0.207614815,0.298237333,6.71034,0,0,204.0322178,204.0322178,68.01073926
3109,14943,重庆市,重庆市,城口县,-1,57,2,0,6,1,-99,-99,4,4,2,4,60000,5,43000,7,12000,2,400,2.5,18.75,1,3,22.5,1,1,-99,-99,-99,-99,0,4.5,15,2000,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Chongqing,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,7,0,0,158.501889,0,491.9825073,40.26204,4.026204,0,0,83.87925,0,0,31.7003778,0,98.39650146,8.052408,0.8052408,0,0,16.77585,778.6518903,778.6518903,155.7303781
3110,14949,重庆市,重庆市,城口县,1,36,3,0,4,2,-99,2,4,4,1,2,20000,4,16000,7,5000,2,1250,2.5,22.5,1,3,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Chongqing,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,7,0,0,259.5614385,11.88709003,0,10.06551,6.262984,0,0,399.3470634,0,0,64.89035963,2.971772508,0,2.5163775,1.565746,0,0,99.83676585,687.1240859,687.1240859,171.7810215
3111,14953,重庆市,重庆市,奉节县,1,56,1,0,4,2,3,3,3,3,1,2,15000,2,4000,6,7500,3,400,1.143,102.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,1,Chongqing,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,0,295.659624,19.14568188,0,8.94712,6.902064,23.00688,0,0,0,0,147.829812,9.57284094,0,4.47356,3.451032,11.50344,0,0,353.6613699,353.6613699,176.8306849
3112,14958,重庆市,重庆市,城口县,-1,46,2,1,4,4,5,1,5,5,2,3,50000,3,45000,7,16666.66667,3,150,2.011,20,0,-99,-99,-99,0,-99,-99,-99,-99,0,-99,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongqing,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0,8.94712,233.4648528,30.78776318,0,10.01,6.71034,13.42068,0,0,0,2.982373333,77.82161761,10.26258773,0,3.336666667,2.23678,4.47356,0,0,303.340756,303.340756,101.1135853
3113,14961,重庆市,重庆市,奉节县,1,77,3,0,4,1,-99,3,4,2,0,2,20000,4,24000,7,5000,3,500,1.333,27.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Chongqing,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,65.948155,17.83063504,0,2.982373333,2.23678,67.1034,0,0,0,0,16.48703875,4.45765876,0,0.745593333,0.559195,16.77585,0,0,156.1013434,156.1013434,39.02533584
3114,14963,重庆市,重庆市,城口县,-1,56,3,1,4,6,3,3,4,4,1,1,10000,2,20000,7,5000,3,600,0.843,27.5,1,0.429,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Chongqing,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,7,0,0,114.400286,12.76378792,0,2.982373333,14.762748,13.42068,0,83.87925,0,0,57.200143,6.38189396,0,1.491186667,7.381374,6.71034,0,41.939625,242.2091253,242.2091253,121.1045626
